A;RTSALEDATA;061;20240923 01:05;VALNET;
B;061;3602629;1;20240923 01:05;;;24;BOUNDARY ST;JUNEE;2663;644.9;M;20240816;20240913;610000;RU5;R;RESIDENCE;;JCN;;0;AU412719;
C;061;3602629;1;20240923 01:05;8/1/14492;
D;061;3602629;1;20240923 01:05;P;;;;;;
D;061;3602629;1;20240923 01:05;V;;;;;;
D;061;3602629;1;20240923 01:05;V;;;;;;
B;061;4571920;2;20240923 01:05;;;;DUDAUMAN RD;DIRNASEER;2666;;;20240621;20240722;160380;;V;VACANT LAND;;;;0;AU265930;
C;061;4571920;2;20240923 01:05;PT 2/631000;
D;061;4571920;2;20240923 01:05;P;;;;;;
D;061;4571920;2;20240923 01:05;P;;;;;;
D;061;4571920;2;20240923 01:05;V;;;;;;
B;061;534498;3;20240923 01:05;;;13;LILLIAN ST;JUNEE;2663;853.6;M;20240816;20240913;330000;RU5;R;RESIDENCE;;JCN;;0;AU414950;
C;061;534498;3;20240923 01:05;27/3/10923;
D;061;534498;3;20240923 01:05;P;;;;;;
D;061;534498;3;20240923 01:05;P;;;;;;
D;061;534498;3;20240923 01:05;V;;;;;;
D;061;534498;3;20240923 01:05;V;;;;;;
B;061;534602;4;20240923 01:05;;;96;MAIN ST;JUNEE;2663;891.6;M;20240731;20240913;176000;RU5;R;RESIDENCE;;JCN;;0;AU414422;
C;061;534602;4;20240923 01:05;5/6/10921;
D;061;534602;4;20240923 01:05;P;;;;;;
D;061;534602;4;20240923 01:05;V;;;;;;
D;061;534602;4;20240923 01:05;V;;;;;;
B;061;534613;5;20240923 01:05;;;72;MAIN ST;JUNEE;2663;891.6;M;20240813;20240917;335000;RU5;R;RESIDENCE;;JCN;;0;AU422451;
C;061;534613;5;20240923 01:05;5/4/10921;
D;061;534613;5;20240923 01:05;P;;;;;;
D;061;534613;5;20240923 01:05;V;;;;;;
D;061;534613;5;20240923 01:05;V;;;;;;
Z;28;5;5;16;
