A;RTSALEDATA;149;20240923 01:06;VALNET;
B;149;1659247;1;20240923 01:06;;;11;CYPRESS ST;DORRIGO;2453;4578;M;20240803;20240913;694000;R1;R;RESIDENCE;;RDO;;0;AU414608;
C;149;1659247;1;20240923 01:06;200/752813;
D;149;1659247;1;20240923 01:06;P;;;;;;
D;149;1659247;1;20240923 01:06;V;;;;;;
D;149;1659247;1;20240923 01:06;V;;;;;;
D;149;1659247;1;20240923 01:06;V;;;;;;
B;149;1663824;2;20240923 01:06;;;12;DILLON CL;BELLINGEN;2454;725.9;M;20240725;20240916;880000;R1;R;RESIDENCE;;RBG;;0;AU419571;
C;149;1663824;2;20240923 01:06;2/264523;
D;149;1663824;2;20240923 01:06;P;;;;;;
D;149;1663824;2;20240923 01:06;P;;;;;;
D;149;1663824;2;20240923 01:06;V;;;;;;
B;149;1663910;3;20240923 01:06;;;3;FORD ST;BELLINGEN;2454;645;M;20240828;20240918;1030000;R1;R;RESIDENCE;;RBG;;0;AU426411;
C;149;1663910;3;20240923 01:06;2/B/5438;
D;149;1663910;3;20240923 01:06;P;;;;;;
D;149;1663910;3;20240923 01:06;V;;;;;;
B;149;4248483;4;20240923 01:06;;3;6;BONVILLE ST;URUNGA;2455;227;M;20240618;20240916;955000;;R;RESIDENCE;5;;;0;AU419570;
C;149;4248483;4;20240923 01:06;5/SP100403;
D;149;4248483;4;20240923 01:06;P;;;;;;
D;149;4248483;4;20240923 01:06;V;;;;;;
B;149;4088069;5;20240923 01:06;;;3 C;TIBOUCHINA CL;BELLINGEN;2454;905.6;M;20240822;20240919;785000;R1;R;RESIDENCE;;RBG;;0;AU430144;
C;149;4088069;5;20240923 01:06;3/1235686;
D;149;4088069;5;20240923 01:06;P;;;;;;
D;149;4088069;5;20240923 01:06;P;;;;;;
D;149;4088069;5;20240923 01:06;V;;;;;;
Z;26;5;5;14;
