A;RTSALEDATA;656;20240923 01:08;VALNET;
B;656;2719908;1;20240923 01:08;;3;12;BOLD ST;LAURIETON;2443;;;20240814;20240916;590000;;R;RESIDENCE;3;;;0;AU418827;
C;656;2719908;1;20240923 01:08;3/SP68154;
D;656;2719908;1;20240923 01:08;P;;;;;;
D;656;2719908;1;20240923 01:08;P;;;;;;
D;656;2719908;1;20240923 01:08;V;;;;;;
B;656;3481943;2;20240923 01:08;;2;7;THE SUMMIT ROAD;PORT MACQUARIE;2444;;;20240802;20240917;635000;;R;RESIDENCE;2;;;0;AU421580;
C;656;3481943;2;20240923 01:08;2/SP82699;
D;656;3481943;2;20240923 01:08;P;;;;;;
D;656;3481943;2;20240923 01:08;V;;;;;;
D;656;3481943;2;20240923 01:08;V;;;;;;
B;656;4166493;3;20240923 01:08;;;9;BOTTLEBRUSH PL;LAKEWOOD;2443;509.6;M;20240807;20240918;780000;R1;R;RESIDENCE;;ADA;;0;AU425808;
C;656;4166493;3;20240923 01:08;5/1244325;
D;656;4166493;3;20240923 01:08;P;;;;;;
D;656;4166493;3;20240923 01:08;P;;;;;;
D;656;4166493;3;20240923 01:08;V;;;;;;
B;656;3020259;4;20240923 01:08;;;3;SHEARWATER CT;LAKE CATHIE;2445;2011;M;20240712;20240917;1450000;C4;R;RESIDENCE;;ABX;;0;AU421794;
C;656;3020259;4;20240923 01:08;122/1055462;
D;656;3020259;4;20240923 01:08;P;;;;;;
D;656;3020259;4;20240923 01:08;P;;;;;;
D;656;3020259;4;20240923 01:08;V;;;;;;
D;656;3020259;4;20240923 01:08;V;;;;;;
B;656;3086610;5;20240923 01:08;;2;72;PACIFIC DR;PORT MACQUARIE;2444;;;20240809;20240916;927500;;R;RESIDENCE;2;;;0;AU419490;
C;656;3086610;5;20240923 01:08;2/SP72422;
D;656;3086610;5;20240923 01:08;P;;;;;;
D;656;3086610;5;20240923 01:08;P;;;;;;
D;656;3086610;5;20240923 01:08;V;;;;;;
B;656;3093361;6;20240923 01:08;;11;67;WILLIAM ST;PORT MACQUARIE;2444;;;20240503;20240919;875000;;R;RESIDENCE;11;;;0;AU430521;
C;656;3093361;6;20240923 01:08;11/SP72775;
D;656;3093361;6;20240923 01:08;P;;;;;;
D;656;3093361;6;20240923 01:08;P;;;;;;
D;656;3093361;6;20240923 01:08;V;;;;;;
D;656;3093361;6;20240923 01:08;V;;;;;;
B;656;3093361;7;20240923 01:08;;50;67;WILLIAM ST;PORT MACQUARIE;2444;;;20240802;20240919;1250000;;R;RESIDENCE;50;;;0;AU428646;
C;656;3093361;7;20240923 01:08;50/SP72775;
D;656;3093361;7;20240923 01:08;P;;;;;;
D;656;3093361;7;20240923 01:08;P;;;;;;
D;656;3093361;7;20240923 01:08;V;;;;;;
B;656;4060296;8;20240923 01:08;;;20 A;BRENCHLEY CCT;CROSSLANDS;2446;343;M;20240822;20240919;701000;;R;RESIDENCE;1;;;0;AU430854;
C;656;4060296;8;20240923 01:08;1/SP96260;
D;656;4060296;8;20240923 01:08;P;;;;;;
D;656;4060296;8;20240923 01:08;P;;;;;;
D;656;4060296;8;20240923 01:08;V;;;;;;
D;656;4060296;8;20240923 01:08;V;;;;;;
B;656;4031791;9;20240923 01:08;;;5 B;OCHRE VIEW;PORT MACQUARIE;2444;581.3;M;20240806;20240917;773000;R1;R;RESIDENCE;;ABD;;0;AU422866;
C;656;4031791;9;20240923 01:08;2/1231421;
D;656;4031791;9;20240923 01:08;P;;;;;;
D;656;4031791;9;20240923 01:08;V;;;;;;
B;656;4521208;10;20240923 01:08;;;5 C;BLIGH PL;LAKE CATHIE;2445;311.1;M;20240729;20240830;750000;R1;R;RESIDENCE;;ABU;;0;AU379425;
C;656;4521208;10;20240923 01:08;3/1300393;
D;656;4521208;10;20240923 01:08;P;;;;;;
D;656;4521208;10;20240923 01:08;V;;;;;;
D;656;4521208;10;20240923 01:08;V;;;;;;
D;656;4521208;10;20240923 01:08;V;;;;;;
B;656;4552109;11;20240923 01:08;;;14;WILDWOOD WAY;THRUMSTER;2444;547.7;M;20240815;20240916;375000;R1;R;RESIDENCE;;ABD;;0;AU420729;
C;656;4552109;11;20240923 01:08;38/1296631;
D;656;4552109;11;20240923 01:08;P;;;;;;
D;656;4552109;11;20240923 01:08;V;;;;;;
B;656;4557218;12;20240923 01:08;;;49;NEAVE WAY;THRUMSTER;2444;351.3;M;20240805;20240916;850000;R1;R;RESIDENCE;;ABD;;0;AU416947;
C;656;4557218;12;20240923 01:08;1/1306487;
D;656;4557218;12;20240923 01:08;P;;;;;;
D;656;4557218;12;20240923 01:08;P;;;;;;
