A;RTSALEDATA;002;20240923 01:05;VALNET;
B;002;22206;1;20240923 01:05;;;24;VERGE ST;DUNGOG;2420;1113;M;20240829;20240913;25000;R1;R;RESIDENCE;;AAA;;0;AU415160;
C;002;22206;1;20240923 01:05;4/206956;
D;002;22206;1;20240923 01:05;P;;;;;;
D;002;22206;1;20240923 01:05;V;;;;;;
D;002;22206;1;20240923 01:05;V;;;;;;
B;002;21481;2;20240923 01:05;;;46;DOWLING ST;DUNGOG;2420;2024;M;20240808;20240919;650000;R1;R;RESIDENCE;;AAA;;0;AU430344;
C;002;21481;2;20240923 01:05;14/3/758366;
D;002;21481;2;20240923 01:05;P;;;;;;
D;002;21481;2;20240923 01:05;P;;;;;;
D;002;21481;2;20240923 01:05;V;;;;;;
B;002;3801562;3;20240923 01:05;;;17;WATTLE TREE RD;MARSHDALE;2420;14.209;H;20240809;20240913;1250000;RU1;R;RESIDENCE;;RAG;;0;AU413326;
C;002;3801562;3;20240923 01:05;10, 11, 12/529797;
D;002;3801562;3;20240923 01:05;P;;;;;;
D;002;3801562;3;20240923 01:05;P;;;;;;
D;002;3801562;3;20240923 01:05;V;;;;;;
D;002;3801562;3;20240923 01:05;V;;;;;;
B;002;4254958;4;20240923 01:05;;;22;WETZLER CL;CLARENCE TOWN;2321;8052;M;20240816;20240913;1250000;R5;R;RESIDENCE;;ABC;;0;AU414562;
C;002;4254958;4;20240923 01:05;7/1258535;
D;002;4254958;4;20240923 01:05;P;;;;;;
D;002;4254958;4;20240923 01:05;P;;;;;;
D;002;4254958;4;20240923 01:05;V;;;;;;
D;002;4254958;4;20240923 01:05;V;;;;;;
Z;24;4;4;14;
