A;RTSALEDATA;010;20240923 01:05;VALNET;
B;010;287403;1;20240923 01:05;;13;19;BEATTY BVD;TANILBA BAY;2319;182;M;20240809;20240913;440000;;R;RESIDENCE;13;;;0;AU414268;
C;010;287403;1;20240923 01:05;13/SP34618;
D;010;287403;1;20240923 01:05;P;;;;;;
D;010;287403;1;20240923 01:05;V;;;;;;
D;010;287403;1;20240923 01:05;V;;;;;;
B;010;267288;2;20240923 01:05;;19;8;ALA MOANA WAY;FINGAL BAY;2315;270;M;20240705;20240917;800000;;R;RESIDENCE;19;;;0;AU423851;
C;010;267288;2;20240923 01:05;19/SP67803;
D;010;267288;2;20240923 01:05;P;;;;;;
D;010;267288;2;20240923 01:05;P;;;;;;
D;010;267288;2;20240923 01:05;V;;;;;;
D;010;267288;2;20240923 01:05;V;;;;;;
B;010;3390860;3;20240923 01:05;;;40;ARMIDALE AVE;NELSON BAY;2315;460.3;M;20240814;20240919;658000;R2;R;RESIDENCE;;AAC;;0;AU429612;
C;010;3390860;3;20240923 01:05;232/1127464;
D;010;3390860;3;20240923 01:05;P;;;;;;
D;010;3390860;3;20240923 01:05;P;;;;;;
D;010;3390860;3;20240923 01:05;V;;;;;;
B;010;4045584;4;20240923 01:05;;;88;SUNNINGDALE CCT;MEDOWIE;2318;734;M;20240816;20240919;1300000;R2;R;RESIDENCE;;AAS;;0;AU430196;
C;010;4045584;4;20240923 01:05;12/280074;
D;010;4045584;4;20240923 01:05;P;;;;;;
D;010;4045584;4;20240923 01:05;P;;;;;;
D;010;4045584;4;20240923 01:05;V;;;;;;
D;010;4045584;4;20240923 01:05;V;;;;;;
B;010;4568731;5;20240923 01:05;;;12;BINNS ST;RAYMOND TERRACE;2324;386.1;M;20240528;20240917;630000;R2;R;RESIDENCE;;ABG;;0;AU422561;
C;010;4568731;5;20240923 01:05;2/1308742;
D;010;4568731;5;20240923 01:05;P;;;;;;
D;010;4568731;5;20240923 01:05;P;;;;;;
D;010;4568731;5;20240923 01:05;V;;;;;;
B;010;4542326;6;20240923 01:05;;2;47;PACIFIC AVE;ANNA BAY;2316;571;M;20240904;20240918;575000;;V;VACANT LAND;2;;;0;AU425775;
C;010;4542326;6;20240923 01:05;2/SP107687;
D;010;4542326;6;20240923 01:05;P;;;;;;
D;010;4542326;6;20240923 01:05;V;;;;;;
B;010;3748053;7;20240923 01:05;;;62;YOOLARAI CRES;NELSON BAY;2315;415.1;M;20240621;20240913;950000;R2;R;RESIDENCE;;AAD;;0;AU413878;
C;010;3748053;7;20240923 01:05;1232/1192240;
D;010;3748053;7;20240923 01:05;P;;;;;;
D;010;3748053;7;20240923 01:05;V;;;;;;
B;010;3743693;8;20240923 01:05;;;13;WULUNG ST;CORLETTE;2315;704.7;M;20240308;20240916;1650000;R2;R;RESIDENCE;;AAE;;0;AU417292;
C;010;3743693;8;20240923 01:05;2731/1188840;
D;010;3743693;8;20240923 01:05;P;;;;;;
D;010;3743693;8;20240923 01:05;P;;;;;;
D;010;3743693;8;20240923 01:05;V;;;;;;
D;010;3743693;8;20240923 01:05;V;;;;;;
B;010;3623009;9;20240923 01:05;THE COVE VILLAGE;2;1;WHIPBIRD WAY;FULLERTON COVE;2318;;;20240809;20240917;860000;;R;RESIDENCE;4;;;0;AU422978;
C;010;3623009;9;20240923 01:05;4/SP86344;
D;010;3623009;9;20240923 01:05;P;;;;;;
D;010;3623009;9;20240923 01:05;P;;;;;;
D;010;3623009;9;20240923 01:05;V;;;;;;
D;010;3623009;9;20240923 01:05;V;;;;;;
B;010;263820;10;20240923 01:05;;;2;OCEAN AVE;ANNA BAY;2316;556.4;M;20240727;20240916;2300000;R2;R;RESIDENCE;;AAN;;0;AU417051;
C;010;263820;10;20240923 01:05;24/13134;
D;010;263820;10;20240923 01:05;P;;;;;;
D;010;263820;10;20240923 01:05;V;;;;;;
B;010;270433;11;20240923 01:05;;;18;STRATHMORE RD;MALLABULA;2319;891.6;M;20240809;20240913;820000;R2;R;RESIDENCE;;AAO;;0;AU414570;
C;010;270433;11;20240923 01:05;145/11392;
D;010;270433;11;20240923 01:05;P;;;;;;
D;010;270433;11;20240923 01:05;V;;;;;;
B;010;268319;12;20240923 01:05;;;301;HINTON RD;HINTON;2321;1750;M;20240822;20240919;695000;RU5;R;RESIDENCE;;RAA;;0;AU430087;
C;010;268319;12;20240923 01:05;602/593014;
D;010;268319;12;20240923 01:05;P;;;;;;
D;010;268319;12;20240923 01:05;P;;;;;;
D;010;268319;12;20240923 01:05;V;;;;;;
D;010;268319;12;20240923 01:05;V;;;;;;
B;010;268592;13;20240923 01:05;;;29;JOHNSON AVE;KARUAH;2324;1590;M;20240821;20240918;818000;R2;R;RESIDENCE;;AAV;;0;AU426648;
