A;RTSALEDATA;230;20240923 01:07;VALNET;
B;230;2604894;1;20240923 01:07;;;171;CHURCH ST;BALRANALD;2715;2023;M;20240808;20240919;400000;RU5;R;RESIDENCE;;ZB1;;0;AU431601;
C;230;2604894;1;20240923 01:07;1/700978;
D;230;2604894;1;20240923 01:07;P;;;;;;
D;230;2604894;1;20240923 01:07;P;;;;;;
D;230;2604894;1;20240923 01:07;V;;;;;;
D;230;2604894;1;20240923 01:07;V;;;;;;
D;230;2604894;1;20240923 01:07;V;;;;;;
Z;9;1;1;5;
