A;RTSALEDATA;258;20240923 01:07;VALNET;
B;258;2850881;1;20240923 01:07;;;2 B;MELROSE ST;CROYDON PARK;2133;233;M;20240629;20240919;1550000;R3;R;RESIDENCE;;MBB;;0;AU431099;
C;258;2850881;1;20240923 01:07;2/1032394;
D;258;2850881;1;20240923 01:07;P;;;;;;
D;258;2850881;1;20240923 01:07;V;;;;;;
D;258;2850881;1;20240923 01:07;V;;;;;;
B;258;2887919;2;20240923 01:07;;3;9;SHARP ST;BELMORE;2192;;;20240803;20240916;760000;;R;RESIDENCE;3;;;0;AU420813;
C;258;2887919;2;20240923 01:07;3/SP65754;
D;258;2887919;2;20240923 01:07;P;;;;;;
D;258;2887919;2;20240923 01:07;P;;;;;;
D;258;2887919;2;20240923 01:07;V;;;;;;
D;258;2887919;2;20240923 01:07;V;;;;;;
B;258;2869704;3;20240923 01:07;;;6 A;SUTHERLAND ST;YAGOONA;2199;300.2;M;20240807;20240918;1025000;R2;R;RESIDENCE;;NJF;;0;AU425484;
C;258;2869704;3;20240923 01:07;2/1035057;
D;258;2869704;3;20240923 01:07;P;;;;;;
D;258;2869704;3;20240923 01:07;P;;;;;;
D;258;2869704;3;20240923 01:07;V;;;;;;
D;258;2869704;3;20240923 01:07;V;;;;;;
B;258;1368754;4;20240923 01:07;;15;224;OLD KENT RD;GREENACRE;2190;191;M;20240831;20240916;775000;;R;RESIDENCE;15;;;0;AU417502;
C;258;1368754;4;20240923 01:07;15/SP67511;
D;258;1368754;4;20240923 01:07;P;;;;;;
D;258;1368754;4;20240923 01:07;P;;;;;;
D;258;1368754;4;20240923 01:07;V;;;;;;
B;258;2933704;5;20240923 01:07;;4;126;WATERLOO RD;GREENACRE;2190;156;M;20240802;20240913;520000;;R;RESIDENCE;4;;;0;AU414373;
C;258;2933704;5;20240923 01:07;4/SP68417;
D;258;2933704;5;20240923 01:07;P;;;;;;
D;258;2933704;5;20240923 01:07;V;;;;;;
B;258;3450511;6;20240923 01:07;;;25 A;JAY AVE;BELFIELD;2191;313.2;M;20240817;20240916;1838000;R3;R;RESIDENCE;;XMB;;0;AU418545;
C;258;3450511;6;20240923 01:07;2/1138089;
D;258;3450511;6;20240923 01:07;P;;;;;;
D;258;3450511;6;20240923 01:07;P;;;;;;
D;258;3450511;6;20240923 01:07;V;;;;;;
D;258;3450511;6;20240923 01:07;V;;;;;;
B;258;3446850;7;20240923 01:07;;7;4;WEST TCE;BANKSTOWN;2200;;;20240808;20240919;538000;;R;RESIDENCE;7;;;0;AU430027;
C;258;3446850;7;20240923 01:07;7/SP80129;
D;258;3446850;7;20240923 01:07;P;;;;;;
D;258;3446850;7;20240923 01:07;P;;;;;;
D;258;3446850;7;20240923 01:07;V;;;;;;
D;258;3446850;7;20240923 01:07;V;;;;;;
B;258;3492609;8;20240923 01:07;;;86;STANSFIELD AVE;BANKSTOWN;2200;452.8;M;20240802;20240913;1500000;R2;R;RESIDENCE;;EKC;;0;AU413929;
C;258;3492609;8;20240923 01:07;704/1142598;
D;258;3492609;8;20240923 01:07;P;;;;;;
D;258;3492609;8;20240923 01:07;P;;;;;;
D;258;3492609;8;20240923 01:07;P;;;;;;
D;258;3492609;8;20240923 01:07;V;;;;;;
D;258;3492609;8;20240923 01:07;V;;;;;;
B;258;4161317;9;20240923 01:07;;504;27;PERCY ST;BANKSTOWN;2200;102;M;20240625;20240917;630000;;R;RESIDENCE;29;;;0;AU422576;
C;258;4161317;9;20240923 01:07;29/SP93861;
D;258;4161317;9;20240923 01:07;P;;;;;;
D;258;4161317;9;20240923 01:07;P;;;;;;
D;258;4161317;9;20240923 01:07;V;;;;;;
B;258;4163360;10;20240923 01:07;;;44 A;BATT ST;SEFTON;2162;331.1;M;20240805;20240909;1250000;R2;R;RESIDENCE;;NJD;;0;AU400688;
C;258;4163360;10;20240923 01:07;1/1226840;
D;258;4163360;10;20240923 01:07;P;;;;;;
D;258;4163360;10;20240923 01:07;V;;;;;;
