A;RTSALEDATA;251;20240923 01:07;VALNET;
B;251;2846365;1;20240923 01:07;;;2696;MITCHELL HWY;NARROMINE;2821;275.085;H;20240813;20240917;1600000;RU1;3;FARM;;RRN;;0;AU421907;
C;251;2846365;1;20240923 01:07;1/653175 42, 49/755119;
D;251;2846365;1;20240923 01:07;P;;;;;;
D;251;2846365;1;20240923 01:07;V;;;;;;
Z;6;1;1;2;
