A;RTSALEDATA;158;20240923 01:06;VALNET;
B;158;1742622;1;20240923 01:06;;;140;DEEP CREEK RD;MALLANGANEE;2469;184.3;H;20240806;20240917;1500000;RU1;R;RESIDENCE;;RPW;;0;AU422320;
C;158;1742622;1;20240923 01:06;140/831536;
D;158;1742622;1;20240923 01:06;P;;;;;;
D;158;1742622;1;20240923 01:06;V;;;;;;
B;158;1740501;2;20240923 01:06;;;6;CADDIE AVE;NEW PARK;2474;2001;M;20240902;20240917;650000;R5;R;RESIDENCE;;LHA;;0;AU423734;
C;158;1740501;2;20240923 01:06;16/703935;
D;158;1740501;2;20240923 01:06;P;;;;;;
D;158;1740501;2;20240923 01:06;P;;;;;;
D;158;1740501;2;20240923 01:06;V;;;;;;
D;158;1740501;2;20240923 01:06;V;;;;;;
Z;12;2;2;6;
