A;RTSALEDATA;234;20240923 01:07;VALNET;
B;234;2613397;1;20240923 01:07;;;636;ARGENT ST;BROKEN HILL;2880;567;M;20240808;20240919;119000;R1;R;RESIDENCE;;AAZ;;0;AU428924;
C;234;2613397;1;20240923 01:07;A/331140;
D;234;2613397;1;20240923 01:07;P;;;;;;
D;234;2613397;1;20240923 01:07;V;;;;;;
B;234;2613769;2;20240923 01:07;;;106;BERYL ST;BROKEN HILL;2880;543.7;M;20240716;20240919;95000;R1;R;RESIDENCE;;ACD;;0;AU429043;
C;234;2613769;2;20240923 01:07;17/665423;
D;234;2613769;2;20240923 01:07;P;;;;;;
D;234;2613769;2;20240923 01:07;P;;;;;;
D;234;2613769;2;20240923 01:07;V;;;;;;
B;234;2613770;3;20240923 01:07;;;104;BERYL ST;BROKEN HILL;2880;467.9;M;20240716;20240919;95000;R1;R;RESIDENCE;;ACD;;0;AU429043;
C;234;2613770;3;20240923 01:07;A/958858;
D;234;2613770;3;20240923 01:07;P;;;;;;
D;234;2613770;3;20240923 01:07;P;;;;;;
D;234;2613770;3;20240923 01:07;V;;;;;;
B;234;2619143;4;20240923 01:07;;;72;MORGAN LANE;BROKEN HILL;2880;948.5;M;20240809;20240916;237000;R1;R;RESIDENCE;;AAR;;0;AU416845;
C;234;2619143;4;20240923 01:07;2/204960;
D;234;2619143;4;20240923 01:07;P;;;;;;
D;234;2619143;4;20240923 01:07;P;;;;;;
D;234;2619143;4;20240923 01:07;V;;;;;;
B;234;2620075;5;20240923 01:07;;;206;OXIDE ST;BROKEN HILL;2880;318.62;M;20240805;20240916;145000;MU1;R;RESIDENCE;;MBX;;0;AU420619;
C;234;2620075;5;20240923 01:07;1/932421;
D;234;2620075;5;20240923 01:07;P;;;;;;
D;234;2620075;5;20240923 01:07;P;;;;;;
D;234;2620075;5;20240923 01:07;V;;;;;;
B;234;2620430;6;20240923 01:07;;;221;PELL ST;BROKEN HILL;2880;607.1;M;20240808;20240919;160000;R1;R;RESIDENCE;;AAL;;0;AU428716;
C;234;2620430;6;20240923 01:07;1/922655;
D;234;2620430;6;20240923 01:07;P;;;;;;
D;234;2620430;6;20240923 01:07;V;;;;;;
B;234;2620565;7;20240923 01:07;;;118;PIPER ST;BROKEN HILL;2880;505.9;M;20240910;20240916;15000;R1;R;RESIDENCE;;AAC;;0;AU420926;
C;234;2620565;7;20240923 01:07;A/375910;
D;234;2620565;7;20240923 01:07;P;;;;;;
D;234;2620565;7;20240923 01:07;P;;;;;;
D;234;2620565;7;20240923 01:07;V;;;;;;
B;234;2615300;8;20240923 01:07;;;299;CHLORIDE ST;BROKEN HILL;2880;552;M;20240806;20240917;450000;R1;R;RESIDENCE;;AAR;;0;AU422217;
C;234;2615300;8;20240923 01:07;299/1056781;
D;234;2615300;8;20240923 01:07;P;;;;;;
D;234;2615300;8;20240923 01:07;P;;;;;;
D;234;2615300;8;20240923 01:07;V;;;;;;
B;234;2615470;9;20240923 01:07;;;13;SOUTH ST;BROKEN HILL;2880;619.7;M;20240816;20240919;235000;R1;R;RESIDENCE;;AAC;;0;AU431506;
C;234;2615470;9;20240923 01:07;B/102089;
D;234;2615470;9;20240923 01:07;P;;;;;;
D;234;2615470;9;20240923 01:07;V;;;;;;
B;234;2620857;10;20240923 01:07;;;198;RAKOW ST;BROKEN HILL;2880;1239;M;20240904;20240918;215000;R1;R;RESIDENCE;;AAL;;0;AU427128;
C;234;2620857;10;20240923 01:07;4636/757298;
D;234;2620857;10;20240923 01:07;P;;;;;;
D;234;2620857;10;20240923 01:07;P;;;;;;
D;234;2620857;10;20240923 01:07;V;;;;;;
B;234;2615757;11;20240923 01:07;;;233;CORNISH ST;BROKEN HILL;2880;470.4;M;20240806;20240917;235000;R1;R;RESIDENCE;;AAL;;0;AU421744;
C;234;2615757;11;20240923 01:07;1/304985;
D;234;2615757;11;20240923 01:07;P;;;;;;
D;234;2615757;11;20240923 01:07;P;;;;;;
D;234;2615757;11;20240923 01:07;V;;;;;;
B;234;2621223;12;20240923 01:07;;;574;SILICA ST;BROKEN HILL;2880;776.5;M;20240829;20240918;495000;R1;R;RESIDENCE;;AAZ;;0;AU426634;
C;234;2621223;12;20240923 01:07;B/395188;
D;234;2621223;12;20240923 01:07;P;;;;;;
D;234;2621223;12;20240923 01:07;P;;;;;;
D;234;2621223;12;20240923 01:07;V;;;;;;
Z;59;12;12;33;
