A;RTSALEDATA;264;20240902 01:08;VALNET;
B;264;2831102;1;20240902 01:08;;1;26;BELGRAVE ST;KOGARAH;2217;114;M;20240712;20240823;670000;;R;RESIDENCE;1;;;0;AU357042;
C;264;2831102;1;20240902 01:08;1/SP65870;
D;264;2831102;1;20240902 01:08;P;;;;;;
D;264;2831102;1;20240902 01:08;P;;;;;;
D;264;2831102;1;20240902 01:08;V;;;;;;
D;264;2831102;1;20240902 01:08;V;;;;;;
B;264;2977451;2;20240902 01:08;;4;86;WONIORA RD;HURSTVILLE;2220;;;20240716;20240827;750000;;R;RESIDENCE;4;;;0;AU366823;
C;264;2977451;2;20240902 01:08;4/SP69412;
D;264;2977451;2;20240902 01:08;P;;;;;;
D;264;2977451;2;20240902 01:08;V;;;;;;
B;264;3450838;3;20240902 01:08;;202 B;97;FOREST RD;HURSTVILLE;2220;124;M;20240716;20240827;780000;;R;RESIDENCE;19;;;0;AU364637;
C;264;3450838;3;20240902 01:08;19/SP81837;
D;264;3450838;3;20240902 01:08;P;;;;;;
D;264;3450838;3;20240902 01:08;P;;;;;;
D;264;3450838;3;20240902 01:08;V;;;;;;
B;264;4240035;4;20240902 01:08;;1003;15;DORA ST;HURSTVILLE;2220;;;20240729;20240823;1050000;;R;RESIDENCE;42;;;0;AU356136;
C;264;4240035;4;20240902 01:08;42/SP100163;
D;264;4240035;4;20240902 01:08;P;;;;;;
D;264;4240035;4;20240902 01:08;V;;;;;;
B;264;4211119;5;20240902 01:08;;306;258;RAILWAY PDE;KOGARAH;2217;80;M;20240718;20240829;605000;;R;RESIDENCE;32;;;0;AU372372;
C;264;4211119;5;20240902 01:08;32/SP97728;
D;264;4211119;5;20240902 01:08;P;;;;;;
D;264;4211119;5;20240902 01:08;V;;;;;;
B;264;4140617;6;20240902 01:08;;;23 A;WESTBROOK ST;BEVERLY HILLS;2209;356;M;20240618;20240829;2130000;R2;R;RESIDENCE;;XBB;;0;AU372742;
C;264;4140617;6;20240902 01:08;1/1243681;
D;264;4140617;6;20240902 01:08;P;;;;;;
D;264;4140617;6;20240902 01:08;P;;;;;;
D;264;4140617;6;20240902 01:08;V;;;;;;
D;264;4140617;6;20240902 01:08;V;;;;;;
B;264;3034324;7;20240902 01:08;;8;47;MORTS RD;MORTDALE;2223;;;20240705;20240823;745000;;R;RESIDENCE;8;;;0;AU358350;
C;264;3034324;7;20240902 01:08;8/SP71394;
D;264;3034324;7;20240902 01:08;P;;;;;;
D;264;3034324;7;20240902 01:08;V;;;;;;
B;264;3093461;8;20240902 01:08;;6;34;EMPRESS ST;HURSTVILLE;2220;;;20240713;20240826;818000;;R;RESIDENCE;6;;;0;AU361752;
C;264;3093461;8;20240902 01:08;6/SP72887;
D;264;3093461;8;20240902 01:08;P;;;;;;
D;264;3093461;8;20240902 01:08;V;;;;;;
D;264;3093461;8;20240902 01:08;V;;;;;;
B;264;4090088;9;20240902 01:08;;311;380;FOREST RD;HURSTVILLE;2220;;;20240724;20240823;768000;;R;RESIDENCE;28;;;0;AU356927;
C;264;4090088;9;20240902 01:08;28/SP96816;
D;264;4090088;9;20240902 01:08;P;;;;;;
D;264;4090088;9;20240902 01:08;V;;;;;;
D;264;4090088;9;20240902 01:08;V;;;;;;
B;264;4544391;10;20240902 01:08;;5;44;REGENT ST;KOGARAH;2217;116;M;20240815;20240823;940000;;R;RESIDENCE;44;;;0;AU357602;
C;264;4544391;10;20240902 01:08;44/SP107478;
D;264;4544391;10;20240902 01:08;P;;;;;;
D;264;4544391;10;20240902 01:08;P;;;;;;
D;264;4544391;10;20240902 01:08;V;;;;;;
B;264;4565550;11;20240902 01:08;;;6;TOORAK AVE;BEVERLY HILLS;2209;461.7;M;20240613;20240829;2400000;R2;R;RESIDENCE;;XFF;;0;AU371764;
C;264;4565550;11;20240902 01:08;2/1305967;
D;264;4565550;11;20240902 01:08;P;;;;;;
D;264;4565550;11;20240902 01:08;P;;;;;;
D;264;4565550;11;20240902 01:08;V;;;;;;
B;264;4517581;12;20240902 01:08;;1403;12;JACK BRABHAM DR;HURSTVILLE;2220;84;M;20240715;20240826;790000;;R;RESIDENCE;139;;;0;AU361087;
C;264;4517581;12;20240902 01:08;139/SP103640;
D;264;4517581;12;20240902 01:08;P;;;;;;
D;264;4517581;12;20240902 01:08;V;;;;;;
B;264;4560054;13;20240902 01:08;;;12;NEWMAN ST;MORTDALE;2223;407.5;M;20240604;20240826;2820000;R2;R;RESIDENCE;;KMM;;0;AU362593;
C;264;4560054;13;20240902 01:08;21/4/4650;
D;264;4560054;13;20240902 01:08;P;;;;;;
D;264;4560054;13;20240902 01:08;P;;;;;;
D;264;4560054;13;20240902 01:08;V;;;;;;
B;264;4508172;14;20240902 01:08;;;37;JUNCTION RD;BEVERLY HILLS;2209;334.2;M;20240803;20240829;2015000;R2;R;RESIDENCE;;XFF;;0;AU372666;
C;264;4508172;14;20240902 01:08;1/1294042;
D;264;4508172;14;20240902 01:08;P;;;;;;
D;264;4508172;14;20240902 01:08;P;;;;;;
D;264;4508172;14;20240902 01:08;V;;;;;;
B;264;1468066;15;20240902 01:08;;18;438;FOREST RD;HURSTVILLE;2220;;;20240712;20240823;770000;;R;RESIDENCE;18;;;0;AU357175;
C;264;1468066;15;20240902 01:08;18/SP47027;
D;264;1468066;15;20240902 01:08;P;;;;;;
D;264;1468066;15;20240902 01:08;P;;;;;;
D;264;1468066;15;20240902 01:08;V;;;;;;
D;264;1468066;15;20240902 01:08;V;;;;;;
B;264;1460481;16;20240902 01:08;;2;242;BELMORE RD;RIVERWOOD;2210;;;20240702;20240821;1130000;;3;COMMERCIAL;2;;;0;AU351503;
C;264;1460481;16;20240902 01:08;2/SP56182;
D;264;1460481;16;20240902 01:08;P;;;;;;
D;264;1460481;16;20240902 01:08;V;;;;;;
D;264;1460481;16;20240902 01:08;V;;;;;;
B;264;1463105;17;20240902 01:08;;13;9;CAMBRIDGE ST;PENSHURST;2222;;;20240717;20240828;631000;;R;RESIDENCE;13;;;0;AU368429;
C;264;1463105;17;20240902 01:08;13/SP50630;
D;264;1463105;17;20240902 01:08;P;;;;;;
D;264;1463105;17;20240902 01:08;V;;;;;;
B;264;1470632;18;20240902 01:08;;19;6;HUDSON ST;HURSTVILLE;2220;;;20240714;20240826;761000;;R;RESIDENCE;19;;;0;AU361501;
C;264;1470632;18;20240902 01:08;19/SP63967;
D;264;1470632;18;20240902 01:08;P;;;;;;
D;264;1470632;18;20240902 01:08;P;;;;;;
D;264;1470632;18;20240902 01:08;V;;;;;;
B;264;1458458;19;20240902 01:08;;;24;ANNIE ST;HURSTVILLE;2220;457.25;M;20240712;20240823;2300000;R2;R;RESIDENCE;;XCC;;0;AU357805;
C;264;1458458;19;20240902 01:08;81/11970;
D;264;1458458;19;20240902 01:08;P;;;;;;
D;264;1458458;19;20240902 01:08;P;;;;;;
D;264;1458458;19;20240902 01:08;V;;;;;;
D;264;1458458;19;20240902 01:08;V;;;;;;
B;264;1458518;20;20240902 01:08;;9;19;APSLEY ST;PENSHURST;2222;;;20240704;20240827;525000;;R;RESIDENCE;9;;;0;AU365334;
C;264;1458518;20;20240902 01:08;9/SP6230;
D;264;1458518;20;20240902 01:08;P;;;;;;
D;264;1458518;20;20240902 01:08;V;;;;;;
D;264;1458518;20;20240902 01:08;V;;;;;;
B;264;1466903;21;20240902 01:08;;;18;ERSKINE ST;RIVERWOOD;2210;562.8;M;20240713;20240826;1485000;R2;R;RESIDENCE;;XMM;;0;AU361145;
C;264;1466903;21;20240902 01:08;B/377820;
D;264;1466903;21;20240902 01:08;P;;;;;;
D;264;1466903;21;20240902 01:08;V;;;;;;
B;264;1459278;22;20240902 01:08;;9;10;AUSTRAL ST;PENSHURST;2222;;;20240802;20240823;714500;;R;RESIDENCE;9;;;0;AU358637;
C;264;1459278;22;20240902 01:08;9/SP6869;
D;264;1459278;22;20240902 01:08;P;;;;;;
D;264;1459278;22;20240902 01:08;P;;;;;;
D;264;1459278;22;20240902 01:08;V;;;;;;
B;264;1467516;23;20240902 01:08;;1;807;FOREST RD;PEAKHURST;2210;;;20240713;20240826;1265000;;R;RESIDENCE;1;;;0;AU361923;
C;264;1467516;23;20240902 01:08;1/SP40465;
D;264;1467516;23;20240902 01:08;P;;;;;;
D;264;1467516;23;20240902 01:08;V;;;;;;
B;264;1464970;24;20240902 01:08;;;19;CROMDALE ST;MORTDALE;2223;537.4;M;20240706;20240826;2035000;R2;R;RESIDENCE;;KMW;;0;AU362596;
C;264;1464970;24;20240902 01:08;309/13827;
D;264;1464970;24;20240902 01:08;P;;;;;;
D;264;1464970;24;20240902 01:08;P;;;;;;
D;264;1464970;24;20240902 01:08;V;;;;;;
D;264;1464970;24;20240902 01:08;V;;;;;;
B;264;1462527;25;20240902 01:08;;;44;BUNGALOW RD;PEAKHURST;2210;439.33;M;20240703;20240828;1557500;R2;R;RESIDENCE;;XFF;;0;AU368187;
C;264;1462527;25;20240902 01:08;15/14380;
D;264;1462527;25;20240902 01:08;P;;;;;;
D;264;1462527;25;20240902 01:08;P;;;;;;
D;264;1462527;25;20240902 01:08;V;;;;;;
D;264;1462527;25;20240902 01:08;V;;;;;;
B;264;3188121;26;20240902 01:08;;;34;COOLOONGATTA RD;BEVERLY HILLS;2209;423.7;M;20240717;20240828;1730000;R2;R;RESIDENCE;;XAA;;0;AU368268;
C;264;3188121;26;20240902 01:08;8361/1084904;
D;264;3188121;26;20240902 01:08;P;;;;;;
D;264;3188121;26;20240902 01:08;P;;;;;;
D;264;3188121;26;20240902 01:08;V;;;;;;
B;264;3223432;27;20240902 01:08;;2;59;KIMBERLEY RD;HURSTVILLE;2220;;;20240715;20240826;670000;;R;RESIDENCE;2;;;0;AU363194;
C;264;3223432;27;20240902 01:08;2/SP76221;
D;264;3223432;27;20240902 01:08;P;;;;;;
D;264;3223432;27;20240902 01:08;V;;;;;;
B;264;3677749;28;20240902 01:08;;13;28;CARRINGTON AVE;HURSTVILLE;2220;;;20240713;20240826;810000;;R;RESIDENCE;13;;;0;AU363874;
C;264;3677749;28;20240902 01:08;13/SP87827;
D;264;3677749;28;20240902 01:08;P;;;;;;
D;264;3677749;28;20240902 01:08;P;;;;;;
D;264;3677749;28;20240902 01:08;V;;;;;;
B;264;3738494;29;20240902 01:08;;506;2;JACK BRABHAM DR;HURSTVILLE;2220;178;M;20240712;20240823;1030000;;R;RESIDENCE;12;;;0;AU357354;
C;264;3738494;29;20240902 01:08;12/SP89079;
D;264;3738494;29;20240902 01:08;P;;;;;;
D;264;3738494;29;20240902 01:08;P;;;;;;
D;264;3738494;29;20240902 01:08;V;;;;;;
