A;RTSALEDATA;123;20240902 01:06;VALNET;
B;123;1264774;1;20240902 01:06;;;45;NORTH ST;OBERON;2787;1066.19;M;20240726;20240828;400000;R1;R;RESIDENCE;;AOB;;0;AU370356;
C;123;1264774;1;20240902 01:06;1/B/2364;
D;123;1264774;1;20240902 01:06;P;;;;;;
D;123;1264774;1;20240902 01:06;V;;;;;;
D;123;1264774;1;20240902 01:06;V;;;;;;
B;123;4475609;2;20240902 01:06;;;4;BEATTIE RD;OBERON;2787;1.797;H;20240723;20240827;400000;R5;R;RESIDENCE;;OLL;;0;AU365276;
C;123;4475609;2;20240902 01:06;10/1292435;
D;123;4475609;2;20240902 01:06;P;;;;;;
D;123;4475609;2;20240902 01:06;P;;;;;;
D;123;4475609;2;20240902 01:06;V;;;;;;
D;123;4475609;2;20240902 01:06;V;;;;;;
Z;13;2;2;7;
