A;RTSALEDATA;529;20240902 01:08;VALNET;
B;529;4230363;1;20240902 01:08;;4;26;RHODA ST;GOULBURN;2580;262.2;M;20240712;20240823;550000;R1;R;RESIDENCE;;GAG;;0;AU358492;
C;529;4230363;1;20240902 01:08;5/286857;
D;529;4230363;1;20240902 01:08;P;;;;;;
D;529;4230363;1;20240902 01:08;V;;;;;;
D;529;4230363;1;20240902 01:08;V;;;;;;
B;529;434485;2;20240902 01:08;;;44;HOVELL ST;GOULBURN;2580;543.8;M;20240716;20240827;520000;R1;R;RESIDENCE;;GAH;;0;AU364804;
C;529;434485;2;20240902 01:08;13/31776;
D;529;434485;2;20240902 01:08;P;;;;;;
D;529;434485;2;20240902 01:08;V;;;;;;
B;529;434487;3;20240902 01:08;;;48;HOVELL ST;GOULBURN;2580;638.6;M;20240722;20240826;515000;R1;R;RESIDENCE;;GAH;;0;AU362198;
C;529;434487;3;20240902 01:08;15/31776;
D;529;434487;3;20240902 01:08;P;;;;;;
D;529;434487;3;20240902 01:08;P;;;;;;
D;529;434487;3;20240902 01:08;V;;;;;;
B;529;434722;4;20240902 01:08;;;16;JOHN ST;GOULBURN;2580;278.2;M;20240801;20240829;470000;R1;R;RESIDENCE;;GAG;;0;AU372317;
C;529;434722;4;20240902 01:08;1/714593;
D;529;434722;4;20240902 01:08;P;;;;;;
D;529;434722;4;20240902 01:08;V;;;;;;
B;529;430820;5;20240902 01:08;;;8;BEN BULLEN PL;GOULBURN;2580;1049;M;20240715;20240826;740000;R2;R;RESIDENCE;;GAB;;0;AU360947;
C;529;430820;5;20240902 01:08;28/872225;
D;529;430820;5;20240902 01:08;P;;;;;;
D;529;430820;5;20240902 01:08;V;;;;;;
D;529;430820;5;20240902 01:08;V;;;;;;
B;529;431699;6;20240902 01:08;;;4;CHURCH ST;GOULBURN;2580;689.2;M;20240816;20240826;1012500;MU1;R;RESIDENCE;;GBG;;0;AU360301;
C;529;431699;6;20240902 01:08;5/150371;
D;529;431699;6;20240902 01:08;P;;;;;;
D;529;431699;6;20240902 01:08;P;;;;;;
D;529;431699;6;20240902 01:08;V;;;;;;
B;529;434126;7;20240902 01:08;;;5;GULSON ST;GOULBURN;2580;4329;M;20240807;20240826;1550000;E4;3;COMMERCIAL;;GCP;;0;AU362405;
C;529;434126;7;20240902 01:08;2/792030;
D;529;434126;7;20240902 01:08;P;;;;;;
D;529;434126;7;20240902 01:08;V;;;;;;
D;529;434126;7;20240902 01:08;V;;;;;;
B;529;434870;8;20240902 01:08;;;40;KELSO ST;GOULBURN;2580;613.4;M;20240715;20240826;450000;R1;R;RESIDENCE;;GAH;;0;AU361220;
C;529;434870;8;20240902 01:08;5/35541;
D;529;434870;8;20240902 01:08;P;;;;;;
D;529;434870;8;20240902 01:08;V;;;;;;
B;529;450787;9;20240902 01:08;;;25;HAKEA CL;TALLONG;2579;1.202;H;20240619;20240823;1220000;R5;R;RESIDENCE;;GCH;;0;AU358380;
C;529;450787;9;20240902 01:08;80/854784;
D;529;450787;9;20240902 01:08;P;;;;;;
D;529;450787;9;20240902 01:08;P;;;;;;
D;529;450787;9;20240902 01:08;V;;;;;;
B;529;449017;10;20240902 01:08;;;13;ROSEBERY ST;TARAGO;2580;4923;M;20240712;20240823;200000;RU5;R;RESIDENCE;;GZF;;0;AU357084;
C;529;449017;10;20240902 01:08;118, 119/793043;
D;529;449017;10;20240902 01:08;P;;;;;;
D;529;449017;10;20240902 01:08;V;;;;;;
B;529;4557393;11;20240902 01:08;;;93;CLINTON ST;GOULBURN;2580;373.9;M;20230717;20240827;555000;R1;R;RESIDENCE;;GAT;;0;AU366938;
C;529;4557393;11;20240902 01:08;1/1288241;
D;529;4557393;11;20240902 01:08;P;;;;;;
D;529;4557393;11;20240902 01:08;V;;;;;;
D;529;4557393;11;20240902 01:08;V;;;;;;
B;529;4485538;12;20240902 01:08;;1;27;ROEBUCK ST;GOULBURN;2580;349;M;20240716;20240827;560000;;R;RESIDENCE;1;;;0;AU365324;
C;529;4485538;12;20240902 01:08;1/SP105646;
D;529;4485538;12;20240902 01:08;P;;;;;;
D;529;4485538;12;20240902 01:08;V;;;;;;
D;529;4485538;12;20240902 01:08;V;;;;;;
B;529;4320861;13;20240902 01:08;;;197;DUCKS LANE;RUN-O-WATERS;2580;2.509;H;20240801;20240826;1730000;R5;R;RESIDENCE;;GHG;;0;AU360300;
C;529;4320861;13;20240902 01:08;4/1154542;
D;529;4320861;13;20240902 01:08;P;;;;;;
D;529;4320861;13;20240902 01:08;V;;;;;;
D;529;4320861;13;20240902 01:08;V;;;;;;
Z;63;13;13;35;
