A;RTSALEDATA;216;20240902 01:07;VALNET;
B;216;3019124;1;20240902 01:07;;31;100;LEURA MALL;LEURA;2780;120;M;20240711;20240826;575000;;R;RESIDENCE;18;;;0;AU363593;
C;216;3019124;1;20240902 01:07;18/SP70831;
D;216;3019124;1;20240902 01:07;P;;;;;;
D;216;3019124;1;20240902 01:07;V;;;;;;
B;216;4116686;2;20240902 01:07;;;14;WASCOE ST;GLENBROOK;2773;477;M;20240703;20240827;1110000;;R;RESIDENCE;1;;;0;AU365580;
C;216;4116686;2;20240902 01:07;1/SP95764;
D;216;4116686;2;20240902 01:07;P;;;;;;
D;216;4116686;2;20240902 01:07;P;;;;;;
D;216;4116686;2;20240902 01:07;V;;;;;;
B;216;2248377;3;20240902 01:07;;;4;ROSELLA CL;BLAXLAND;2774;707;M;20240720;20240823;1300500;C4;R;RESIDENCE;;BXE;;0;AU359224;
C;216;2248377;3;20240902 01:07;211/809668;
D;216;2248377;3;20240902 01:07;P;;;;;;
D;216;2248377;3;20240902 01:07;P;;;;;;
D;216;2248377;3;20240902 01:07;V;;;;;;
D;216;2248377;3;20240902 01:07;V;;;;;;
B;216;2261801;4;20240902 01:07;;;10;CONISTON RD;LEURA;2780;1201;M;20240718;20240826;1270000;A;R;RESIDENCE;;KL;;0;AU360697;
C;216;2261801;4;20240902 01:07;3/4862;
D;216;2261801;4;20240902 01:07;P;;;;;;
D;216;2261801;4;20240902 01:07;P;;;;;;
D;216;2261801;4;20240902 01:07;V;;;;;;
D;216;2261801;4;20240902 01:07;V;;;;;;
B;216;2254185;5;20240902 01:07;;;138;HALL PDE;HAZELBROOK;2779;696.85;M;20240730;20240827;800000;C4;R;RESIDENCE;;HZL;;0;AU365640;
C;216;2254185;5;20240902 01:07;300/220512;
D;216;2254185;5;20240902 01:07;P;;;;;;
D;216;2254185;5;20240902 01:07;V;;;;;;
D;216;2254185;5;20240902 01:07;V;;;;;;
B;216;2259552;6;20240902 01:07;;;119;WARATAH ST;KATOOMBA;2780;739.8;M;20240629;20240826;1175000;R2;R;RESIDENCE;;KAT;;0;AU361041;
C;216;2259552;6;20240902 01:07;1/960117;
D;216;2259552;6;20240902 01:07;P;;;;;;
D;216;2259552;6;20240902 01:07;V;;;;;;
D;216;2259552;6;20240902 01:07;V;;;;;;
B;216;2262234;7;20240902 01:07;ALEXANDRA HOTEL;;62;GREAT WESTERN HWY;LEURA;2780;3718;M;20240620;20240827;3500000;R1;3;COMMERCIAL;;KAG;;0;AU367322;
C;216;2262234;7;20240902 01:07;B/344611;
D;216;2262234;7;20240902 01:07;P;;;;;;
D;216;2262234;7;20240902 01:07;V;;;;;;
B;216;2265115;8;20240902 01:07;;;69;EMU PLAINS RD;MOUNT RIVERVIEW;2774;1208;M;20240628;20240823;1600000;C4;R;RESIDENCE;;MRL;;0;AU357135;
C;216;2265115;8;20240902 01:07;156/223692;
D;216;2265115;8;20240902 01:07;P;;;;;;
D;216;2265115;8;20240902 01:07;V;;;;;;
D;216;2265115;8;20240902 01:07;V;;;;;;
B;216;2244026;9;20240902 01:07;;;34;FIRST ST;BLACKHEATH;2785;575.4;M;20240716;20240827;885000;C4;R;RESIDENCE;;BLH;;0;AU367375;
C;216;2244026;9;20240902 01:07;4/F/25369;
D;216;2244026;9;20240902 01:07;P;;;;;;
D;216;2244026;9;20240902 01:07;P;;;;;;
D;216;2244026;9;20240902 01:07;V;;;;;;
D;216;2244026;9;20240902 01:07;V;;;;;;
B;216;2268069;10;20240902 01:07;;2;7;FERGUSON RD;SPRINGWOOD;2777;;;20240723;20240827;545000;;R;RESIDENCE;2;;;0;AU365122;
C;216;2268069;10;20240902 01:07;2/SP7008;
D;216;2268069;10;20240902 01:07;P;;;;;;
D;216;2268069;10;20240902 01:07;V;;;;;;
B;216;2270724;11;20240902 01:07;;;19;CROSS ST;WARRIMOO;2774;822;M;20240710;20240828;850000;C4;R;RESIDENCE;;WAE;;0;AU370494;
C;216;2270724;11;20240902 01:07;4/227361;
D;216;2270724;11;20240902 01:07;P;;;;;;
D;216;2270724;11;20240902 01:07;V;;;;;;
B;216;2246903;12;20240902 01:07;;;105;GLENBROOK RD;BLAXLAND;2774;733.5;M;20240728;20240827;980000;R2;R;RESIDENCE;;BAX;;0;AU367351;
C;216;2246903;12;20240902 01:07;37/27413;
D;216;2246903;12;20240902 01:07;P;;;;;;
D;216;2246903;12;20240902 01:07;P;;;;;;
D;216;2246903;12;20240902 01:07;V;;;;;;
B;216;2254986;13;20240902 01:07;;;4;SHORT ST;HAZELBROOK;2779;1030;M;20240715;20240826;825000;C4;R;RESIDENCE;;HZL;;0;AU361609;
