A;RTSALEDATA;188;20240902 01:07;VALNET;
B;188;4568590;1;20240902 01:07;;;;TEXAS ST;BONSHAW;2361;2023;M;20240624;20240805;30000;;V;VACANT LAND;;;;0;AU303526;
C;188;4568590;1;20240902 01:07;2/1/758132;
D;188;4568590;1;20240902 01:07;P;;;;;;
D;188;4568590;1;20240902 01:07;P;;;;;;
D;188;4568590;1;20240902 01:07;V;;;;;;
D;188;4568590;1;20240902 01:07;V;;;;;;
D;188;4568590;1;20240902 01:07;V;;;;;;
D;188;4568590;1;20240902 01:07;V;;;;;;
D;188;4568590;1;20240902 01:07;V;;;;;;
D;188;4568590;1;20240902 01:07;V;;;;;;
B;188;1861035;2;20240902 01:07;;;90;WARIALDA RD;INVERELL;2360;708.2;M;20240729;20240829;345000;R1;R;RESIDENCE;;ATE;;0;AU373985;
C;188;1861035;2;20240902 01:07;6/27847 6/30782;
D;188;1861035;2;20240902 01:07;P;;;;;;
D;188;1861035;2;20240902 01:07;V;;;;;;
B;188;1855867;3;20240902 01:07;MORVEN;;57;SCHWENKES LANE;GILGAI;2360;67.22;H;20240716;20240827;350000;RU1;R;RESIDENCE;;RRM;;0;AU367484;
C;188;1855867;3;20240902 01:07;7/113385 10/548610 1, 2, 3/1083416;
D;188;1855867;3;20240902 01:07;P;;;;;;
D;188;1855867;3;20240902 01:07;V;;;;;;
D;188;1855867;3;20240902 01:07;V;;;;;;
B;188;1855947;4;20240902 01:07;CARAWAH;;613;OLD BUNDARRA RD;INVERELL;2360;9;H;20240802;20240828;775000;RU1;R;RESIDENCE;;RRM;;0;AU368648;
C;188;1855947;4;20240902 01:07;2/791965;
D;188;1855947;4;20240902 01:07;P;;;;;;
D;188;1855947;4;20240902 01:07;P;;;;;;
D;188;1855947;4;20240902 01:07;P;;;;;;
D;188;1855947;4;20240902 01:07;V;;;;;;
B;188;1859525;5;20240902 01:07;;;12;MAWSON ST;INVERELL;2360;610.9;M;20240717;20240828;40000;R1;V;VACANT LAND;;ATC;;0;AU368308;
C;188;1859525;5;20240902 01:07;21/248961;
D;188;1859525;5;20240902 01:07;P;;;;;;
D;188;1859525;5;20240902 01:07;V;;;;;;
B;188;1860306;6;20240902 01:07;WUNDERBAR;;49;RUNNYMEDE DR;INVERELL;2360;1.047;H;20240815;20240828;685000;R5;R;RESIDENCE;;RLT;;0;AU368116;
C;188;1860306;6;20240902 01:07;1/808213;
D;188;1860306;6;20240902 01:07;P;;;;;;
D;188;1860306;6;20240902 01:07;P;;;;;;
D;188;1860306;6;20240902 01:07;V;;;;;;
B;188;1860356;7;20240902 01:07;;;11;SAPPHIRE ST;INVERELL;2360;732.8;M;20240808;20240823;400000;R1;R;RESIDENCE;;ATB;;0;AU357340;
C;188;1860356;7;20240902 01:07;26/248160;
D;188;1860356;7;20240902 01:07;P;;;;;;
D;188;1860356;7;20240902 01:07;V;;;;;;
Z;40;7;7;24;
