A;RTSALEDATA;253;20240902 01:07;VALNET;
B;253;2679750;1;20240902 01:07;;;43;NETTLETON DR;LIGHTNING RIDGE;2834;926.9;M;20240802;20240823;610000;R1;R;RESIDENCE;;AAE;;0;AU355836;
C;253;2679750;1;20240902 01:07;22/39545;
D;253;2679750;1;20240902 01:07;P;;;;;;
D;253;2679750;1;20240902 01:07;V;;;;;;
B;253;2682702;2;20240902 01:07;WLL 16039;;;38 SIMS HILL;LIGHTNING RIDGE;2834;2463;M;20240510;20240809;160000;SP1;R;RESIDENCE;;SCC;;0;AU317738;
C;253;2682702;2;20240902 01:07;38/1120765 Western Land Lease 16039;
D;253;2682702;2;20240902 01:07;P;;;;;;
D;253;2682702;2;20240902 01:07;P;;;;;;
D;253;2682702;2;20240902 01:07;P;;;;;;
D;253;2682702;2;20240902 01:07;V;;;;;;
B;253;2681970;3;20240902 01:07;;;;126/1073508 WLL 14569;LIGHTNING RIDGE;2834;2502;M;20240607;20240719;47000;SP1;R;RESIDENCE;;SCC;;0;AU309940;
C;253;2681970;3;20240902 01:07;126/1073508 Western Land Lease 14569;
D;253;2681970;3;20240902 01:07;P;;;;;;
D;253;2681970;3;20240902 01:07;V;;;;;;
Z;16;3;3;8;
