A;RTSALEDATA;210;20240902 01:07;VALNET;
B;210;2090299;1;20240902 01:07;;;8;HOPETOUN ST;PADDINGTON;2021;101.2;M;20240625;20240806;3350000;R2;R;RESIDENCE;;ALE;;0;AU307185;
C;210;2090299;1;20240902 01:07;4/32880;
D;210;2090299;1;20240902 01:07;P;;;;;;
D;210;2090299;1;20240902 01:07;V;;;;;;
B;210;2090374;2;20240902 01:07;;21;54;HOPEWELL ST;PADDINGTON;2021;23;M;20240713;20240826;375000;;R;RESIDENCE;21;;;0;AU361527;
C;210;2090374;2;20240902 01:07;21/SP10438;
D;210;2090374;2;20240902 01:07;P;;;;;;
D;210;2090374;2;20240902 01:07;V;;;;;;
D;210;2090374;2;20240902 01:07;V;;;;;;
D;210;2090374;2;20240902 01:07;V;;;;;;
D;210;2090374;2;20240902 01:07;V;;;;;;
D;210;2090374;2;20240902 01:07;V;;;;;;
B;210;2101346;3;20240902 01:07;;2;1 A;TARA ST;WOOLLAHRA;2025;418;M;20240614;20240823;8500000;;R;RESIDENCE;2;;;0;AU357922;
C;210;2101346;3;20240902 01:07;2/SP63505;
D;210;2101346;3;20240902 01:07;P;;;;;;
D;210;2101346;3;20240902 01:07;V;;;;;;
D;210;2101346;3;20240902 01:07;V;;;;;;
B;210;2082848;4;20240902 01:07;;;18;COMBER ST;PADDINGTON;2021;202.3;M;20240705;20240827;5500000;R2;R;RESIDENCE;;ALL;;0;AU367482;
C;210;2082848;4;20240902 01:07;14, 15, 16/456135;
D;210;2082848;4;20240902 01:07;P;;;;;;
D;210;2082848;4;20240902 01:07;P;;;;;;
D;210;2082848;4;20240902 01:07;V;;;;;;
D;210;2082848;4;20240902 01:07;V;;;;;;
B;210;2082849;5;20240902 01:07;;;14;COMBER ST;PADDINGTON;2021;96.8;M;20240705;20240827;5500000;R2;R;RESIDENCE;;ALE;;0;AU367482;
C;210;2082849;5;20240902 01:07;1/67273 1/653188;
D;210;2082849;5;20240902 01:07;P;;;;;;
D;210;2082849;5;20240902 01:07;P;;;;;;
D;210;2082849;5;20240902 01:07;V;;;;;;
D;210;2082849;5;20240902 01:07;V;;;;;;
B;210;2085566;6;20240902 01:07;;34;372;EDGECLIFF RD;WOOLLAHRA;2025;76;M;20240716;20240827;1135000;;R;RESIDENCE;16;;;0;AU365471;
C;210;2085566;6;20240902 01:07;16/SP15753;
D;210;2085566;6;20240902 01:07;P;;;;;;
D;210;2085566;6;20240902 01:07;P;;;;;;
D;210;2085566;6;20240902 01:07;V;;;;;;
B;210;2098942;7;20240902 01:07;;;5;PICKERING LANE;WOOLLAHRA;2025;75.9;M;20240221;20240823;2425000;R2;R;RESIDENCE;;ALO;;0;AU359929;
C;210;2098942;7;20240902 01:07;7/106132;
D;210;2098942;7;20240902 01:07;P;;;;;;
D;210;2098942;7;20240902 01:07;P;;;;;;
D;210;2098942;7;20240902 01:07;V;;;;;;
D;210;2098942;7;20240902 01:07;V;;;;;;
B;210;2088445;8;20240902 01:07;;207;176;GLENMORE RD;PADDINGTON;2021;56;M;20240713;20240826;745000;;R;RESIDENCE;17;;;0;AU363830;
C;210;2088445;8;20240902 01:07;17/SP10364;
D;210;2088445;8;20240902 01:07;P;;;;;;
D;210;2088445;8;20240902 01:07;V;;;;;;
B;210;2083284;9;20240902 01:07;;;8;CROSS ST;DOUBLE BAY;2028;208.7;M;20231124;20240823;15000000;E1;R;RESIDENCE;;ELA;;0;AU359174;
C;210;2083284;9;20240902 01:07;2/515801;
D;210;2083284;9;20240902 01:07;P;;;;;;
D;210;2083284;9;20240902 01:07;V;;;;;;
B;210;2099372;10;20240902 01:07;;;1 A;HOLLAND RD;BELLEVUE HILL;2023;404.7;M;20240528;20240828;5370000;R2;R;RESIDENCE;;ALB;;0;AU369225;
C;210;2099372;10;20240902 01:07;2/551190;
D;210;2099372;10;20240902 01:07;P;;;;;;
D;210;2099372;10;20240902 01:07;V;;;;;;
D;210;2099372;10;20240902 01:07;V;;;;;;
B;210;2086148;11;20240902 01:07;;5;275;EDGECLIFF RD;WOOLLAHRA;2025;198.8;M;20240604;20240827;4075000;;R;RESIDENCE;5;;;0;AU366782;
C;210;2086148;11;20240902 01:07;5/SP2148;
D;210;2086148;11;20240902 01:07;P;;;;;;
D;210;2086148;11;20240902 01:07;P;;;;;;
D;210;2086148;11;20240902 01:07;V;;;;;;
B;210;2086164;12;20240902 01:07;;7;281 A;EDGECLIFF RD;WOOLLAHRA;2025;74;M;20240716;20240827;1345000;;R;RESIDENCE;7;;;0;AU365797;
C;210;2086164;12;20240902 01:07;7/SP10692;
D;210;2086164;12;20240902 01:07;P;;;;;;
D;210;2086164;12;20240902 01:07;P;;;;;;
D;210;2086164;12;20240902 01:07;V;;;;;;
D;210;2086164;12;20240902 01:07;V;;;;;;
B;210;2094220;13;20240902 01:07;;11;500;NEW SOUTH HEAD RD;DOUBLE BAY;2028;57;M;20240712;20240823;1385000;;R;RESIDENCE;11;;;0;AU356046;
C;210;2094220;13;20240902 01:07;11/SP32707;
D;210;2094220;13;20240902 01:07;P;;;;;;
D;210;2094220;13;20240902 01:07;P;;;;;;
D;210;2094220;13;20240902 01:07;V;;;;;;
D;210;2094220;13;20240902 01:07;V;;;;;;
B;210;4181938;14;20240902 01:07;;1;1;YAWANG LANE;BELLEVUE HILL;2023;107;M;20240628;20240823;970000;;R;RESIDENCE;1;;;0;AU357441;
C;210;4181938;14;20240902 01:07;1/SP95655;
D;210;4181938;14;20240902 01:07;P;;;;;;
D;210;4181938;14;20240902 01:07;V;;;;;;
B;210;2087106;15;20240902 01:07;;7;36;FAIRFAX RD;BELLEVUE HILL;2023;;;20240628;20240827;2000000;;R;RESIDENCE;7;;;0;AU365544;
C;210;2087106;15;20240902 01:07;7/SP11407;
D;210;2087106;15;20240902 01:07;P;;;;;;
D;210;2087106;15;20240902 01:07;P;;;;;;
D;210;2087106;15;20240902 01:07;V;;;;;;
B;210;2082092;16;20240902 01:07;;;50;CAPTAIN PIPERS RD;VAUCLUSE;2030;682.9;M;20231201;20240828;10260000;R2;R;RESIDENCE;;ALV;;0;AU368864;
C;210;2082092;16;20240902 01:07;1/16566;
D;210;2082092;16;20240902 01:07;P;;;;;;
D;210;2082092;16;20240902 01:07;V;;;;;;
B;210;2087402;17;20240902 01:07;;;15;FITZWILLIAM RD;VAUCLUSE;2030;512.2;M;20240621;20240828;7800000;R2;R;RESIDENCE;;ALV;;0;AU368910;
C;210;2087402;17;20240902 01:07;2/208002;
D;210;2087402;17;20240902 01:07;P;;;;;;
D;210;2087402;17;20240902 01:07;V;;;;;;
B;210;2095321;18;20240902 01:07;;4;531;NEW SOUTH HEAD RD;DOUBLE BAY;2028;132.4;M;20240605;20240828;1620000;;R;RESIDENCE;4;;;0;AU368896;
C;210;2095321;18;20240902 01:07;4/SP4104;
D;210;2095321;18;20240902 01:07;P;;;;;;
D;210;2095321;18;20240902 01:07;V;;;;;;
B;210;2103461;19;20240902 01:07;;3;15;WALLAROY RD;WOOLLAHRA;2025;71;M;20240713;20240826;1400000;;R;RESIDENCE;3;;;0;AU363704;
C;210;2103461;19;20240902 01:07;3/SP60869;
D;210;2103461;19;20240902 01:07;P;;;;;;
D;210;2103461;19;20240902 01:07;P;;;;;;
D;210;2103461;19;20240902 01:07;P;;;;;;
D;210;2103461;19;20240902 01:07;V;;;;;;
D;210;2103461;19;20240902 01:07;V;;;;;;
B;210;2103492;20;20240902 01:07;;;18;WALLAROY RD;WOOLLAHRA;2025;910.5;M;20240321;20240821;16400000;R2;R;RESIDENCE;;ALD;;0;AU350259;
C;210;2103492;20;20240902 01:07;48/8336;
D;210;2103492;20;20240902 01:07;P;;;;;;
D;210;2103492;20;20240902 01:07;P;;;;;;
D;210;2103492;20;20240902 01:07;V;;;;;;
D;210;2103492;20;20240902 01:07;V;;;;;;
B;210;3615337;21;20240902 01:07;ANNERLEY HOME UNITS;7;264;NEW SOUTH HEAD RD;DOUBLE BAY;2028;;;20240716;20240827;760000;;R;RESIDENCE;7;;;0;AU365482;
C;210;3615337;21;20240902 01:07;7/SP86214;
D;210;3615337;21;20240902 01:07;P;;;;;;
D;210;3615337;21;20240902 01:07;V;;;;;;
Z;110;21;21;66;
