A;RTSALEDATA;007;20240902 01:05;VALNET;
B;007;3527740;1;20240902 01:05;;1;15;LOFBERG CT;MUSWELLBROOK;2333;;;20240724;20240826;300000;;R;RESIDENCE;1;;;0;AU361234;
C;007;3527740;1;20240902 01:05;1/SP82565;
D;007;3527740;1;20240902 01:05;P;;;;;;
D;007;3527740;1;20240902 01:05;V;;;;;;
B;007;3527740;2;20240902 01:05;;22;15;LOFBERG CT;MUSWELLBROOK;2333;;;20240627;20240826;310000;;R;RESIDENCE;22;;;0;AU361134;
C;007;3527740;2;20240902 01:05;22/SP82565;
D;007;3527740;2;20240902 01:05;P;;;;;;
D;007;3527740;2;20240902 01:05;V;;;;;;
B;007;3527740;3;20240902 01:05;;35;15;LOFBERG CT;MUSWELLBROOK;2333;;;20240808;20240826;325000;;R;RESIDENCE;35;;;0;AU360965;
C;007;3527740;3;20240902 01:05;35/SP82565;
D;007;3527740;3;20240902 01:05;P;;;;;;
D;007;3527740;3;20240902 01:05;V;;;;;;
B;007;4508171;4;20240902 01:05;;;66;SOWERBY ST;MUSWELLBROOK;2333;963.4;M;20240628;20240823;302000;R1;V;VACANT LAND;;AT;;0;AU357591;
C;007;4508171;4;20240902 01:05;31/1293827;
D;007;4508171;4;20240902 01:05;P;;;;;;
D;007;4508171;4;20240902 01:05;V;;;;;;
B;007;199394;5;20240902 01:05;;11;1 A;MCCLINTOCK DR;MUSWELLBROOK;2333;;;20240801;20240829;300000;;R;RESIDENCE;11;;;0;AU373196;
C;007;199394;5;20240902 01:05;11/SP31245;
D;007;199394;5;20240902 01:05;P;;;;;;
D;007;199394;5;20240902 01:05;V;;;;;;
D;007;199394;5;20240902 01:05;V;;;;;;
B;007;199580;6;20240902 01:05;;;7;MANNING ST;MUSWELLBROOK;2333;771.4;M;20240717;20240828;342500;R1;R;RESIDENCE;;AT;;0;AU368497;
C;007;199580;6;20240902 01:05;14/38140;
D;007;199580;6;20240902 01:05;P;;;;;;
D;007;199580;6;20240902 01:05;P;;;;;;
D;007;199580;6;20240902 01:05;V;;;;;;
B;007;201137;7;20240902 01:05;;;18;WILDER ST;MUSWELLBROOK;2333;1176;M;20240717;20240828;580000;R1;R;RESIDENCE;;AS;;0;AU371122;
C;007;201137;7;20240902 01:05;20/661208;
D;007;201137;7;20240902 01:05;P;;;;;;
D;007;201137;7;20240902 01:05;V;;;;;;
B;007;201357;8;20240902 01:05;;5;39;WOOLLYBUTT WAY;MUSWELLBROOK;2333;;;20240716;20240827;250000;;R;RESIDENCE;5;;;0;AU367526;
C;007;201357;8;20240902 01:05;5/SP20260;
D;007;201357;8;20240902 01:05;P;;;;;;
D;007;201357;8;20240902 01:05;P;;;;;;
D;007;201357;8;20240902 01:05;V;;;;;;
B;007;201357;9;20240902 01:05;;9;39;WOOLLYBUTT WAY;MUSWELLBROOK;2333;;;20240716;20240827;275000;;R;RESIDENCE;9;;;0;AU367529;
C;007;201357;9;20240902 01:05;9/SP20260;
D;007;201357;9;20240902 01:05;P;;;;;;
D;007;201357;9;20240902 01:05;P;;;;;;
D;007;201357;9;20240902 01:05;V;;;;;;
B;007;196129;10;20240902 01:05;;;93;VIRGINIA ST;DENMAN;2328;674.5;M;20240802;20240826;430000;RU5;R;RESIDENCE;;DV;;0;AU362041;
C;007;196129;10;20240902 01:05;12/577094;
D;007;196129;10;20240902 01:05;P;;;;;;
D;007;196129;10;20240902 01:05;V;;;;;;
Z;46;10;10;24;
