A;RTSALEDATA;235;20240902 01:07;VALNET;
B;235;4534029;1;20240902 01:07;;;25;MCINTYRE ST;WILCANNIA;2836;1011.71;M;20240724;20240829;7700;RU5;V;VACANT LAND;;ZWT;;0;AU374802;
C;235;4534029;1;20240902 01:07;3/910707;
D;235;4534029;1;20240902 01:07;P;;;;;;
D;235;4534029;1;20240902 01:07;V;;;;;;
Z;6;1;1;2;
