A;RTSALEDATA;226;20240902 01:07;VALNET;
B;226;2922277;1;20240902 01:07;;6;9;COLDEN ST;PICTON;2571;;;20240715;20240826;709000;;R;RESIDENCE;6;;;0;AU360951;
C;226;2922277;1;20240902 01:07;6/SP68258;
D;226;2922277;1;20240902 01:07;P;;;;;;
D;226;2922277;1;20240902 01:07;V;;;;;;
B;226;4200579;2;20240902 01:07;;;31;THE ACRES WAY;TAHMOOR;2573;4029;M;20240531;20240823;2200000;R5;R;RESIDENCE;;TQQ;;0;AU359107;
C;226;4200579;2;20240902 01:07;309/1230573;
D;226;4200579;2;20240902 01:07;P;;;;;;
D;226;4200579;2;20240902 01:07;P;;;;;;
D;226;4200579;2;20240902 01:07;V;;;;;;
D;226;4200579;2;20240902 01:07;V;;;;;;
B;226;2594614;3;20240902 01:07;;;25;FAIRLEA RD;RAZORBACK;2571;4.047;H;20240612;20240829;3300000;C4;R;RESIDENCE;;DOV;;0;AU372359;
C;226;2594614;3;20240902 01:07;50/879154;
D;226;2594614;3;20240902 01:07;P;;;;;;
D;226;2594614;3;20240902 01:07;P;;;;;;
D;226;2594614;3;20240902 01:07;V;;;;;;
D;226;2594614;3;20240902 01:07;V;;;;;;
B;226;2592840;4;20240902 01:07;;;51;CASTLEREAGH ST;TAHMOOR;2573;1050;M;20240802;20240828;1550000;R2;R;RESIDENCE;;TAR;;0;AU370864;
C;226;2592840;4;20240902 01:07;266/8982;
D;226;2592840;4;20240902 01:07;P;;;;;;
D;226;2592840;4;20240902 01:07;P;;;;;;
D;226;2592840;4;20240902 01:07;V;;;;;;
D;226;2592840;4;20240902 01:07;V;;;;;;
B;226;2597325;5;20240902 01:07;;12;4;MARGARET ST;PICTON;2571;;;20240725;20240828;439000;;R;RESIDENCE;12;;;0;AU370945;
C;226;2597325;5;20240902 01:07;12/SP37549;
D;226;2597325;5;20240902 01:07;P;;;;;;
D;226;2597325;5;20240902 01:07;V;;;;;;
B;226;2603435;6;20240902 01:07;;;62;WEIR RD;WARRAGAMBA;2752;480.6;M;20240715;20240826;771000;R2;R;RESIDENCE;;WAR;;0;AU362249;
C;226;2603435;6;20240902 01:07;241/210651;
D;226;2603435;6;20240902 01:07;P;;;;;;
D;226;2603435;6;20240902 01:07;P;;;;;;
D;226;2603435;6;20240902 01:07;V;;;;;;
D;226;2603435;6;20240902 01:07;V;;;;;;
B;226;2600819;7;20240902 01:07;;;135;LYONS RD;LAKESLAND;2572;16.19;H;20240713;20240826;2300000;RU1;3;FARM;;TWH;;0;AU362027;
C;226;2600819;7;20240902 01:07;113/751270;
D;226;2600819;7;20240902 01:07;P;;;;;;
D;226;2600819;7;20240902 01:07;V;;;;;;
B;226;2601132;8;20240902 01:07;;;42;SECOND ST;WARRAGAMBA;2752;474.2;M;20240714;20240827;810000;R2;R;RESIDENCE;;WAR;;0;AU365421;
C;226;2601132;8;20240902 01:07;161/210650;
D;226;2601132;8;20240902 01:07;P;;;;;;
D;226;2601132;8;20240902 01:07;P;;;;;;
D;226;2601132;8;20240902 01:07;V;;;;;;
B;226;3004706;9;20240902 01:07;;;17;LAMOND COMMON;CAMDEN PARK;2570;557;M;20240723;20240826;1275000;R2;R;RESIDENCE;;CAM;;0;AU363414;
C;226;3004706;9;20240902 01:07;235/1049114;
D;226;3004706;9;20240902 01:07;P;;;;;;
D;226;3004706;9;20240902 01:07;P;;;;;;
D;226;3004706;9;20240902 01:07;V;;;;;;
D;226;3004706;9;20240902 01:07;V;;;;;;
B;226;4527652;10;20240902 01:07;;;46;SERENGETI CCT;SILVERDALE;2752;776.7;M;20240801;20240829;1099000;R2;R;RESIDENCE;;SIL;;0;AU371873;
C;226;4527652;10;20240902 01:07;538/1275379;
D;226;4527652;10;20240902 01:07;P;;;;;;
D;226;4527652;10;20240902 01:07;P;;;;;;
D;226;4527652;10;20240902 01:07;V;;;;;;
B;226;4549983;11;20240902 01:07;;;34;DAISYVALE CRES;WILTON;2571;529;M;20240710;20240829;614000;UD;V;VACANT LAND;;WUR;;0;AU373001;
C;226;4549983;11;20240902 01:07;1006/1289197;
D;226;4549983;11;20240902 01:07;P;;;;;;
D;226;4549983;11;20240902 01:07;P;;;;;;
D;226;4549983;11;20240902 01:07;V;;;;;;
B;226;4556167;12;20240902 01:07;;;27;COYLE CCT;OAKDALE;2570;700;M;20240503;20240823;660000;R2;V;VACANT LAND;;OAK;;0;AU358840;
C;226;4556167;12;20240902 01:07;409/1267298;
D;226;4556167;12;20240902 01:07;P;;;;;;
D;226;4556167;12;20240902 01:07;P;;;;;;
D;226;4556167;12;20240902 01:07;V;;;;;;
B;226;4507426;13;20240902 01:07;;;10;FREW ST;WILTON;2571;450;M;20240731;20240828;600000;R2;V;VACANT LAND;;WIP;;0;AU370051;
C;226;4507426;13;20240902 01:07;202/280093;
D;226;4507426;13;20240902 01:07;P;;;;;;
D;226;4507426;13;20240902 01:07;V;;;;;;
B;226;4507427;14;20240902 01:07;;;8;FREW ST;WILTON;2571;450;M;20240731;20240828;600000;R2;V;VACANT LAND;;WIP;;0;AU370418;
C;226;4507427;14;20240902 01:07;203/280093;
D;226;4507427;14;20240902 01:07;P;;;;;;
D;226;4507427;14;20240902 01:07;V;;;;;;
B;226;4507428;15;20240902 01:07;;;6;FREW ST;WILTON;2571;450;M;20240731;20240828;600000;R2;V;VACANT LAND;;WIP;;0;AU370423;
C;226;4507428;15;20240902 01:07;204/280093;
D;226;4507428;15;20240902 01:07;P;;;;;;
D;226;4507428;15;20240902 01:07;V;;;;;;
B;226;4507429;16;20240902 01:07;;;4;FREW ST;WILTON;2571;450;M;20240731;20240828;600000;R2;V;VACANT LAND;;WIP;;0;AU370415;
C;226;4507429;16;20240902 01:07;205/280093;
D;226;4507429;16;20240902 01:07;P;;;;;;
D;226;4507429;16;20240902 01:07;V;;;;;;
B;226;4564726;17;20240902 01:07;;;30 B;CARLTON RD;THIRLMERE;2572;1077;M;20240514;20240823;535000;R2;V;VACANT LAND;;THI;;0;AU357192;
C;226;4564726;17;20240902 01:07;2/1298725;
D;226;4564726;17;20240902 01:07;P;;;;;;
D;226;4564726;17;20240902 01:07;P;;;;;;
D;226;4564726;17;20240902 01:07;V;;;;;;
B;226;4517493;18;20240902 01:07;;;456 A;ARGYLE ST;PICTON;2571;867.9;M;20240619;20240828;1050000;R2;R;RESIDENCE;;PIC;;0;AU371084;
C;226;4517493;18;20240902 01:07;202/1282696;
D;226;4517493;18;20240902 01:07;P;;;;;;
D;226;4517493;18;20240902 01:07;P;;;;;;
D;226;4517493;18;20240902 01:07;V;;;;;;
B;226;2596382;19;20240902 01:07;;;5;KEVIN PL;THIRLMERE;2572;975.8;M;20240712;20240823;735000;R2;R;RESIDENCE;;THI;;0;AU358866;
C;226;2596382;19;20240902 01:07;18/260053;
D;226;2596382;19;20240902 01:07;P;;;;;;
D;226;2596382;19;20240902 01:07;P;;;;;;
D;226;2596382;19;20240902 01:07;V;;;;;;
D;226;2596382;19;20240902 01:07;V;;;;;;
B;226;2599148;20;20240902 01:07;;;2;NUMBAT PL;BUXTON;2571;977.3;M;20240626;20240827;860000;R2;R;RESIDENCE;;BUX;;0;AU366293;
C;226;2599148;20;20240902 01:07;38/791760;
D;226;2599148;20;20240902 01:07;P;;;;;;
D;226;2599148;20;20240902 01:07;P;;;;;;
D;226;2599148;20;20240902 01:07;V;;;;;;
B;226;2601978;21;20240902 01:07;;;20;STOKES RD;TAHMOOR;2573;6.07;H;20240511;20240826;3610000;RU4;3;FARM;;TTS;;0;AU362281;
C;226;2601978;21;20240902 01:07;1/403638;
D;226;2601978;21;20240902 01:07;P;;;;;;
D;226;2601978;21;20240902 01:07;P;;;;;;
D;226;2601978;21;20240902 01:07;V;;;;;;
B;226;2596925;22;20240902 01:07;;;15;MCAULIFFE PL;SILVERDALE;2752;4150;M;20240702;20240829;1844511;R5;R;RESIDENCE;;SIN;;0;AU373041;
C;226;2596925;22;20240902 01:07;10/800687;
D;226;2596925;22;20240902 01:07;P;;;;;;
D;226;2596925;22;20240902 01:07;P;;;;;;
D;226;2596925;22;20240902 01:07;V;;;;;;
D;226;2596925;22;20240902 01:07;V;;;;;;
B;226;2599676;23;20240902 01:07;;;2;POPLAR PL;PICTON;2571;528.2;M;20240712;20240823;904000;R2;R;RESIDENCE;;PIC;;0;AU358298;
C;226;2599676;23;20240902 01:07;451/825449;
D;226;2599676;23;20240902 01:07;P;;;;;;
D;226;2599676;23;20240902 01:07;V;;;;;;
D;226;2599676;23;20240902 01:07;V;;;;;;
B;226;2599749;24;20240902 01:07;;;20;PROUD PL;MOUNT HUNTER;2570;11.07;H;20240805;20240826;923000;RU2;R;RESIDENCE;;MWA;;0;AU360762;
C;226;2599749;24;20240902 01:07;17/250291;
D;226;2599749;24;20240902 01:07;P;;;;;;
D;226;2599749;24;20240902 01:07;V;;;;;;
