A;RTSALEDATA;538;20240902 01:08;VALNET;
B;538;3116839;1;20240902 01:08;;;90;VICTORIA ST;TEMORA;2666;545.8;M;20240814;20240826;450000;E1;3;COMMERCIAL;;LCC;;0;AU360687;
C;538;3116839;1;20240902 01:08;1/1072379;
D;538;3116839;1;20240902 01:08;P;;;;;;
D;538;3116839;1;20240902 01:08;V;;;;;;
B;538;2690771;2;20240902 01:08;;;115;CAMP ST;TEMORA;2666;900.7;M;20240806;20240823;270000;SP2;R;RESIDENCE;;INF;;0;AU356197;
C;538;2690771;2;20240902 01:08;1/818127;
D;538;2690771;2;20240902 01:08;P;;;;;;
D;538;2690771;2;20240902 01:08;V;;;;;;
B;538;2691624;3;20240902 01:08;;;7;KING ST;TEMORA;2666;714.5;M;20240726;20240823;380000;R1;R;RESIDENCE;;CNT;;0;AU356274;
C;538;2691624;3;20240902 01:08;11/13818;
D;538;2691624;3;20240902 01:08;P;;;;;;
D;538;2691624;3;20240902 01:08;V;;;;;;
D;538;2691624;3;20240902 01:08;V;;;;;;
B;538;3219482;4;20240902 01:08;;;105;DEUTCHER ST;TEMORA;2666;1312;M;20240715;20240826;630000;R1;R;RESIDENCE;;CNT;;0;AU362810;
C;538;3219482;4;20240902 01:08;62/1079116;
D;538;3219482;4;20240902 01:08;P;;;;;;
D;538;3219482;4;20240902 01:08;V;;;;;;
B;538;3971316;5;20240902 01:08;;;2;TIMMINS ST;TEMORA;2666;814.2;M;20240524;20240826;780000;R1;R;RESIDENCE;;CNT;;0;AU362603;
C;538;3971316;5;20240902 01:08;8/1223726;
D;538;3971316;5;20240902 01:08;P;;;;;;
D;538;3971316;5;20240902 01:08;V;;;;;;
Z;23;5;5;11;
