A;RTSALEDATA;207;20240902 01:07;VALNET;
B;207;1991577;1;20240902 01:07;;;26;COWPER ST;RANDWICK;2031;445.91;M;20240711;20240826;4430000;R3;R;RESIDENCE;;AMA;;0;AU363587;
C;207;1991577;1;20240902 01:07;7/5227;
D;207;1991577;1;20240902 01:07;P;;;;;;
D;207;1991577;1;20240902 01:07;P;;;;;;
D;207;1991577;1;20240902 01:07;P;;;;;;
D;207;1991577;1;20240902 01:07;P;;;;;;
D;207;1991577;1;20240902 01:07;P;;;;;;
D;207;1991577;1;20240902 01:07;V;;;;;;
D;207;1991577;1;20240902 01:07;V;;;;;;
B;207;2015892;2;20240902 01:07;;5;11;SALISBURY RD;KENSINGTON;2033;109;M;20240713;20240826;1121000;;R;RESIDENCE;5;;;0;AU362913;
C;207;2015892;2;20240902 01:07;5/SP6870;
D;207;2015892;2;20240902 01:07;P;;;;;;
D;207;2015892;2;20240902 01:07;V;;;;;;
B;207;2007970;3;20240902 01:07;;;26;MEEKS ST;KINGSFORD;2032;334.49;M;20240713;20240826;2630000;R3;R;RESIDENCE;;AMC;;0;AU362331;
C;207;2007970;3;20240902 01:07;1/102443;
D;207;2007970;3;20240902 01:07;P;;;;;;
D;207;2007970;3;20240902 01:07;P;;;;;;
D;207;2007970;3;20240902 01:07;V;;;;;;
B;207;2002822;4;20240902 01:07;;;28;KENSINGTON RD;KENSINGTON;2033;689.2;M;20240429;20240829;4180000;R2;R;RESIDENCE;;ALC;;0;AU372685;
C;207;2002822;4;20240902 01:07;57/5A/4745;
D;207;2002822;4;20240902 01:07;P;;;;;;
D;207;2002822;4;20240902 01:07;V;;;;;;
B;207;2008118;5;20240902 01:07;;;67;MELODY ST;COOGEE;2034;430.77;M;20231125;20240826;4600000;R3;R;RESIDENCE;;AME;;0;AU363406;
C;207;2008118;5;20240902 01:07;10/539128;
D;207;2008118;5;20240902 01:07;P;;;;;;
D;207;2008118;5;20240902 01:07;P;;;;;;
D;207;2008118;5;20240902 01:07;V;;;;;;
D;207;2008118;5;20240902 01:07;V;;;;;;
B;207;2013751;6;20240902 01:07;;;49;PRINCE EDWARD ST;MALABAR;2036;505.9;M;20240424;20240827;3050000;R2;R;RESIDENCE;;ALR;;0;AU367497;
C;207;2013751;6;20240902 01:07;E/344734;
D;207;2013751;6;20240902 01:07;P;;;;;;
D;207;2013751;6;20240902 01:07;V;;;;;;
D;207;2013751;6;20240902 01:07;V;;;;;;
B;207;2018996;7;20240902 01:07;;49;22;WASSELL ST;MATRAVILLE;2036;170;M;20240626;20240826;1380000;;R;RESIDENCE;49;;;0;AU362307;
C;207;2018996;7;20240902 01:07;49/SP32682;
D;207;2018996;7;20240902 01:07;P;;;;;;
D;207;2018996;7;20240902 01:07;P;;;;;;
D;207;2018996;7;20240902 01:07;V;;;;;;
B;207;2002896;8;20240902 01:07;;3;55;KENSINGTON RD;KENSINGTON;2033;139;M;20240603;20240826;1790000;;R;RESIDENCE;3;;;0;AU361053;
C;207;2002896;8;20240902 01:07;3/SP58189;
D;207;2002896;8;20240902 01:07;P;;;;;;
D;207;2002896;8;20240902 01:07;P;;;;;;
D;207;2002896;8;20240902 01:07;V;;;;;;
D;207;2002896;8;20240902 01:07;V;;;;;;
B;207;2016460;9;20240902 01:07;;;74;SNAPE ST;KINGSFORD;2032;423.7;M;20240607;20240829;3000000;R2;R;RESIDENCE;;ALF;;0;AU372011;
C;207;2016460;9;20240902 01:07;4/309384;
D;207;2016460;9;20240902 01:07;P;;;;;;
D;207;2016460;9;20240902 01:07;P;;;;;;
D;207;2016460;9;20240902 01:07;V;;;;;;
D;207;2016460;9;20240902 01:07;V;;;;;;
B;207;2000597;10;20240902 01:07;;;8;HIGGS ST;RANDWICK;2031;1100.2;M;20240502;20240823;12000000;R2;R;RESIDENCE;;ALE;;0;AU357919;
C;207;2000597;10;20240902 01:07;6, 7/5108;
D;207;2000597;10;20240902 01:07;P;;;;;;
D;207;2000597;10;20240902 01:07;P;;;;;;
D;207;2000597;10;20240902 01:07;V;;;;;;
B;207;2005876;11;20240902 01:07;;24;20;MAROUBRA RD;MAROUBRA;2035;36;M;20240618;20240827;420000;;R;RESIDENCE;24;;;0;AU366935;
C;207;2005876;11;20240902 01:07;24/SP48740;
D;207;2005876;11;20240902 01:07;P;;;;;;
D;207;2005876;11;20240902 01:07;V;;;;;;
B;207;2001103;12;20240902 01:07;;;62;HOLMES ST;MAROUBRA;2035;303.5;M;20240607;20240823;3600000;R2;R;RESIDENCE;;ALH;;0;AU355885;
C;207;2001103;12;20240902 01:07;1/508278;
D;207;2001103;12;20240902 01:07;P;;;;;;
D;207;2001103;12;20240902 01:07;P;;;;;;
D;207;2001103;12;20240902 01:07;V;;;;;;
B;207;2017372;13;20240902 01:07;;6;55;THE CORSO;MAROUBRA;2035;127.6;M;20240409;20240826;1915000;;R;RESIDENCE;6;;;0;AU361641;
C;207;2017372;13;20240902 01:07;6/SP2929;
D;207;2017372;13;20240902 01:07;P;;;;;;
D;207;2017372;13;20240902 01:07;V;;;;;;
D;207;2017372;13;20240902 01:07;V;;;;;;
B;207;2006593;14;20240902 01:07;;3;262;MAROUBRA RD;MAROUBRA;2035;118;M;20240625;20240827;1100000;;R;RESIDENCE;3;;;0;AU367059;
C;207;2006593;14;20240902 01:07;3/SP9721;
D;207;2006593;14;20240902 01:07;P;;;;;;
D;207;2006593;14;20240902 01:07;V;;;;;;
D;207;2006593;14;20240902 01:07;V;;;;;;
B;207;2012144;15;20240902 01:07;;;24;PAINE ST;MAROUBRA;2035;328.8;M;20240617;20240826;2910000;R2;R;RESIDENCE;;ALL;;0;AU363947;
C;207;2012144;15;20240902 01:07;A/445544;
D;207;2012144;15;20240902 01:07;P;;;;;;
D;207;2012144;15;20240902 01:07;V;;;;;;
D;207;2012144;15;20240902 01:07;V;;;;;;
B;207;2012166;16;20240902 01:07;;;21;PAINE ST;MAROUBRA;2035;730;M;20240629;20240828;5305000;R2;R;RESIDENCE;;ALL;;0;AU369176;
C;207;2012166;16;20240902 01:07;2042/752015;
D;207;2012166;16;20240902 01:07;P;;;;;;
D;207;2012166;16;20240902 01:07;P;;;;;;
D;207;2012166;16;20240902 01:07;V;;;;;;
D;207;2012166;16;20240902 01:07;V;;;;;;
