A;RTSALEDATA;302;20240909 01:08;VALNET;
B;302;2927123;1;20240909 01:08;;;73;STRATHBOGIE RD;WELLINGROVE;2370;327.8;H;20240814;20240904;290000;RU1;3;FARM;;RRR;;0;AU387913;
C;302;2927123;1;20240909 01:08;73, 74/753283;
D;302;2927123;1;20240909 01:08;P;;;;;;
D;302;2927123;1;20240909 01:08;V;;;;;;
B;302;1847927;2;20240909 01:08;;;143;OLIVER ST;GLEN INNES;2370;962.6;M;20240807;20240904;450000;R1;R;RESIDENCE;;AAA;;0;AU390184;
C;302;1847927;2;20240909 01:08;3/599395;
D;302;1847927;2;20240909 01:08;P;;;;;;
D;302;1847927;2;20240909 01:08;P;;;;;;
D;302;1847927;2;20240909 01:08;V;;;;;;
B;302;1845830;3;20240909 01:08;;2;24;HEALEYS LANE;GLEN INNES;2370;;;20240725;20240905;315000;;R;RESIDENCE;2;;;0;AU393367;
C;302;1845830;3;20240909 01:08;2/SP42367;
D;302;1845830;3;20240909 01:08;P;;;;;;
D;302;1845830;3;20240909 01:08;V;;;;;;
B;302;3648513;4;20240909 01:08;;;293;DELORAINE RD;EMMAVILLE;2371;129.5;H;20240802;20240830;800000;RU1;R;RESIDENCE;;RSJ;;0;AU379484;
C;302;3648513;4;20240909 01:08;4/753308;
D;302;3648513;4;20240909 01:08;P;;;;;;
D;302;3648513;4;20240909 01:08;P;;;;;;
D;302;3648513;4;20240909 01:08;V;;;;;;
Z;20;4;4;10;
