A;RTSALEDATA;274;20240909 01:08;VALNET;
B;274;4132160;1;20240909 01:08;;;2836;BATLOW RD;KUNAMA;2730;15.6;H;20240719;20240830;457500;RU1;R;RESIDENCE;;HUT;;0;AU376397;
C;274;4132160;1;20240909 01:08;51/757247;
D;274;4132160;1;20240909 01:08;P;;;;;;
D;274;4132160;1;20240909 01:08;V;;;;;;
B;274;4569723;2;20240909 01:08;;;166;GLENROY LAKE RD;GLENROY;2653;263.34;H;20240620;20240801;5700000;;3;FARM;;;;0;AU296958;
C;274;4569723;2;20240909 01:08;1/605217 97/755860 4, 20, 28, 64, 65/755864 19/755878 Enclosure Permit;
C;274;4569723;2;20240909 01:08; 55091 Enclosure Permit 655525;
D;274;4569723;2;20240909 01:08;P;;;;;;
D;274;4569723;2;20240909 01:08;V;;;;;;
D;274;4569723;2;20240909 01:08;V;;;;;;
D;274;4569723;2;20240909 01:08;V;;;;;;
B;274;555390;3;20240909 01:08;;;37;MILL RD;BATLOW;2730;796.7;M;20240822;20240905;165000;R3;R;RESIDENCE;;RBA;;0;AU392861;
C;274;555390;3;20240909 01:08;6/23277;
D;274;555390;3;20240909 01:08;P;;;;;;
D;274;555390;3;20240909 01:08;V;;;;;;
D;274;555390;3;20240909 01:08;V;;;;;;
B;274;555415;4;20240909 01:08;;;103;MILL RD;BATLOW;2730;961.1;M;20240725;20240905;298000;R3;R;RESIDENCE;;RBA;;0;AU392484;
C;274;555415;4;20240909 01:08;1/19787;
D;274;555415;4;20240909 01:08;P;;;;;;
D;274;555415;4;20240909 01:08;V;;;;;;
B;274;555537;5;20240909 01:08;;;8;SELWYN ST;BATLOW;2730;1151;M;20240619;20240830;220000;MU1;R;RESIDENCE;;BBA;;0;AU377291;
C;274;555537;5;20240909 01:08;4/7550;
D;274;555537;5;20240909 01:08;P;;;;;;
D;274;555537;5;20240909 01:08;V;;;;;;
D;274;555537;5;20240909 01:08;V;;;;;;
B;274;553459;6;20240909 01:08;;;11;RESERVOIR LANE;TUMBARUMBA;2653;7.989;H;20240802;20240830;650000;RU1;R;RESIDENCE;;HUC;;0;AU376506;
C;274;553459;6;20240909 01:08;479/755892;
D;274;553459;6;20240909 01:08;P;;;;;;
D;274;553459;6;20240909 01:08;P;;;;;;
D;274;553459;6;20240909 01:08;V;;;;;;
B;274;556350;7;20240909 01:08;TUMUT RIVER ORCHARD;16;477;WEE JASPER RD;BOMBOWLEE;2720;1.464;H;20240724;20240905;1150000;RU1;R;RESIDENCE;;TRO;;0;AU393459;
C;274;556350;7;20240909 01:08;30/801949;
D;274;556350;7;20240909 01:08;P;;;;;;
D;274;556350;7;20240909 01:08;P;;;;;;
D;274;556350;7;20240909 01:08;V;;;;;;
B;274;554209;8;20240909 01:08;;;23;THE PARADE;TUMBARUMBA;2653;467.9;M;20240731;20240828;1150000;E1;3;COMMERCIAL;;BTU;;0;AU369926;
C;274;554209;8;20240909 01:08;2/205461;
D;274;554209;8;20240909 01:08;P;;;;;;
D;274;554209;8;20240909 01:08;V;;;;;;
B;274;554211;9;20240909 01:08;;;25;THE PARADE;TUMBARUMBA;2653;354.1;M;20240731;20240828;1150000;E1;3;COMMERCIAL;;BTU;;0;AU369926;
C;274;554211;9;20240909 01:08;12/523813;
D;274;554211;9;20240909 01:08;P;;;;;;
D;274;554211;9;20240909 01:08;V;;;;;;
B;274;559633;10;20240909 01:08;;;82;SYDNEY ST;TUMUT;2720;777.8;M;20240805;20240902;350000;R2;R;RESIDENCE;;RTF;;0;AU380547;
C;274;559633;10;20240909 01:08;1/536266;
D;274;559633;10;20240909 01:08;P;;;;;;
D;274;559633;10;20240909 01:08;V;;;;;;
D;274;559633;10;20240909 01:08;V;;;;;;
B;274;3818261;11;20240909 01:08;;;1281;TARADALE RD;TARADALE;2653;274.16;H;20240416;20240902;5754500;RU1;R;RESIDENCE;;GRC;;0;AU382367;
C;274;3818261;11;20240909 01:08;1, 2, 3, 4, 5, 6/134368 11, 12, 14, 15, 16, 17, 19, 20/244555 101, 102;
C;274;3818261;11;20240909 01:08;/1088928 1/1187925;
D;274;3818261;11;20240909 01:08;P;;;;;;
D;274;3818261;11;20240909 01:08;V;;;;;;
Z;55;11;13;29;
