A;RTSALEDATA;002;20240909 01:04;VALNET;
B;002;4160873;1;20240909 01:04;;;319;CHICHESTER DAM RD;BENDOLBA;2420;13.23;H;20240807;20240903;2350000;R5;R;RESIDENCE;;ABC;;0;AU385289;
C;002;4160873;1;20240909 01:04;51/1239772;
D;002;4160873;1;20240909 01:04;P;;;;;;
D;002;4160873;1;20240909 01:04;P;;;;;;
D;002;4160873;1;20240909 01:04;V;;;;;;
D;002;4160873;1;20240909 01:04;V;;;;;;
B;002;25201;2;20240909 01:04;;;556;LIMEBURNERS CREEK RD;CLARENCE TOWN;2321;35.65;H;20240617;20240806;737500;RU1;R;RESIDENCE;;RAG;;0;AU308085;
C;002;25201;2;20240909 01:04;42/700115;
D;002;25201;2;20240909 01:04;P;;;;;;
D;002;25201;2;20240909 01:04;P;;;;;;
D;002;25201;2;20240909 01:04;P;;;;;;
D;002;25201;2;20240909 01:04;V;;;;;;
D;002;25201;2;20240909 01:04;V;;;;;;
D;002;25201;2;20240909 01:04;V;;;;;;
D;002;25201;2;20240909 01:04;V;;;;;;
B;002;22867;3;20240909 01:04;;;59;VIEW ST;VACY;2421;2;H;20240719;20240830;1100000;R5;R;RESIDENCE;;ABA;;0;AU376924;
C;002;22867;3;20240909 01:04;11/712070;
D;002;22867;3;20240909 01:04;P;;;;;;
D;002;22867;3;20240909 01:04;V;;;;;;
B;002;23492;4;20240909 01:04;;;124;ORANGE GROVE RD;FOSTERTON;2420;20.96;H;20240702;20240813;960000;RU1;R;RESIDENCE;;RAG;;0;AU327714;
C;002;23492;4;20240909 01:04;1/314416 PT 71/753169;
D;002;23492;4;20240909 01:04;P;;;;;;
D;002;23492;4;20240909 01:04;P;;;;;;
D;002;23492;4;20240909 01:04;V;;;;;;
B;002;23578;5;20240909 01:04;;;82;CLEMENTS RD;EAST GRESFORD;2311;2.422;H;20240816;20240905;1000000;RU1;R;RESIDENCE;;RAI;;0;AU392691;
C;002;23578;5;20240909 01:04;2/248699;
D;002;23578;5;20240909 01:04;P;;;;;;
D;002;23578;5;20240909 01:04;P;;;;;;
D;002;23578;5;20240909 01:04;V;;;;;;
D;002;23578;5;20240909 01:04;V;;;;;;
B;002;21538;6;20240909 01:04;;;279;DOWLING ST;DUNGOG;2420;359;M;20240805;20240902;460000;E1;R;RESIDENCE;;ELD;;0;AU382077;
C;002;21538;6;20240909 01:04;61/747453;
D;002;21538;6;20240909 01:04;P;;;;;;
D;002;21538;6;20240909 01:04;P;;;;;;
D;002;21538;6;20240909 01:04;V;;;;;;
D;002;21538;6;20240909 01:04;V;;;;;;
B;002;24184;7;20240909 01:04;;;22;WATTLE TREE RD;FLAT TOPS;2420;83.286;H;20240710;20240830;2240000;RU1;3;FARM;;RAH;;0;AU377382;
C;002;24184;7;20240909 01:04;1/128898 6/248051;
D;002;24184;7;20240909 01:04;P;;;;;;
D;002;24184;7;20240909 01:04;V;;;;;;
D;002;24184;7;20240909 01:04;V;;;;;;
B;002;4570156;8;20240909 01:04;;;141;WELSHMANS CREEK RD;WALLAROBBA;2420;4047;M;20240603;20240802;730000;;R;RESIDENCE;;;;0;AU302272;
C;002;4570156;8;20240909 01:04;1/378376;
D;002;4570156;8;20240909 01:04;P;;;;;;
D;002;4570156;8;20240909 01:04;V;;;;;;
B;002;3302047;9;20240909 01:04;;;13;JONES ST;DUNGOG;2420;836.1;M;20240722;20240902;270000;R1;R;RESIDENCE;;AAA;;0;AU381295;
C;002;3302047;9;20240909 01:04;12/734281;
D;002;3302047;9;20240909 01:04;P;;;;;;
D;002;3302047;9;20240909 01:04;V;;;;;;
Z;51;9;9;31;
