A;RTSALEDATA;123;20240909 01:06;VALNET;
B;123;1264859;1;20240909 01:06;;;51;OBERON ST;OBERON;2787;1290;M;20240617;20240830;695000;R1;R;RESIDENCE;;AOB;;0;AU375626;
C;123;1264859;1;20240909 01:06;7/13/758805;
D;123;1264859;1;20240909 01:06;P;;;;;;
D;123;1264859;1;20240909 01:06;V;;;;;;
D;123;1264859;1;20240909 01:06;V;;;;;;
B;123;3929117;2;20240909 01:06;;;7;WAREGO LANE;O'CONNELL;2795;10;H;20240722;20240903;1430000;R5;R;RESIDENCE;;OCL;;0;AU386193;
C;123;3929117;2;20240909 01:06;8/1216692;
D;123;3929117;2;20240909 01:06;P;;;;;;
D;123;3929117;2;20240909 01:06;P;;;;;;
D;123;3929117;2;20240909 01:06;V;;;;;;
D;123;3929117;2;20240909 01:06;V;;;;;;
Z;13;2;2;7;
