A;RTSALEDATA;239;20240909 01:07;VALNET;
B;239;2635177;1;20240909 01:07;;;92;DARLING ST;BOURKE;2840;1120;M;20240823;20240830;300000;R1;R;RESIDENCE;;AAD;;0;AU376656;
C;239;2635177;1;20240909 01:07;22/635324;
D;239;2635177;1;20240909 01:07;P;;;;;;
D;239;2635177;1;20240909 01:07;V;;;;;;
D;239;2635177;1;20240909 01:07;V;;;;;;
Z;7;1;1;3;
