A;RTSALEDATA;238;20240909 01:07;VALNET;
B;238;2905826;1;20240909 01:07;MEGLO;;;GADSENS LANE;COONAMBLE;2829;40.5;H;20240719;20240830;305000;RU1;3;FARM;;RRC;;0;AU375515;
C;238;2905826;1;20240909 01:07;1/1035446;
D;238;2905826;1;20240909 01:07;P;;;;;;
D;238;2905826;1;20240909 01:07;V;;;;;;
B;238;3507852;2;20240909 01:07;REDCLIFFE;;532;QUAMBONE RD;QUAMBONE;2831;308.85;H;20240723;20240820;850000;RU1;3;FARM;;RGA;;0;AU345944;
C;238;3507852;2;20240909 01:07;3, 11, 12, 35, 70, 74, 76, 80, 82, 87, 88/753474 7311, 7312/1165549 En;
C;238;3507852;2;20240909 01:07;closure Permit 25821 Licence 556617;
D;238;3507852;2;20240909 01:07;P;;;;;;
D;238;3507852;2;20240909 01:07;P;;;;;;
D;238;3507852;2;20240909 01:07;V;;;;;;
D;238;3507852;2;20240909 01:07;V;;;;;;
B;238;3552615;3;20240909 01:07;;;25;HOOPER DR;COONAMBLE;2829;4702;M;20240807;20240904;46000;E4;R;RESIDENCE;;IWD;;0;AU387900;
C;238;3552615;3;20240909 01:07;26/1159279;
D;238;3552615;3;20240909 01:07;P;;;;;;
D;238;3552615;3;20240909 01:07;V;;;;;;
B;238;4563452;4;20240909 01:07;;;;GIBSON WAY;QUAMBONE;2831;7.725;H;20240602;20240802;9000;;V;VACANT LAND;;;;0;AU313490;
C;238;4563452;4;20240909 01:07;2/1307760;
D;238;4563452;4;20240909 01:07;P;;;;;;
D;238;4563452;4;20240909 01:07;P;;;;;;
D;238;4563452;4;20240909 01:07;V;;;;;;
Z;22;4;5;11;
