A;RTSALEDATA;081;20240909 01:05;VALNET;
B;081;3016218;1;20240909 01:05;MERIDIEN GARDENS;29;2;CONIE AVE;BAULKHAM HILLS;2153;;;20240701;20240830;905501;;R;RESIDENCE;41;;;0;AU376596;
C;081;3016218;1;20240909 01:05;41/SP70909;
D;081;3016218;1;20240909 01:05;P;;;;;;
D;081;3016218;1;20240909 01:05;P;;;;;;
D;081;3016218;1;20240909 01:05;V;;;;;;
B;081;2892019;2;20240909 01:05;;3;312;WINDSOR RD;BAULKHAM HILLS;2153;;;20240723;20240903;698000;;R;RESIDENCE;3;;;0;AU384356;
C;081;2892019;2;20240909 01:05;3/SP66329;
D;081;2892019;2;20240909 01:05;P;;;;;;
D;081;2892019;2;20240909 01:05;V;;;;;;
B;081;2892916;3;20240909 01:05;;;20;DRYSDALE CCT;BEAUMONT HILLS;2155;450;M;20240802;20240830;1700000;R3;R;RESIDENCE;;BKM;;0;AU377074;
C;081;2892916;3;20240909 01:05;720/1034497;
D;081;2892916;3;20240909 01:05;P;;;;;;
D;081;2892916;3;20240909 01:05;V;;;;;;
D;081;2892916;3;20240909 01:05;V;;;;;;
B;081;3014211;4;20240909 01:05;VICTORIA GARDENS;6;11;HARRINGTON AVE;CASTLE HILL;2154;;;20240613;20240905;1355000;;R;RESIDENCE;6;;;0;AU391529;
C;081;3014211;4;20240909 01:05;6/SP70002;
D;081;3014211;4;20240909 01:05;P;;;;;;
D;081;3014211;4;20240909 01:05;V;;;;;;
D;081;3014211;4;20240909 01:05;V;;;;;;
B;081;3403443;5;20240909 01:05;;;8;FRESHWATER RD;ROUSE HILL;2155;170.6;M;20240804;20240902;1250000;R3;R;RESIDENCE;;RHM;;0;AU382544;
C;081;3403443;5;20240909 01:05;133/280009;
D;081;3403443;5;20240909 01:05;P;;;;;;
D;081;3403443;5;20240909 01:05;P;;;;;;
D;081;3403443;5;20240909 01:05;V;;;;;;
D;081;3403443;5;20240909 01:05;V;;;;;;
B;081;4233495;6;20240909 01:05;;308;52;WITHERS RD;NORTH KELLYVILLE;2155;138;M;20240725;20240905;675000;;R;RESIDENCE;31;;;0;AU392299;
C;081;4233495;6;20240909 01:05;31/SP99432;
D;081;4233495;6;20240909 01:05;P;;;;;;
D;081;4233495;6;20240909 01:05;V;;;;;;
B;081;3573825;7;20240909 01:05;;92;23;CRANE RD;CASTLE HILL;2154;;;20240725;20240905;1030000;;R;RESIDENCE;93;;;0;AU391816;
C;081;3573825;7;20240909 01:05;93/SP85092;
D;081;3573825;7;20240909 01:05;P;;;;;;
D;081;3573825;7;20240909 01:05;V;;;;;;
D;081;3573825;7;20240909 01:05;V;;;;;;
B;081;3599989;8;20240909 01:05;;;13;CULLEN ST;KELLYVILLE;2155;702;M;20240707;20240830;2830000;R2;R;RESIDENCE;;BRA;;0;AU377771;
C;081;3599989;8;20240909 01:05;204/1149696;
D;081;3599989;8;20240909 01:05;P;;;;;;
D;081;3599989;8;20240909 01:05;P;;;;;;
D;081;3599989;8;20240909 01:05;V;;;;;;
B;081;3613104;9;20240909 01:05;;;52;APPIAN CCT;BAULKHAM HILLS;2153;1125;M;20240725;20240905;2500000;R2;R;RESIDENCE;;AKK;;0;AU392458;
C;081;3613104;9;20240909 01:05;315/1154474;
D;081;3613104;9;20240909 01:05;P;;;;;;
D;081;3613104;9;20240909 01:05;V;;;;;;
D;081;3613104;9;20240909 01:05;V;;;;;;
B;081;4096035;10;20240909 01:05;;;117;SANDBANKS AVE;NORTH KELLYVILLE;2155;487.8;M;20240605;20240830;1580000;R2;R;RESIDENCE;;NKR;;0;AU378905;
C;081;4096035;10;20240909 01:05;117/1208719;
D;081;4096035;10;20240909 01:05;P;;;;;;
D;081;4096035;10;20240909 01:05;V;;;;;;
B;081;4558553;11;20240909 01:05;;;106;MUSTANG AVE;BOX HILL;2765;300.5;M;20240729;20240902;755000;R2;V;VACANT LAND;;BHE;;0;AU382748;
C;081;4558553;11;20240909 01:05;16/1283337;
D;081;4558553;11;20240909 01:05;P;;;;;;
D;081;4558553;11;20240909 01:05;V;;;;;;
B;081;4558554;12;20240909 01:05;;;104;MUSTANG AVE;BOX HILL;2765;300.3;M;20240729;20240902;755000;R2;V;VACANT LAND;;BHE;;0;AU383083;
C;081;4558554;12;20240909 01:05;17/1283337;
D;081;4558554;12;20240909 01:05;P;;;;;;
D;081;4558554;12;20240909 01:05;V;;;;;;
B;081;4558584;13;20240909 01:05;;;7;JUMPER ST;BOX HILL;2765;300.2;M;20240729;20240902;760000;R2;V;VACANT LAND;;BHE;;0;AU381999;
C;081;4558584;13;20240909 01:05;47/1283337;
D;081;4558584;13;20240909 01:05;P;;;;;;
D;081;4558584;13;20240909 01:05;P;;;;;;
D;081;4558584;13;20240909 01:05;V;;;;;;
B;081;4558588;14;20240909 01:05;;;21;JUMPER ST;BOX HILL;2765;300;M;20240730;20240903;750000;R2;R;RESIDENCE;;BHE;;0;AU386460;
C;081;4558588;14;20240909 01:05;51/1283337;
D;081;4558588;14;20240909 01:05;P;;;;;;
D;081;4558588;14;20240909 01:05;V;;;;;;
B;081;4511898;15;20240909 01:05;;101;105;BELLA VISTA DR;BELLA VISTA;2153;141;M;20240719;20240904;1100000;;R;RESIDENCE;1;;;0;AU390207;
C;081;4511898;15;20240909 01:05;1/SP106281;
D;081;4511898;15;20240909 01:05;P;;;;;;
D;081;4511898;15;20240909 01:05;P;;;;;;
D;081;4511898;15;20240909 01:05;V;;;;;;
B;081;4228191;16;20240909 01:05;;403;42;ARMBRUSTER AVE;NORTH KELLYVILLE;2155;124;M;20240809;20240830;730000;;R;RESIDENCE;109;;;0;AU375567;
C;081;4228191;16;20240909 01:05;109/SP107998;
D;081;4228191;16;20240909 01:05;P;;;;;;
D;081;4228191;16;20240909 01:05;V;;;;;;
B;081;4511382;17;20240909 01:05;;;7 C;JOHN ST;BAULKHAM HILLS;2153;268.5;M;20240708;20240903;1642000;R3;R;RESIDENCE;;BCM;;0;AU386472;
C;081;4511382;17;20240909 01:05;3/1273908;
D;081;4511382;17;20240909 01:05;P;;;;;;
D;081;4511382;17;20240909 01:05;P;;;;;;
D;081;4511382;17;20240909 01:05;V;;;;;;
D;081;4511382;17;20240909 01:05;V;;;;;;
B;081;4565501;18;20240909 01:05;;;12;VESPERMAN RD;GLENORIE;2157;5607;M;20230201;20240828;1750000;RU2;R;RESIDENCE;;RBB;;0;AU369145;
C;081;4565501;18;20240909 01:05;7/271330;
D;081;4565501;18;20240909 01:05;P;;;;;;
D;081;4565501;18;20240909 01:05;P;;;;;;
D;081;4565501;18;20240909 01:05;V;;;;;;
B;081;4544751;19;20240909 01:05;;101;25;ASHFORD AVE;CASTLE HILL;2154;92;M;20230524;20240904;620000;;R;RESIDENCE;3;;;0;AU388226;
C;081;4544751;19;20240909 01:05;3/SP107891;
D;081;4544751;19;20240909 01:05;P;;;;;;
D;081;4544751;19;20240909 01:05;V;;;;;;
B;081;4544751;20;20240909 01:05;;102;25;ASHFORD AVE;CASTLE HILL;2154;101;M;20230501;20240904;660000;;R;RESIDENCE;4;;;0;AU388584;
C;081;4544751;20;20240909 01:05;4/SP107891;
D;081;4544751;20;20240909 01:05;P;;;;;;
D;081;4544751;20;20240909 01:05;V;;;;;;
B;081;4544751;21;20240909 01:05;;103;25;ASHFORD AVE;CASTLE HILL;2154;77;M;20230829;20240904;590000;;R;RESIDENCE;5;;;0;AU388238;
C;081;4544751;21;20240909 01:05;5/SP107891;
D;081;4544751;21;20240909 01:05;P;;;;;;
D;081;4544751;21;20240909 01:05;V;;;;;;
B;081;4544751;22;20240909 01:05;;104;25;ASHFORD AVE;CASTLE HILL;2154;77;M;20230901;20240904;590000;;R;RESIDENCE;6;;;0;AU390173;
C;081;4544751;22;20240909 01:05;6/SP107891;
D;081;4544751;22;20240909 01:05;P;;;;;;
D;081;4544751;22;20240909 01:05;V;;;;;;
