A;RTSALEDATA;231;20241014 01:07;VALNET;
B;231;4122436;1;20241014 01:07;;;787;QUILTIES CORNER RD;TALLIMBA;2669;1012;M;20240917;20241004;22950;RU1;V;VACANT LAND;;HBV;;0;AU474200;
C;231;4122436;1;20241014 01:07;2/K/13504;
D;231;4122436;1;20241014 01:07;P;;;;;;
D;231;4122436;1;20241014 01:07;V;;;;;;
B;231;4575196;2;20241014 01:07;;;;BOOTOOWA RD;NARADHAN;2669;633.7;H;20240815;20241003;3130000;;3;FARM;;;;0;AU468852;
C;231;4575196;2;20241014 01:07;14/752337;
D;231;4575196;2;20241014 01:07;P;;;;;;
D;231;4575196;2;20241014 01:07;P;;;;;;
D;231;4575196;2;20241014 01:07;V;;;;;;
D;231;4575196;2;20241014 01:07;V;;;;;;
D;231;4575196;2;20241014 01:07;V;;;;;;
D;231;4575196;2;20241014 01:07;V;;;;;;
B;231;4529638;3;20241014 01:07;;;59;YIDDAH DR;WYALONG;2671;4.144;H;20240821;20241010;230000;R5;V;VACANT LAND;;LWW;;0;AU485849;
C;231;4529638;3;20241014 01:07;1/1293421;
D;231;4529638;3;20241014 01:07;P;;;;;;
D;231;4529638;3;20241014 01:07;V;;;;;;
D;231;4529638;3;20241014 01:07;V;;;;;;
Z;19;3;3;11;
