A;RTSALEDATA;051;20241014 01:05;VALNET;
B;051;507916;1;20241014 01:05;;;20;HOYLE ST;TOCUMWAL;2714;1012;M;20240920;20241010;165000;RU5;R;RESIDENCE;;TR1;;0;AU485660;
C;051;507916;1;20241014 01:05;A/348819;
D;051;507916;1;20241014 01:05;P;;;;;;
D;051;507916;1;20241014 01:05;V;;;;;;
B;051;505438;2;20241014 01:05;;;150;DENISON ST;FINLEY;2713;1012;M;20240823;20241008;250000;RU5;R;RESIDENCE;;FR1;;0;AU477350;
C;051;505438;2;20241014 01:05;8/24073;
D;051;505438;2;20241014 01:05;P;;;;;;
D;051;505438;2;20241014 01:05;P;;;;;;
D;051;505438;2;20241014 01:05;V;;;;;;
B;051;505655;3;20241014 01:05;;;58;TOCUMWAL ST;FINLEY;2713;;;20240710;20241008;225000;;R;RESIDENCE;2;;;0;AU478848;
C;051;505655;3;20241014 01:05;2/SP33937;
D;051;505655;3;20241014 01:05;P;;;;;;
D;051;505655;3;20241014 01:05;P;;;;;;
D;051;505655;3;20241014 01:05;V;;;;;;
B;051;506261;4;20241014 01:05;;;110;WOLLAMAI ST;FINLEY;2713;1205;M;20240419;20241008;410000;RU5;R;RESIDENCE;;FR1;;0;AU479566;
C;051;506261;4;20241014 01:05;3/618085;
D;051;506261;4;20241014 01:05;P;;;;;;
D;051;506261;4;20241014 01:05;V;;;;;;
D;051;506261;4;20241014 01:05;V;;;;;;
Z;21;4;4;11;
