A;RTSALEDATA;537;20241014 01:08;VALNET;
B;537;1219859;1;20241014 01:08;;;52;BOLARO ST;DUNEDOO;2844;327.5;M;20240708;20241009;165000;E1;3;SHOP;;BDU;;0;AU482107;
C;537;1219859;1;20241014 01:08;6/730982;
D;537;1219859;1;20241014 01:08;P;;;;;;
D;537;1219859;1;20241014 01:08;V;;;;;;
B;537;1220487;2;20241014 01:08;BANKTOP;;1199;MOOREFIELD RD;COOLAH;2843;427.6;H;20240909;20241001;700000;RU1;3;FARM;;RFD;;0;AU463206;
C;537;1220487;2;20241014 01:08;28, 32, 63, 64, 65, 66/750745 6/750768 Enclosure Permit 30318;
D;537;1220487;2;20241014 01:08;P;;;;;;
D;537;1220487;2;20241014 01:08;V;;;;;;
B;537;1220583;3;20241014 01:08;;;83;BINNIA ST;COOLAH;2843;430;M;20240912;20241009;145000;E1;3;SHOP;;BCL;;0;AU482007;
C;537;1220583;3;20241014 01:08;2/153650;
D;537;1220583;3;20241014 01:08;P;;;;;;
D;537;1220583;3;20241014 01:08;V;;;;;;
B;537;2629447;4;20241014 01:08;;;1;YEULBA ST;BINNAWAY;2395;2137;M;20240918;20241009;75000;RU5;V;VACANT LAND;;ZBI;;0;AU483008;
C;537;2629447;4;20241014 01:08;9/5/7934;
D;537;2629447;4;20241014 01:08;P;;;;;;
D;537;2629447;4;20241014 01:08;P;;;;;;
D;537;2629447;4;20241014 01:08;V;;;;;;
B;537;2630999;5;20241014 01:08;;;5;NELSON ST;COONABARABRAN;2357;1415;M;20240903;20241008;225000;R1;R;RESIDENCE;;ACN;;0;AU477362;
C;537;2630999;5;20241014 01:08;433/753378;
D;537;2630999;5;20241014 01:08;P;;;;;;
D;537;2630999;5;20241014 01:08;V;;;;;;
Z;23;5;5;11;
