A;RTSALEDATA;118;20241014 01:06;VALNET;
B;118;1251284;1;20241014 01:06;;;68;OSMAN ST;BLAYNEY;2799;377;M;20240826;20241008;250000;R1;R;RESIDENCE;;BAR;;0;AU479711;
C;118;1251284;1;20241014 01:06;1/996490;
D;118;1251284;1;20241014 01:06;P;;;;;;
D;118;1251284;1;20241014 01:06;V;;;;;;
D;118;1251284;1;20241014 01:06;V;;;;;;
B;118;1251288;2;20241014 01:06;;;78;OSMAN ST;BLAYNEY;2799;961.1;M;20240913;20241004;470000;R1;R;RESIDENCE;;BAR;;0;AU474907;
C;118;1251288;2;20241014 01:06;A/367131;
D;118;1251288;2;20241014 01:06;P;;;;;;
D;118;1251288;2;20241014 01:06;V;;;;;;
D;118;1251288;2;20241014 01:06;V;;;;;;
B;118;4575052;3;20241014 01:06;;;;PRESCOT ST;LYNDHURST;2797;4.37;H;20240817;20240906;320000;;V;VACANT LAND;;;;0;AU397453;
C;118;4575052;3;20241014 01:06;2, 3/26/758629;
D;118;4575052;3;20241014 01:06;P;;;;;;
D;118;4575052;3;20241014 01:06;P;;;;;;
D;118;4575052;3;20241014 01:06;V;;;;;;
D;118;4575052;3;20241014 01:06;V;;;;;;
B;118;4530681;4;20241014 01:06;;;150;SOUTHS LANE;TALLWOOD;2798;65.984;H;20240716;20241004;175000;RU1;3;FARM;;RHN;;0;AU472195;
C;118;4530681;4;20241014 01:06;18, 19, 20, 24/750358 2, 3/1182621;
D;118;4530681;4;20241014 01:06;P;;;;;;
D;118;4530681;4;20241014 01:06;V;;;;;;
D;118;4530681;4;20241014 01:06;V;;;;;;
Z;23;4;4;13;
