A;RTSALEDATA;223;20241014 01:06;VALNET;
B;223;2477642;1;20241014 01:07;;15;53;BATHURST ST;LIVERPOOL;2170;;;20240828;20241009;490000;;R;RESIDENCE;15;;;0;AU484385;
C;223;2477642;1;20241014 01:07;15/SP54755;
D;223;2477642;1;20241014 01:07;P;;;;;;
D;223;2477642;1;20241014 01:07;P;;;;;;
D;223;2477642;1;20241014 01:07;V;;;;;;
B;223;2480269;2;20241014 01:07;;;38;BRALLOS AVE;HOLSWORTHY;2173;557;M;20240619;20241008;1020000;R3;R;RESIDENCE;;LQQ;;0;AU480092;
C;223;2480269;2;20241014 01:07;38/219461;
D;223;2480269;2;20241014 01:07;P;;;;;;
D;223;2480269;2;20241014 01:07;P;;;;;;
D;223;2480269;2;20241014 01:07;V;;;;;;
B;223;2483050;3;20241014 01:07;;6;103;CASTLEREAGH ST;LIVERPOOL;2170;;;20240823;20241004;360000;;R;RESIDENCE;6;;;0;AU472521;
C;223;2483050;3;20241014 01:07;6/SP60743;
D;223;2483050;3;20241014 01:07;P;;;;;;
D;223;2483050;3;20241014 01:07;V;;;;;;
D;223;2483050;3;20241014 01:07;V;;;;;;
B;223;2477817;4;20241014 01:07;;29;2;BEALE ST;LIVERPOOL;2170;;;20240813;20241004;350000;;R;RESIDENCE;29;;;0;AU473602;
C;223;2477817;4;20241014 01:07;29/SP13896;
D;223;2477817;4;20241014 01:07;P;;;;;;
D;223;2477817;4;20241014 01:07;V;;;;;;
B;223;2488067;5;20241014 01:07;;;5;DEVON PL;BUSBY;2168;733.5;M;20240902;20241008;920000;R3;R;RESIDENCE;;LMM;;0;AU480746;
C;223;2488067;5;20241014 01:07;304/222642;
D;223;2488067;5;20241014 01:07;P;;;;;;
D;223;2488067;5;20241014 01:07;V;;;;;;
D;223;2488067;5;20241014 01:07;V;;;;;;
B;223;2486326;6;20241014 01:07;;;26;COUCAL AVE;HINCHINBROOK;2168;695;M;20240719;20241008;1275000;R2;R;RESIDENCE;;ACC;;0;AU481024;
C;223;2486326;6;20241014 01:07;1538/818317;
D;223;2486326;6;20241014 01:07;P;;;;;;
D;223;2486326;6;20241014 01:07;P;;;;;;
D;223;2486326;6;20241014 01:07;V;;;;;;
D;223;2486326;6;20241014 01:07;V;;;;;;
B;223;2474120;7;20241014 01:07;;;21;ACACIA AVE;PRESTONS;2170;558.3;M;20240722;20241010;900000;R2;R;RESIDENCE;;ADD;;0;AU485554;
C;223;2474120;7;20241014 01:07;38/244956;
D;223;2474120;7;20241014 01:07;P;;;;;;
D;223;2474120;7;20241014 01:07;V;;;;;;
B;223;2482262;8;20241014 01:07;;;57;CARINA AVE;HINCHINBROOK;2168;620.4;M;20240907;20241004;930500;R2;R;RESIDENCE;;ACC;;0;AU476036;
C;223;2482262;8;20241014 01:07;24/827432;
D;223;2482262;8;20241014 01:07;P;;;;;;
D;223;2482262;8;20241014 01:07;P;;;;;;
D;223;2482262;8;20241014 01:07;V;;;;;;
D;223;2482262;8;20241014 01:07;V;;;;;;
B;223;2482405;9;20241014 01:07;;;28;CARNATION AVE;CASULA;2170;1024;M;20240828;20241004;1301000;R2;R;RESIDENCE;;ADD;;0;AU472411;
C;223;2482405;9;20241014 01:07;3/516960;
D;223;2482405;9;20241014 01:07;P;;;;;;
D;223;2482405;9;20241014 01:07;V;;;;;;
B;223;2482553;10;20241014 01:07;;3;5;CASSINIA CT;WATTLE GROVE;2173;;;20240906;20241004;1090000;;R;RESIDENCE;3;;;0;AU472286;
C;223;2482553;10;20241014 01:07;3/SP48989;
D;223;2482553;10;20241014 01:07;P;;;;;;
D;223;2482553;10;20241014 01:07;P;;;;;;
D;223;2482553;10;20241014 01:07;V;;;;;;
D;223;2482553;10;20241014 01:07;V;;;;;;
B;223;2485796;11;20241014 01:07;;5;45;COPELAND ST;LIVERPOOL;2170;;;20240816;20241010;460000;;R;RESIDENCE;5;;;0;AU486081;
C;223;2485796;11;20241014 01:07;5/SP7758;
D;223;2485796;11;20241014 01:07;P;;;;;;
D;223;2485796;11;20241014 01:07;V;;;;;;
B;223;2506791;12;20241014 01:07;;;248;MEMORIAL AVE;LIVERPOOL;2170;695.6;M;20240824;20241008;1275000;R3;R;RESIDENCE;;LMN;;0;AU481370;
C;223;2506791;12;20241014 01:07;148/25141;
D;223;2506791;12;20241014 01:07;P;;;;;;
D;223;2506791;12;20241014 01:07;P;;;;;;
D;223;2506791;12;20241014 01:07;V;;;;;;
D;223;2506791;12;20241014 01:07;V;;;;;;
B;223;2522812;13;20241014 01:07;;;124;CARMICHAEL DR;WEST HOXTON;2171;550.1;M;20240821;20241009;1070000;R2;R;RESIDENCE;;MOO;;0;AU484388;
C;223;2522812;13;20241014 01:07;111/860035;
D;223;2522812;13;20241014 01:07;P;;;;;;
D;223;2522812;13;20241014 01:07;V;;;;;;
D;223;2522812;13;20241014 01:07;V;;;;;;
B;223;2501710;14;20241014 01:07;;;15;LABUAN RD;HOLSWORTHY;2173;556.4;M;20240812;20241008;1230000;R3;R;RESIDENCE;;LQQ;;0;AU478264;
C;223;2501710;14;20241014 01:07;153/219463;
D;223;2501710;14;20241014 01:07;P;;;;;;
D;223;2501710;14;20241014 01:07;V;;;;;;
D;223;2501710;14;20241014 01:07;V;;;;;;
B;223;2525784;15;20241014 01:07;;;317;WILSON RD;GREEN VALLEY;2168;431.5;M;20240824;20241008;1050000;R2;R;RESIDENCE;;ASG;;0;AU479125;
C;223;2525784;15;20241014 01:07;12/860350;
D;223;2525784;15;20241014 01:07;P;;;;;;
D;223;2525784;15;20241014 01:07;V;;;;;;
D;223;2525784;15;20241014 01:07;V;;;;;;
B;223;2499179;16;20241014 01:07;;;27;ISABEL ST;CECIL HILLS;2171;581.3;M;20240721;20241008;1750000;R2;R;RESIDENCE;;ASS;;0;AU481335;
C;223;2499179;16;20241014 01:07;5042/857382;
D;223;2499179;16;20241014 01:07;P;;;;;;
D;223;2499179;16;20241014 01:07;P;;;;;;
D;223;2499179;16;20241014 01:07;V;;;;;;
B;223;2504571;17;20241014 01:07;;;5;MACKEYS ST;HORNINGSEA PARK;2171;632.5;M;20240810;20241010;1605000;R2;R;RESIDENCE;;MPP;;0;AU485516;
C;223;2504571;17;20241014 01:07;2068/881727;
D;223;2504571;17;20241014 01:07;P;;;;;;
D;223;2504571;17;20241014 01:07;P;;;;;;
D;223;2504571;17;20241014 01:07;V;;;;;;
B;223;2488544;18;20241014 01:07;;10;18;DRUMMOND ST;WARWICK FARM;2170;;;20240826;20241008;405000;;R;RESIDENCE;10;;;0;AU478096;
C;223;2488544;18;20241014 01:07;10/SP10451;
D;223;2488544;18;20241014 01:07;P;;;;;;
D;223;2488544;18;20241014 01:07;V;;;;;;
B;223;2493851;19;20241014 01:07;;11;12;GOULBURN ST;WARWICK FARM;2170;78.2;M;20240826;20241008;380000;;R;RESIDENCE;11;;;0;AU477475;
C;223;2493851;19;20241014 01:07;11/SP7995;
D;223;2493851;19;20241014 01:07;P;;;;;;
D;223;2493851;19;20241014 01:07;V;;;;;;
D;223;2493851;19;20241014 01:07;V;;;;;;
B;223;2491300;20;20241014 01:07;;10;42;FIRST AVE;HOXTON PARK;2171;;;20240901;20241008;826000;;R;RESIDENCE;10;;;0;AU479384;
C;223;2491300;20;20241014 01:07;10/SP60792;
D;223;2491300;20;20241014 01:07;P;;;;;;
D;223;2491300;20;20241014 01:07;V;;;;;;
D;223;2491300;20;20241014 01:07;V;;;;;;
D;223;2491300;20;20241014 01:07;V;;;;;;
B;223;2491324;21;20241014 01:07;;;33;FIRST AVE;HOXTON PARK;2171;714.5;M;20241009;20241010;550000;R2;R;RESIDENCE;;MNN;;0;AU487809;
C;223;2491324;21;20241014 01:07;1/215638;
D;223;2491324;21;20241014 01:07;P;;;;;;
D;223;2491324;21;20241014 01:07;V;;;;;;
D;223;2491324;21;20241014 01:07;V;;;;;;
B;223;2494003;22;20241014 01:07;;18;55;GOULBURN ST;LIVERPOOL;2170;;;20240823;20241004;340000;;R;RESIDENCE;18;;;0;AU474818;
C;223;2494003;22;20241014 01:07;18/SP10489;
D;223;2494003;22;20241014 01:07;P;;;;;;
D;223;2494003;22;20241014 01:07;V;;;;;;
B;223;2494039;23;20241014 01:07;;2;53;GOULBURN ST;LIVERPOOL;2170;;;20240916;20241009;350000;;R;RESIDENCE;2;;;0;AU484397;
C;223;2494039;23;20241014 01:07;2/SP7229;
D;223;2494039;23;20241014 01:07;P;;;;;;
D;223;2494039;23;20241014 01:07;V;;;;;;
D;223;2494039;23;20241014 01:07;V;;;;;;
B;223;2505003;24;20241014 01:07;;;13;MAINSBRIDGE AVE;LIVERPOOL;2170;758.8;M;20240824;20241004;1703500;R3;R;RESIDENCE;;LMN;;0;AU472339;
C;223;2505003;24;20241014 01:07;45/26697;
D;223;2505003;24;20241014 01:07;P;;;;;;
D;223;2505003;24;20241014 01:07;V;;;;;;
B;223;2505007;25;20241014 01:07;;;5;MAINSBRIDGE AVE;LIVERPOOL;2170;689.2;M;20240815;20241010;1250000;R3;R;RESIDENCE;;LMN;;0;AU486782;
C;223;2505007;25;20241014 01:07;41/26697;
D;223;2505007;25;20241014 01:07;P;;;;;;
D;223;2505007;25;20241014 01:07;V;;;;;;
D;223;2505007;25;20241014 01:07;V;;;;;;
B;223;2518311;26;20241014 01:07;;;6;SNIPE CL;HINCHINBROOK;2168;1205;M;20240711;20241009;1225000;R2;R;RESIDENCE;;ACC;;0;AU483449;
C;223;2518311;26;20241014 01:07;2403/845302;
D;223;2518311;26;20241014 01:07;P;;;;;;
D;223;2518311;26;20241014 01:07;P;;;;;;
D;223;2518311;26;20241014 01:07;V;;;;;;
