A;RTSALEDATA;235;20241014 01:07;VALNET;
B;235;4290297;1;20241014 01:07;;;102;WOORE ST;WILCANNIA;2836;3035;M;20240930;20241010;25000;RU5;R;RESIDENCE;;ZWT;;0;AU485360;
C;235;4290297;1;20241014 01:07;11/531200 4/25/759091;
D;235;4290297;1;20241014 01:07;P;;;;;;
D;235;4290297;1;20241014 01:07;P;;;;;;
D;235;4290297;1;20241014 01:07;V;;;;;;
Z;7;1;1;3;
