A;RTSALEDATA;257;20241014 01:07;VALNET;
B;257;4141807;1;20241014 01:07;;;28;YEOMANS RD;ARMIDALE;2350;1167;M;20240902;20241008;710000;R1;R;RESIDENCE;;AAA;;0;AU477610;
C;257;4141807;1;20241014 01:07;715/1245127;
D;257;4141807;1;20241014 01:07;P;;;;;;
D;257;4141807;1;20241014 01:07;V;;;;;;
D;257;4141807;1;20241014 01:07;V;;;;;;
B;257;4206357;2;20241014 01:07;;;12;BUSHEL ST;ARMIDALE;2350;701;M;20240801;20241004;725000;R1;R;RESIDENCE;;AAD;;0;AU473113;
C;257;4206357;2;20241014 01:07;113/1252526;
D;257;4206357;2;20241014 01:07;P;;;;;;
D;257;4206357;2;20241014 01:07;P;;;;;;
D;257;4206357;2;20241014 01:07;V;;;;;;
D;257;4206357;2;20241014 01:07;V;;;;;;
B;257;4074119;3;20241014 01:07;AFTON PARK;;1262;BALDERSLEIGH RD;BALDERSLEIGH;2365;308.72;H;20240823;20241004;2400000;RU1;3;FARM;;RRN;;0;AU476329;
C;257;4074119;3;20241014 01:07;2/235020 8, 9, 10/254477 2/1234396;
D;257;4074119;3;20241014 01:07;P;;;;;;
D;257;4074119;3;20241014 01:07;P;;;;;;
D;257;4074119;3;20241014 01:07;V;;;;;;
B;257;4050253;4;20241014 01:07;;;6;PINTO ST;ARMIDALE;2350;803.7;M;20240828;20241009;190000;R1;V;VACANT LAND;;AAH;;0;AU484157;
C;257;4050253;4;20241014 01:07;25/1232157;
D;257;4050253;4;20241014 01:07;P;;;;;;
D;257;4050253;4;20241014 01:07;P;;;;;;
D;257;4050253;4;20241014 01:07;V;;;;;;
B;257;1844692;5;20241014 01:07;;;240;HOYS RD;ARMIDALE;2350;2.747;H;20240906;20241004;1100000;RU4;3;FARM;;REV;;0;AU472957;
C;257;1844692;5;20241014 01:07;148/755819;
D;257;1844692;5;20241014 01:07;P;;;;;;
D;257;1844692;5;20241014 01:07;V;;;;;;
B;257;1844697;6;20241014 01:07;ROMANY;;103;SMITHS RD;ARMIDALE;2350;8.094;H;20240807;20241004;810000;RU4;R;RESIDENCE;;REX;;0;AU476089;
C;257;1844697;6;20241014 01:07;157/755819;
D;257;1844697;6;20241014 01:07;P;;;;;;
D;257;1844697;6;20241014 01:07;P;;;;;;
D;257;1844697;6;20241014 01:07;V;;;;;;
D;257;1844697;6;20241014 01:07;V;;;;;;
B;257;2643333;7;20241014 01:07;;;30;STEVENSON ST;GUYRA;2365;6347;M;20240821;20241008;405000;R1;R;RESIDENCE;;GAA;;0;AU481478;
C;257;2643333;7;20241014 01:07;467/704049;
D;257;2643333;7;20241014 01:07;P;;;;;;
D;257;2643333;7;20241014 01:07;V;;;;;;
B;257;2643641;8;20241014 01:07;;;58;EBOR ST;EBOR;2453;1037;M;20240911;20241010;326000;RU5;R;RESIDENCE;;AZE;;0;AU485528;
C;257;2643641;8;20241014 01:07;3B/445793;
D;257;2643641;8;20241014 01:07;P;;;;;;
D;257;2643641;8;20241014 01:07;V;;;;;;
B;257;2749206;9;20241014 01:07;;;244;DONNELLY ST;ARMIDALE;2350;948.5;M;20240909;20241008;540000;R1;R;RESIDENCE;;AAF;;0;AU480733;
C;257;2749206;9;20241014 01:07;4/237401;
D;257;2749206;9;20241014 01:07;P;;;;;;
D;257;2749206;9;20241014 01:07;V;;;;;;
B;257;2747655;10;20241014 01:07;;3;74;BEARDY ST;ARMIDALE;2350;;;20240902;20241008;280000;;R;RESIDENCE;3;;;0;AU477026;
C;257;2747655;10;20241014 01:07;3/SP39155;
D;257;2747655;10;20241014 01:07;P;;;;;;
D;257;2747655;10;20241014 01:07;V;;;;;;
B;257;2747829;11;20241014 01:07;;;31;BOWMAN AVE;ARMIDALE;2350;1005;M;20240902;20241008;480000;R1;R;RESIDENCE;;AAB;;0;AU477464;
C;257;2747829;11;20241014 01:07;16/222877;
D;257;2747829;11;20241014 01:07;P;;;;;;
D;257;2747829;11;20241014 01:07;V;;;;;;
D;257;2747829;11;20241014 01:07;V;;;;;;
B;257;2747870;12;20241014 01:07;;;9;BREWERY LANE;ARMIDALE;2350;784.1;M;20240823;20241004;520000;R1;R;RESIDENCE;;AAF;;0;AU472859;
C;257;2747870;12;20241014 01:07;2/500750;
D;257;2747870;12;20241014 01:07;P;;;;;;
D;257;2747870;12;20241014 01:07;P;;;;;;
D;257;2747870;12;20241014 01:07;V;;;;;;
D;257;2747870;12;20241014 01:07;V;;;;;;
B;257;2750743;13;20241014 01:07;;;18;ISHBELL DR;ARMIDALE;2350;648;M;20240823;20241004;456000;R1;R;RESIDENCE;;AAD;;0;AU473963;
C;257;2750743;13;20241014 01:07;48/813182;
D;257;2750743;13;20241014 01:07;P;;;;;;
D;257;2750743;13;20241014 01:07;P;;;;;;
D;257;2750743;13;20241014 01:07;V;;;;;;
B;257;2753310;14;20241014 01:07;;;15;O'DELL ST;ARMIDALE;2350;695.6;M;20240902;20241008;370000;R1;R;RESIDENCE;;AAN;;0;AU481211;
C;257;2753310;14;20241014 01:07;10/209183;
D;257;2753310;14;20241014 01:07;P;;;;;;
D;257;2753310;14;20241014 01:07;V;;;;;;
B;257;2750806;15;20241014 01:07;;;17;JAMES AVE;ARMIDALE;2350;948.5;M;20240903;20241008;395000;R1;R;RESIDENCE;;AAH;;0;AU478159;
C;257;2750806;15;20241014 01:07;2/520555;
D;257;2750806;15;20241014 01:07;P;;;;;;
D;257;2750806;15;20241014 01:07;P;;;;;;
D;257;2750806;15;20241014 01:07;V;;;;;;
D;257;2750806;15;20241014 01:07;V;;;;;;
B;257;2748275;16;20241014 01:07;;;28;CAMPION PDE;ARMIDALE;2350;911;M;20240903;20241010;720000;R1;R;RESIDENCE;;ANH;;0;AU486930;
C;257;2748275;16;20241014 01:07;17/229533;
D;257;2748275;16;20241014 01:07;P;;;;;;
D;257;2748275;16;20241014 01:07;P;;;;;;
D;257;2748275;16;20241014 01:07;V;;;;;;
D;257;2748275;16;20241014 01:07;V;;;;;;
B;257;2753809;17;20241014 01:07;;;26;ROSLYN AVE;ARMIDALE;2350;853.6;M;20240905;20241010;420000;R1;R;RESIDENCE;;AAH;;0;AU486676;
C;257;2753809;17;20241014 01:07;17/212221;
D;257;2753809;17;20241014 01:07;P;;;;;;
D;257;2753809;17;20241014 01:07;V;;;;;;
B;257;2748816;18;20241014 01:07;;;26;CREST RD;ARMIDALE;2350;792;M;20240829;20241010;565000;R1;R;RESIDENCE;;AAA;;0;AU486933;
C;257;2748816;18;20241014 01:07;4/261130;
D;257;2748816;18;20241014 01:07;P;;;;;;
D;257;2748816;18;20241014 01:07;P;;;;;;
D;257;2748816;18;20241014 01:07;V;;;;;;
D;257;2748816;18;20241014 01:07;V;;;;;;
B;257;2751447;19;20241014 01:07;;;181;KIRKWOOD ST;ARMIDALE;2350;1214;M;20240816;20241009;550000;R1;R;RESIDENCE;;AAC;;0;AU484549;
C;257;2751447;19;20241014 01:07;27, 28/38720;
D;257;2751447;19;20241014 01:07;P;;;;;;
D;257;2751447;19;20241014 01:07;V;;;;;;
B;257;3787924;20;20241014 01:07;;;157;SANDON ST;GUYRA;2365;600;M;20240822;20241010;330000;R1;R;RESIDENCE;;GAA;;0;AU486300;
C;257;3787924;20;20241014 01:07;2/1198669;
D;257;3787924;20;20241014 01:07;P;;;;;;
D;257;3787924;20;20241014 01:07;P;;;;;;
D;257;3787924;20;20241014 01:07;V;;;;;;
Z;100;20;20;58;
