A;RTSALEDATA;902;20241014 01:08;VALNET;
B;902;3293164;1;20241014 01:08;PART ULARARA WEST;;;WILCANNIA-WANAARING RD;WANAARING;2840;8290.19;H;20240627;20240920;1857671;;3;FARM;;;;0;AU434765;
C;902;3293164;1;20241014 01:08;4/756362 PT 6915/1000006 Western Land Lease 14313;
D;902;3293164;1;20241014 01:08;P;;;;;;
D;902;3293164;1;20241014 01:08;V;;;;;;
Z;6;1;1;2;
