A;RTSALEDATA;102;20241014 01:05;VALNET;
B;102;4570760;1;20241014 01:05;;;6;BOWER ST;MOSS VALE;2577;648;M;20220209;20241003;455000;R2;R;RESIDENCE;;EBA;;0;AU471308;
C;102;4570760;1;20241014 01:05;1234/1286583;
D;102;4570760;1;20241014 01:05;P;;;;;;
D;102;4570760;1;20241014 01:05;P;;;;;;
D;102;4570760;1;20241014 01:05;V;;;;;;
B;102;4570768;2;20241014 01:05;;;25;ROSELLA AVE;MOSS VALE;2577;627.4;M;20221116;20241004;515000;R2;R;RESIDENCE;;EBA;;0;AU473513;
C;102;4570768;2;20241014 01:05;1242/1286583;
D;102;4570768;2;20241014 01:05;P;;;;;;
D;102;4570768;2;20241014 01:05;P;;;;;;
D;102;4570768;2;20241014 01:05;V;;;;;;
B;102;4570770;3;20241014 01:05;;;29;ROSELLA AVE;MOSS VALE;2577;610;M;20211213;20241002;470000;R2;R;RESIDENCE;;EBA;;0;AU466253;
C;102;4570770;3;20241014 01:05;1244/1286583;
D;102;4570770;3;20241014 01:05;P;;;;;;
D;102;4570770;3;20241014 01:05;V;;;;;;
B;102;4571349;4;20241014 01:05;;;31;PRIMROSE DR;MOSS VALE;2577;606;M;20220914;20241002;509500;R2;R;RESIDENCE;;EBA;;0;AU467374;
C;102;4571349;4;20241014 01:05;1305/1286586;
D;102;4571349;4;20241014 01:05;P;;;;;;
D;102;4571349;4;20241014 01:05;V;;;;;;
B;102;4571350;5;20241014 01:05;;;33;PRIMROSE DR;MOSS VALE;2577;606;M;20211222;20241002;475000;R2;V;VACANT LAND;;EBA;;0;AU466290;
C;102;4571350;5;20241014 01:05;1306/1286586;
D;102;4571350;5;20241014 01:05;P;;;;;;
D;102;4571350;5;20241014 01:05;V;;;;;;
B;102;4571354;6;20241014 01:05;;;41;PRIMROSE DR;MOSS VALE;2577;606;M;20211210;20241003;475000;R2;V;VACANT LAND;;EBA;;0;AU471497;
C;102;4571354;6;20241014 01:05;1310/1286586;
D;102;4571354;6;20241014 01:05;P;;;;;;
D;102;4571354;6;20241014 01:05;P;;;;;;
D;102;4571354;6;20241014 01:05;V;;;;;;
B;102;4571355;7;20241014 01:05;;;38;ROSELLA AVE;MOSS VALE;2577;666.4;M;20211213;20241002;435000;R2;V;VACANT LAND;;EBA;;0;AU466418;
C;102;4571355;7;20241014 01:05;1311/1286586;
D;102;4571355;7;20241014 01:05;P;;;;;;
D;102;4571355;7;20241014 01:05;V;;;;;;
B;102;4571358;8;20241014 01:05;;;36;ELLWOOD WAY;MOSS VALE;2577;606;M;20211222;20241002;470000;R2;R;RESIDENCE;;EBA;;0;AU466286;
C;102;4571358;8;20241014 01:05;1314/1286586;
D;102;4571358;8;20241014 01:05;P;;;;;;
D;102;4571358;8;20241014 01:05;V;;;;;;
B;102;4571359;9;20241014 01:05;;;34;ELLWOOD WAY;MOSS VALE;2577;606;M;20211222;20241002;495500;R2;V;VACANT LAND;;EBA;;0;AU466306;
C;102;4571359;9;20241014 01:05;1315/1286586;
D;102;4571359;9;20241014 01:05;P;;;;;;
D;102;4571359;9;20241014 01:05;P;;;;;;
D;102;4571359;9;20241014 01:05;V;;;;;;
B;102;4571360;10;20241014 01:05;;;32;ELLWOOD WAY;MOSS VALE;2577;606.1;M;20211206;20241002;470000;R2;R;RESIDENCE;;EBA;;0;AU466278;
C;102;4571360;10;20241014 01:05;1316/1286586;
D;102;4571360;10;20241014 01:05;P;;;;;;
D;102;4571360;10;20241014 01:05;V;;;;;;
B;102;4571361;11;20241014 01:05;;;30;ELLWOOD WAY;MOSS VALE;2577;606.2;M;20211208;20241002;470000;R2;V;VACANT LAND;;EBA;;0;AU466449;
C;102;4571361;11;20241014 01:05;1317/1286586;
D;102;4571361;11;20241014 01:05;P;;;;;;
