A;RTSALEDATA;219;20241014 01:06;VALNET;
B;219;3598115;1;20241014 01:06;;6;653;GEORGE ST;SOUTH WINDSOR;2756;;;20240829;20241004;590000;;R;RESIDENCE;6;;;0;AU475713;
C;219;3598115;1;20241014 01:06;6/SP84083;
D;219;3598115;1;20241014 01:06;P;;;;;;
D;219;3598115;1;20241014 01:06;V;;;;;;
B;219;4115010;2;20241014 01:06;;6;67;TIERNEY RD;KURMOND;2757;4;H;20240827;20241008;1300000;RU4;V;VACANT LAND;;RPP;;0;AU478260;
C;219;4115010;2;20241014 01:06;8/285752;
D;219;4115010;2;20241014 01:06;P;;;;;;
D;219;4115010;2;20241014 01:06;P;;;;;;
D;219;4115010;2;20241014 01:06;V;;;;;;
D;219;4115010;2;20241014 01:06;V;;;;;;
B;219;4115033;3;20241014 01:06;;;17;SUMMIT RDGE;NORTH RICHMOND;2754;701.9;M;20240831;20241008;1835000;R2;R;RESIDENCE;;AKK;;0;AU479528;
C;219;4115033;3;20241014 01:06;214/1226996;
D;219;4115033;3;20241014 01:06;P;;;;;;
D;219;4115033;3;20241014 01:06;P;;;;;;
D;219;4115033;3;20241014 01:06;V;;;;;;
D;219;4115033;3;20241014 01:06;V;;;;;;
B;219;4563912;4;20241014 01:06;;;17;LITTLE CHURCH ST;WINDSOR;2756;538;M;20240823;20241010;1600000;R3;R;RESIDENCE;;BAB;;0;AU486539;
C;219;4563912;4;20241014 01:06;1/1304715;
D;219;4563912;4;20241014 01:06;P;;;;;;
D;219;4563912;4;20241014 01:06;P;;;;;;
D;219;4563912;4;20241014 01:06;V;;;;;;
B;219;4549415;5;20241014 01:06;;;40;ALMA RD;OAKVILLE;2765;437.1;M;20240910;20241008;825000;R2;V;VACANT LAND;;OVV;;0;AU478102;
C;219;4549415;5;20241014 01:06;123/1279996;
D;219;4549415;5;20241014 01:06;P;;;;;;
D;219;4549415;5;20241014 01:06;P;;;;;;
D;219;4549415;5;20241014 01:06;V;;;;;;
B;219;4575595;6;20241014 01:06;;;291;BELLS LINE OF ROAD;NORTH RICHMOND;2754;6.064;H;20240705;20241003;1750000;;V;VACANT LAND;;;;0;AU469401;
C;219;4575595;6;20241014 01:06;1/838670;
D;219;4575595;6;20241014 01:06;P;;;;;;
D;219;4575595;6;20241014 01:06;P;;;;;;
D;219;4575595;6;20241014 01:06;V;;;;;;
B;219;4545405;7;20241014 01:06;;;18;ALMA RD;OAKVILLE;2765;411.4;M;20240909;20241008;780000;R2;R;RESIDENCE;;OVV;;0;AU478929;
C;219;4545405;7;20241014 01:06;411/1279994;
D;219;4545405;7;20241014 01:06;P;;;;;;
D;219;4545405;7;20241014 01:06;P;;;;;;
D;219;4545405;7;20241014 01:06;V;;;;;;
B;219;3195017;8;20241014 01:06;;1;4;DICKSON LANE;SOUTH WINDSOR;2756;228;M;20240828;20241009;755000;;R;RESIDENCE;1;;;0;AU483698;
C;219;3195017;8;20241014 01:06;1/SP75101;
D;219;3195017;8;20241014 01:06;P;;;;;;
D;219;3195017;8;20241014 01:06;V;;;;;;
D;219;3195017;8;20241014 01:06;V;;;;;;
B;219;3248215;9;20241014 01:06;;;322;BLAXLANDS RIDGE RD;BLAXLANDS RIDGE;2758;24.8;H;20240803;20241004;2100000;RU4;R;RESIDENCE;;RPP;;0;AU473640;
C;219;3248215;9;20241014 01:06;52/1020182;
D;219;3248215;9;20241014 01:06;P;;;;;;
D;219;3248215;9;20241014 01:06;P;;;;;;
D;219;3248215;9;20241014 01:06;V;;;;;;
B;219;2371011;10;20241014 01:06;;;91;WINDSOR ST;RICHMOND;2753;461.6;M;20240904;20241004;880000;R2;R;RESIDENCE;;AQQ;;0;AU476194;
C;219;2371011;10;20241014 01:06;5/519411;
D;219;2371011;10;20241014 01:06;P;;;;;;
D;219;2371011;10;20241014 01:06;V;;;;;;
D;219;2371011;10;20241014 01:06;V;;;;;;
D;219;2371011;10;20241014 01:06;V;;;;;;
D;219;2371011;10;20241014 01:06;V;;;;;;
D;219;2371011;10;20241014 01:06;V;;;;;;
B;219;2355325;11;20241014 01:06;;;78;GEORGE RD;WILBERFORCE;2756;1068;M;20240824;20241004;1066000;R2;R;RESIDENCE;;BCC;;0;AU473668;
C;219;2355325;11;20241014 01:06;1/778083;
D;219;2355325;11;20241014 01:06;P;;;;;;
D;219;2355325;11;20241014 01:06;P;;;;;;
D;219;2355325;11;20241014 01:06;V;;;;;;
B;219;2352741;12;20241014 01:06;;;143;COROMANDEL RD;EBENEZER;2756;1119;M;20240812;20241008;1030000;RU5;R;RESIDENCE;;PXX;;0;AU477353;
C;219;2352741;12;20241014 01:06;26/211780;
D;219;2352741;12;20241014 01:06;P;;;;;;
D;219;2352741;12;20241014 01:06;P;;;;;;
D;219;2352741;12;20241014 01:06;V;;;;;;
D;219;2352741;12;20241014 01:06;V;;;;;;
B;219;2366124;13;20241014 01:06;;;104;SANCTUARY DR;WINDSOR DOWNS;2756;4001;M;20240410;20241008;1925000;R5;R;RESIDENCE;;RGA;;0;AU480885;
C;219;2366124;13;20241014 01:06;127/805558;
D;219;2366124;13;20241014 01:06;P;;;;;;
D;219;2366124;13;20241014 01:06;P;;;;;;
D;219;2366124;13;20241014 01:06;V;;;;;;
B;219;2368916;14;20241014 01:06;;;56 A;STONES RD;EBENEZER;2756;4046;M;20240712;20241010;1275000;RU2;R;RESIDENCE;;RWE;;0;AU486543;
C;219;2368916;14;20241014 01:06;3/577803;
D;219;2368916;14;20241014 01:06;P;;;;;;
D;219;2368916;14;20241014 01:06;P;;;;;;
D;219;2368916;14;20241014 01:06;V;;;;;;
D;219;2368916;14;20241014 01:06;V;;;;;;
B;219;2369007;15;20241014 01:06;;;41;TIZZANA RD;EBENEZER;2756;4000;M;20240812;20241008;2000000;RU1;R;RESIDENCE;;RQL;;0;AU479512;
C;219;2369007;15;20241014 01:06;14/831260;
D;219;2369007;15;20241014 01:06;P;;;;;;
D;219;2369007;15;20241014 01:06;P;;;;;;
D;219;2369007;15;20241014 01:06;V;;;;;;
D;219;2369007;15;20241014 01:06;V;;;;;;
B;219;2350535;16;20241014 01:06;;;104;BROWNS RD;KURRAJONG;2758;8.629;H;20240925;20241004;550000;RU4;R;RESIDENCE;;RPP;;0;AU476185;
C;219;2350535;16;20241014 01:06;1/666159 3/733284;
D;219;2350535;16;20241014 01:06;P;;;;;;
D;219;2350535;16;20241014 01:06;V;;;;;;
D;219;2350535;16;20241014 01:06;V;;;;;;
D;219;2350535;16;20241014 01:06;V;;;;;;
B;219;2366468;17;20241014 01:06;;;206;SETTLERS RD;LOWER MACDONALD;2775;834.7;M;20240916;20241008;600000;RU5;R;RESIDENCE;;PMM;;0;AU477115;
C;219;2366468;17;20241014 01:06;36/39014;
D;219;2366468;17;20241014 01:06;P;;;;;;
D;219;2366468;17;20241014 01:06;V;;;;;;
B;219;2369479;18;20241014 01:06;;;37;VALDER AVE;HOBARTVILLE;2753;556.4;M;20240824;20241008;933000;R3;R;RESIDENCE;;AQA;;0;AU478701;
C;219;2369479;18;20241014 01:06;913/240249;
D;219;2369479;18;20241014 01:06;P;;;;;;
D;219;2369479;18;20241014 01:06;V;;;;;;
D;219;2369479;18;20241014 01:06;V;;;;;;
B;219;2351227;19;20241014 01:06;;;19;CASTLEREAGH RD;WILBERFORCE;2756;581.7;M;20240712;20241010;957500;R2;R;RESIDENCE;;BCC;;0;AU486537;
C;219;2351227;19;20241014 01:06;4/203874;
D;219;2351227;19;20241014 01:06;P;;;;;;
D;219;2351227;19;20241014 01:06;V;;;;;;
B;219;2367493;20;20241014 01:06;;;181;SPINKS RD;GLOSSODIA;2756;556.4;M;20240907;20241008;815000;R2;R;RESIDENCE;;ABB;;0;AU478426;
C;219;2367493;20;20241014 01:06;4/214758;
D;219;2367493;20;20241014 01:06;P;;;;;;
D;219;2367493;20;20241014 01:06;V;;;;;;
B;219;2370334;21;20241014 01:06;;;24;WETHERILL CRES;BLIGH PARK;2756;787.7;M;20240825;20241004;1050000;R3;R;RESIDENCE;;AYB;;0;AU473592;
C;219;2370334;21;20241014 01:06;480/749371;
D;219;2370334;21;20241014 01:06;P;;;;;;
D;219;2370334;21;20241014 01:06;P;;;;;;
D;219;2370334;21;20241014 01:06;V;;;;;;
D;219;2370334;21;20241014 01:06;V;;;;;;
B;219;2357082;22;20241014 01:06;;;133;GROSE WOLD RD;GROSE WOLD;2753;1012;M;20240712;20241010;875000;RU4;R;RESIDENCE;;RUQ;;0;AU485278;
C;219;2357082;22;20241014 01:06;10/215308;
D;219;2357082;22;20241014 01:06;P;;;;;;
D;219;2357082;22;20241014 01:06;P;;;;;;
D;219;2357082;22;20241014 01:06;V;;;;;;
B;219;2357307;23;20241014 01:06;;;143;HAM ST;SOUTH WINDSOR;2756;588.8;M;20240811;20241008;930000;R2;R;RESIDENCE;;AUA;;0;AU478705;
C;219;2357307;23;20241014 01:06;19/263057;
D;219;2357307;23;20241014 01:06;P;;;;;;
D;219;2357307;23;20241014 01:06;P;;;;;;
D;219;2357307;23;20241014 01:06;V;;;;;;
B;219;2354864;24;20241014 01:06;;;168;FRANCIS ST;RICHMOND;2753;1309;M;20240708;20241008;2600000;R2;R;RESIDENCE;;AQQ;;0;AU477550;
C;219;2354864;24;20241014 01:06;1/547256;
D;219;2354864;24;20241014 01:06;P;;;;;;
D;219;2354864;24;20241014 01:06;P;;;;;;
D;219;2354864;24;20241014 01:06;V;;;;;;
D;219;2354864;24;20241014 01:06;V;;;;;;
B;219;2357415;25;20241014 01:06;;;17;HANLONS RD S;BILPIN;2758;6.802;H;20240704;20241008;1380000;RU2;R;RESIDENCE;;PGG;;0;AU480306;
C;219;2357415;25;20241014 01:06;373/710311;
D;219;2357415;25;20241014 01:06;P;;;;;;
D;219;2357415;25;20241014 01:06;V;;;;;;
B;219;2360186;26;20241014 01:06;;;100;LIEUTENANT BOWEN RD;BOWEN MOUNTAIN;2753;689.2;M;20240715;20241008;720000;RU5;R;RESIDENCE;;PBB;;0;AU480971;
C;219;2360186;26;20241014 01:06;471/210305;
D;219;2360186;26;20241014 01:06;P;;;;;;
