A;RTSALEDATA;656;20241014 01:08;VALNET;
B;656;4230536;1;20241014 01:08;;4;6;HASTINGS RIVER DR;PORT MACQUARIE;2444;87;M;20240924;20241010;515000;;R;RESIDENCE;4;;;0;AU485356;
C;656;4230536;1;20241014 01:08;4/SP99901;
D;656;4230536;1;20241014 01:08;P;;;;;;
D;656;4230536;1;20241014 01:08;V;;;;;;
B;656;3092400;2;20241014 01:08;;;73;PARK ST;PORT MACQUARIE;2444;152.7;M;20240823;20241004;855000;R1;R;RESIDENCE;;AAW;;0;AU474181;
C;656;3092400;2;20241014 01:08;10/1067454;
D;656;3092400;2;20241014 01:08;P;;;;;;
D;656;3092400;2;20241014 01:08;V;;;;;;
D;656;3092400;2;20241014 01:08;V;;;;;;
B;656;3574488;3;20241014 01:08;;;12;CURRAWONG DR;PORT MACQUARIE;2444;608.4;M;20240829;20241010;800000;R1;R;RESIDENCE;;ABD;;0;AU486510;
C;656;3574488;3;20241014 01:08;25/1153902;
D;656;3574488;3;20241014 01:08;P;;;;;;
D;656;3574488;3;20241014 01:08;P;;;;;;
D;656;3574488;3;20241014 01:08;V;;;;;;
D;656;3574488;3;20241014 01:08;V;;;;;;
B;656;4511977;4;20241014 01:08;;;15;HARVEST ST;THRUMSTER;2444;306;M;20240906;20241004;680000;;R;RESIDENCE;2;;;0;AU474024;
C;656;4511977;4;20241014 01:08;2/SP106929;
D;656;4511977;4;20241014 01:08;P;;;;;;
D;656;4511977;4;20241014 01:08;P;;;;;;
D;656;4511977;4;20241014 01:08;V;;;;;;
D;656;4511977;4;20241014 01:08;V;;;;;;
B;656;4520656;5;20241014 01:08;;;11;CORYMBIA LOOP;WAUCHOPE;2446;503.5;M;20240829;20241010;345000;R1;V;VACANT LAND;;AGA;;0;AU486267;
C;656;4520656;5;20241014 01:08;312/1299626;
D;656;4520656;5;20241014 01:08;P;;;;;;
D;656;4520656;5;20241014 01:08;V;;;;;;
D;656;4520656;5;20241014 01:08;V;;;;;;
B;656;4521207;6;20241014 01:08;;;5 B;BLIGH PL;LAKE CATHIE;2445;243.8;M;20240729;20240830;237500;R1;R;RESIDENCE;;ABU;;0;AU379419;
C;656;4521207;6;20241014 01:08;2/1300393;
D;656;4521207;6;20241014 01:08;P;;;;;;
D;656;4521207;6;20241014 01:08;P;;;;;;
D;656;4521207;6;20241014 01:08;P;;;;;;
D;656;4521207;6;20241014 01:08;V;;;;;;
D;656;4521207;6;20241014 01:08;V;;;;;;
D;656;4521207;6;20241014 01:08;V;;;;;;
B;656;4572214;7;20241014 01:08;;;89 A;PHAR LAP CCT;PORT MACQUARIE;2444;319.9;M;20240826;20241009;690000;R1;R;RESIDENCE;;ABD;;0;AU481895;
