A;RTSALEDATA;575;20241014 01:08;VALNET;
B;575;2916917;1;20241014 01:08;;;62;TAMAR DR;TATTON;2650;834;M;20240913;20241004;760000;R1;R;RESIDENCE;;RFP;;0;AU472174;
C;575;2916917;1;20241014 01:08;28/1041446;
D;575;2916917;1;20241014 01:08;P;;;;;;
D;575;2916917;1;20241014 01:08;P;;;;;;
D;575;2916917;1;20241014 01:08;V;;;;;;
B;575;3406501;2;20241014 01:08;;;79;COPLAND ST;EAST WAGGA WAGGA;2650;2132;M;20231222;20241008;2500000;E4;3;COMMERCIAL;;BDG;;0;AU480719;
C;575;3406501;2;20241014 01:08;43/1129644;
D;575;3406501;2;20241014 01:08;P;;;;;;
D;575;3406501;2;20241014 01:08;V;;;;;;
D;575;3406501;2;20241014 01:08;V;;;;;;
B;575;3059302;3;20241014 01:08;;1;57;VEALE ST;ASHMONT;2650;;;20241002;20241010;440000;;R;RESIDENCE;1;;;0;AU487348;
C;575;3059302;3;20241014 01:08;1/SP72052;
D;575;3059302;3;20241014 01:08;P;;;;;;
D;575;3059302;3;20241014 01:08;V;;;;;;
B;575;4019294;4;20241014 01:08;;3;1;CRAFT ST;LAKE ALBERT;2650;314.7;M;20240904;20241004;690000;R1;R;RESIDENCE;;RDT;;0;AU476293;
C;575;4019294;4;20241014 01:08;4/286700;
D;575;4019294;4;20241014 01:08;P;;;;;;
D;575;4019294;4;20241014 01:08;V;;;;;;
B;575;4133589;5;20241014 01:08;;;15;BENNELONG CRES;LLOYD;2650;684.6;M;20240910;20241004;840000;R1;R;RESIDENCE;;RFS;;0;AU474263;
C;575;4133589;5;20241014 01:08;726/1242827;
D;575;4133589;5;20241014 01:08;P;;;;;;
D;575;4133589;5;20241014 01:08;P;;;;;;
D;575;4133589;5;20241014 01:08;V;;;;;;
D;575;4133589;5;20241014 01:08;V;;;;;;
B;575;4547360;6;20241014 01:08;;3;7;DENNY CRES;GOBBAGOMBALIN;2650;395.8;M;20240912;20241010;690000;R1;R;RESIDENCE;;ESR;;0;AU486186;
C;575;4547360;6;20241014 01:08;4/271514;
D;575;4547360;6;20241014 01:08;P;;;;;;
D;575;4547360;6;20241014 01:08;P;;;;;;
D;575;4547360;6;20241014 01:08;V;;;;;;
B;575;4575161;7;20241014 01:08;;;;WAGGA WAGGA ST;OURA;2650;1821;M;20240916;20240927;20000;;V;VACANT LAND;;;;0;AU454390;
C;575;4575161;7;20241014 01:08;1/21/758819;
D;575;4575161;7;20241014 01:08;P;;;;;;
D;575;4575161;7;20241014 01:08;V;;;;;;
B;575;4546870;8;20241014 01:08;;;2;SARGOOD WAY;GOBBAGOMBALIN;2650;351.5;M;20240820;20241010;647000;R1;R;RESIDENCE;;ESR;;0;AU488133;
C;575;4546870;8;20241014 01:08;3/287079;
D;575;4546870;8;20241014 01:08;P;;;;;;
D;575;4546870;8;20241014 01:08;V;;;;;;
B;575;2695862;9;20241014 01:08;;;25;BOURKE ST;TURVEY PARK;2650;574.22;M;20240823;20241004;475000;R1;R;RESIDENCE;;RTB;;0;AU474028;
C;575;2695862;9;20241014 01:08;2/349182;
D;575;2695862;9;20241014 01:08;P;;;;;;
D;575;2695862;9;20241014 01:08;P;;;;;;
D;575;2695862;9;20241014 01:08;V;;;;;;
D;575;2695862;9;20241014 01:08;V;;;;;;
B;575;2695914;10;20241014 01:08;;;200;BOURKE ST;MOUNT AUSTIN;2650;954.8;M;20240808;20241009;620000;R1;R;RESIDENCE;;RDZ;;0;AU484371;
C;575;2695914;10;20241014 01:08;4/241029;
D;575;2695914;10;20241014 01:08;P;;;;;;
D;575;2695914;10;20241014 01:08;P;;;;;;
D;575;2695914;10;20241014 01:08;V;;;;;;
B;575;2695976;11;20241014 01:08;;;17;BOURKELANDS DR;BOURKELANDS;2650;800.1;M;20240728;20241008;710000;R1;R;RESIDENCE;;RDV;;0;AU479009;
C;575;2695976;11;20241014 01:08;16/836460;
D;575;2695976;11;20241014 01:08;P;;;;;;
D;575;2695976;11;20241014 01:08;P;;;;;;
D;575;2695976;11;20241014 01:08;V;;;;;;
D;575;2695976;11;20241014 01:08;V;;;;;;
B;575;2693610;12;20241014 01:08;;6;54;ADJIN ST;MOUNT AUSTIN;2650;;;20240917;20241008;345000;;R;RESIDENCE;6;;;0;AU477622;
C;575;2693610;12;20241014 01:08;6/SP34667;
D;575;2693610;12;20241014 01:08;P;;;;;;
D;575;2693610;12;20241014 01:08;V;;;;;;
D;575;2693610;12;20241014 01:08;V;;;;;;
B;575;2701026;13;20241014 01:08;;;126;GROVE ST;KOORINGAL;2650;1012;M;20240824;20241008;438000;R1;R;RESIDENCE;;RKR;;0;AU481305;
