A;RTSALEDATA;270;20241014 01:07;VALNET;
B;270;4522083;1;20241014 01:07;GUM CREEK;;1950;GUM CREEK RD;CARRATHOOL;2711;3188.455;H;20240621;20241010;5120000;RU1;3;FARM;;RRD;;0;AU488089;
C;270;4522083;1;20241014 01:07;28, 29, 30, 31, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60/750892 3, 4, 5,;
C;270;4522083;1;20241014 01:07; 6, 41, 42, 56, 57, 58, 59/750910 1/1083128 1, 2, 3/1083210 120, 122/1;
C;270;4522083;1;20241014 01:07;295833;
D;270;4522083;1;20241014 01:07;P;;;;;;
D;270;4522083;1;20241014 01:07;V;;;;;;
D;270;4522083;1;20241014 01:07;V;;;;;;
Z;9;1;3;3;
