A;RTSALEDATA;252;20241014 01:07;VALNET;
B;252;3520570;1;20241014 01:07;;;229;OXLEY DR;WALCHA;2354;2.833;H;20240828;20241009;340000;R5;V;VACANT LAND;;ALL;;0;AU481897;
C;252;3520570;1;20241014 01:07;12/1149080;
D;252;3520570;1;20241014 01:07;P;;;;;;
D;252;3520570;1;20241014 01:07;V;;;;;;
D;252;3520570;1;20241014 01:07;V;;;;;;
B;252;3553625;2;20241014 01:07;;;117;OXLEY DR;WALCHA;2354;2.75;H;20240924;20241010;335000;R5;V;VACANT LAND;;ALL;;0;AU485040;
C;252;3553625;2;20241014 01:07;3/1155108;
D;252;3553625;2;20241014 01:07;P;;;;;;
D;252;3553625;2;20241014 01:07;P;;;;;;
D;252;3553625;2;20241014 01:07;V;;;;;;
B;252;3665470;3;20241014 01:07;ALTADENA;;187;WILD CATTLE CREEK RD;NOWENDOC;2354;323.464;H;20240827;20241008;2500000;RU1;3;FARM;;RWN;;0;AU477278;
C;252;3665470;3;20241014 01:07;11, 52/753708 24, 25, 26, 27/1138178;
D;252;3665470;3;20241014 01:07;P;;;;;;
D;252;3665470;3;20241014 01:07;V;;;;;;
Z;16;3;3;8;
