A;RTSALEDATA;005;20241021 01:05;VALNET;
B;005;3433639;1;20241021 01:05;;8;9;DIXON ST;EAST MAITLAND;2323;;;20240830;20241011;520000;;R;RESIDENCE;8;;;0;AU491883;
C;005;3433639;1;20241021 01:05;8/SP81692;
D;005;3433639;1;20241021 01:05;P;;;;;;
D;005;3433639;1;20241021 01:05;P;;;;;;
D;005;3433639;1;20241021 01:05;V;;;;;;
B;005;4183098;2;20241021 01:05;;6;93;THOMPSON ST;EAST MAITLAND;2323;151;M;20240830;20241011;610000;;R;RESIDENCE;6;;;0;AU488616;
C;005;4183098;2;20241021 01:05;6/SP98803;
D;005;4183098;2;20241021 01:05;P;;;;;;
D;005;4183098;2;20241021 01:05;V;;;;;;
B;005;4203072;3;20241021 01:05;;9;21;LARGS AVE;LARGS;2320;291;M;20240820;20241015;650000;;R;RESIDENCE;9;;;0;AU498075;
C;005;4203072;3;20241021 01:05;9/SP99217;
D;005;4203072;3;20241021 01:05;P;;;;;;
D;005;4203072;3;20241021 01:05;V;;;;;;
D;005;4203072;3;20241021 01:05;V;;;;;;
D;005;4203072;3;20241021 01:05;V;;;;;;
B;005;4216074;4;20241021 01:05;;2;1;CORNWELL ST;THORNTON;2322;323;M;20240903;20241015;500000;;R;RESIDENCE;2;;;0;AU498604;
C;005;4216074;4;20241021 01:05;2/SP99612;
D;005;4216074;4;20241021 01:05;P;;;;;;
D;005;4216074;4;20241021 01:05;V;;;;;;
B;005;4234586;5;20241021 01:05;;;1;BOWDEN ST;LORN;2320;758.8;M;20240813;20241011;350000;R1;V;VACANT LAND;;AAS;;0;AU491005;
C;005;4234586;5;20241021 01:05;B/368033;
D;005;4234586;5;20241021 01:05;P;;;;;;
D;005;4234586;5;20241021 01:05;V;;;;;;
D;005;4234586;5;20241021 01:05;V;;;;;;
B;005;4228539;6;20241021 01:05;;;11;MCGLINCHEY CRES;THORNTON;2322;595;M;20240902;20241014;965000;R1;R;RESIDENCE;;AAD;;0;AU494718;
C;005;4228539;6;20241021 01:05;5008/1255373;
D;005;4228539;6;20241021 01:05;P;;;;;;
D;005;4228539;6;20241021 01:05;V;;;;;;
B;005;3029357;7;20241021 01:05;;;18;ELKIN CL;RAWORTH;2321;700.5;M;20240830;20241011;900000;R1;R;RESIDENCE;;AAN;;0;AU489620;
C;005;3029357;7;20241021 01:05;514/1055277;
D;005;3029357;7;20241021 01:05;P;;;;;;
D;005;3029357;7;20241021 01:05;V;;;;;;
B;005;3069155;8;20241021 01:05;;2;76;WORCESTER DR;EAST MAITLAND;2323;;;20240830;20241011;667000;;R;RESIDENCE;2;;;0;AU490312;
C;005;3069155;8;20241021 01:05;2/SP72264;
D;005;3069155;8;20241021 01:05;P;;;;;;
D;005;3069155;8;20241021 01:05;P;;;;;;
D;005;3069155;8;20241021 01:05;V;;;;;;
B;005;3532691;9;20241021 01:05;;;62;ROSE ST;SOUTH MAITLAND;2320;449.5;M;20240911;20241014;540000;RU1;R;RESIDENCE;;PPA;;0;AU494917;
C;005;3532691;9;20241021 01:05;11, 12/1108949;
D;005;3532691;9;20241021 01:05;P;;;;;;
D;005;3532691;9;20241021 01:05;P;;;;;;
D;005;3532691;9;20241021 01:05;V;;;;;;
B;005;3600179;10;20241021 01:05;;;9;HEPBURN CL;RUTHERFORD;2320;668.7;M;20240830;20241011;740000;R1;R;RESIDENCE;;AAV;;0;AU490992;
C;005;3600179;10;20241021 01:05;324/1168636;
D;005;3600179;10;20241021 01:05;P;;;;;;
D;005;3600179;10;20241021 01:05;P;;;;;;
D;005;3600179;10;20241021 01:05;V;;;;;;
D;005;3600179;10;20241021 01:05;V;;;;;;
B;005;4090412;11;20241021 01:05;;;8;LOUDEN CL;THORNTON;2322;558.6;M;20240830;20241011;830000;R1;R;RESIDENCE;;AAD;;50;AU488842;
C;005;4090412;11;20241021 01:05;3060/1233575;
D;005;4090412;11;20241021 01:05;P;;;;;;
D;005;4090412;11;20241021 01:05;P;;;;;;
D;005;4090412;11;20241021 01:05;V;;;;;;
D;005;4090412;11;20241021 01:05;V;;;;;;
B;005;4128380;12;20241021 01:05;;;189;NEWCASTLE ST;EAST MAITLAND;2323;6529;M;20240904;20241009;12000000;E3;3;COMMERCIAL;;EPE;;0;AU483549;
C;005;4128380;12;20241021 01:05;1/1239520;
D;005;4128380;12;20241021 01:05;P;;;;;;
D;005;4128380;12;20241021 01:05;V;;;;;;
B;005;4120239;13;20241021 01:05;;;18;PLOVER CCT;ABERGLASSLYN;2320;627;M;20240910;20241015;725000;R1;R;RESIDENCE;;AAT;;0;AU497736;
C;005;4120239;13;20241021 01:05;4218/1240293;
D;005;4120239;13;20241021 01:05;P;;;;;;
D;005;4120239;13;20241021 01:05;P;;;;;;
D;005;4120239;13;20241021 01:05;V;;;;;;
