A;RTSALEDATA;117;20241021 01:06;VALNET;
B;117;1248801;1;20241021 01:06;;;61;PATTERSON ST;FORBES;2871;750.3;M;20240830;20241011;535000;R1;R;RESIDENCE;;AAA;;0;AU490191;
C;117;1248801;1;20241021 01:06;6/579238;
D;117;1248801;1;20241021 01:06;P;;;;;;
D;117;1248801;1;20241021 01:06;P;;;;;;
D;117;1248801;1;20241021 01:06;V;;;;;;
D;117;1248801;1;20241021 01:06;V;;;;;;
B;117;1246728;2;20241021 01:06;;;37;BELAH ST;FORBES;2871;1480;M;20240913;20241011;320000;R1;R;RESIDENCE;;AAA;;0;AU490362;
C;117;1246728;2;20241021 01:06;1/540988;
D;117;1246728;2;20241021 01:06;P;;;;;;
D;117;1246728;2;20241021 01:06;V;;;;;;
B;117;1249865;3;20241021 01:06;;;1;WYNDHAM AVE;FORBES;2871;724.4;M;20240706;20241011;420000;R1;R;RESIDENCE;;AAA;;0;AU488600;
C;117;1249865;3;20241021 01:06;11/39599;
D;117;1249865;3;20241021 01:06;P;;;;;;
D;117;1249865;3;20241021 01:06;V;;;;;;
D;117;1249865;3;20241021 01:06;V;;;;;;
B;117;4093138;4;20241021 01:06;ARAMIS;;4454;LACHLAN VALLEY WAY;WARROO;2871;72.57;H;20240902;20241014;2057000;RU1;3;FARM;;RSH;;0;AU495985;
C;117;4093138;4;20241021 01:06;51/1230883;
D;117;4093138;4;20241021 01:06;P;;;;;;
D;117;4093138;4;20241021 01:06;V;;;;;;
D;117;4093138;4;20241021 01:06;V;;;;;;
B;117;4576652;5;20241021 01:06;;;;YARRANGONG RD;FORBES;2871;335.97;H;20240830;20241011;1578900;;3;FARM;;;;0;AU490185;
C;117;4576652;5;20241021 01:06;3/248379 1/360447 1/780296;
D;117;4576652;5;20241021 01:06;P;;;;;;
D;117;4576652;5;20241021 01:06;P;;;;;;
D;117;4576652;5;20241021 01:06;V;;;;;;
D;117;4576652;5;20241021 01:06;V;;;;;;
B;117;4386508;6;20241021 01:06;;;79;WANDARY LANE;FORBES;2871;8549;M;20240902;20241014;775000;RU4;R;RESIDENCE;;RPP;;0;AU494672;
C;117;4386508;6;20241021 01:06;1/319828 76/752962;
D;117;4386508;6;20241021 01:06;P;;;;;;
D;117;4386508;6;20241021 01:06;V;;;;;;
Z;32;6;6;18;
