A;RTSALEDATA;054;20241021 01:05;VALNET;
B;054;3507696;1;20241021 01:05;;;113;COWABBIE ST;COOLAMON;2701;1023;M;20240909;20241017;570000;RU5;3;COMMERCIAL;;CLM;;0;AU504521;
C;054;3507696;1;20241021 01:05;93/1149509;
D;054;3507696;1;20241021 01:05;P;;;;;;
D;054;3507696;1;20241021 01:05;P;;;;;;
D;054;3507696;1;20241021 01:05;V;;;;;;
Z;7;1;1;3;
