A;RTSALEDATA;164;20241021 01:06;VALNET;
B;164;1794840;1;20241021 01:06;;;1820;SOUTH ARM RD;SOUTH ARM;2449;78;H;20240717;20240912;100000;RU2;R;RESIDENCE;;RWF;;0;AU409603;
C;164;1794840;1;20241021 01:06;41/755544 99/755546;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;P;;;;;;
D;164;1794840;1;20241021 01:06;V;;;;;;
B;164;1800404;2;20241021 01:06;;;16;RIVER OAK CRES;SCOTTS HEAD;2447;565.7;M;20240905;20241017;810000;R1;R;RESIDENCE;;AAJ;;0;AU503847;
C;164;1800404;2;20241021 01:06;314/873067;
D;164;1800404;2;20241021 01:06;P;;;;;;
D;164;1800404;2;20241021 01:06;P;;;;;;
D;164;1800404;2;20241021 01:06;V;;;;;;
D;164;1800404;2;20241021 01:06;V;;;;;;
B;164;1793188;3;20241021 01:06;;;309;LOWER BUCKRA BENDINNI RD;BUCKRA BENDINNI;2449;26.97;H;20240814;20241014;1190000;RU1;R;RESIDENCE;;RCA;;0;AU495418;
C;164;1793188;3;20241021 01:06;34/755538;
D;164;1793188;3;20241021 01:06;P;;;;;;
D;164;1793188;3;20241021 01:06;V;;;;;;
D;164;1793188;3;20241021 01:06;V;;;;;;
B;164;1795906;4;20241021 01:06;;;4 A;BANK ST;NAMBUCCA HEADS;2448;287.5;M;20240904;20241016;531000;R3;R;RESIDENCE;;ACD;;0;AU500889;
C;164;1795906;4;20241021 01:06;12/1011156;
D;164;1795906;4;20241021 01:06;P;;;;;;
D;164;1795906;4;20241021 01:06;V;;;;;;
D;164;1795906;4;20241021 01:06;V;;;;;;
B;164;1793522;5;20241021 01:06;;;4;AXELS RD;MACKSVILLE;2447;6052;M;20240904;20241016;780000;R5;R;RESIDENCE;;ARC;;0;AU502767;
C;164;1793522;5;20241021 01:06;20/792239;
D;164;1793522;5;20241021 01:06;P;;;;;;
D;164;1793522;5;20241021 01:06;P;;;;;;
D;164;1793522;5;20241021 01:06;V;;;;;;
D;164;1793522;5;20241021 01:06;V;;;;;;
B;164;1798784;6;20241021 01:06;BELLWOOD COURT;2;2165;GIINAGAY WAY;NAMBUCCA HEADS;2448;;;20240816;20241015;340000;;R;RESIDENCE;2;;;0;AU498928;
C;164;1798784;6;20241021 01:06;2/SP16769;
D;164;1798784;6;20241021 01:06;P;;;;;;
D;164;1798784;6;20241021 01:06;V;;;;;;
D;164;1798784;6;20241021 01:06;V;;;;;;
B;164;1796235;7;20241021 01:06;;;7;BLUE GUM ST;NAMBUCCA HEADS;2448;581.2;M;20240920;20241014;640000;R1;R;RESIDENCE;;ANH;;0;AU494741;
C;164;1796235;7;20241021 01:06;63/262079;
D;164;1796235;7;20241021 01:06;P;;;;;;
D;164;1796235;7;20241021 01:06;P;;;;;;
D;164;1796235;7;20241021 01:06;V;;;;;;
D;164;1796235;7;20241021 01:06;V;;;;;;
B;164;1796860;8;20241021 01:06;;;45;LEE ST;NAMBUCCA HEADS;2448;2074;M;20240805;20241014;825000;R1;R;RESIDENCE;;ANH;;0;AU494483;
C;164;1796860;8;20241021 01:06;329/755550;
D;164;1796860;8;20241021 01:06;P;;;;;;
D;164;1796860;8;20241021 01:06;P;;;;;;
D;164;1796860;8;20241021 01:06;V;;;;;;
D;164;1796860;8;20241021 01:06;V;;;;;;
B;164;3193328;9;20241021 01:06;;;4;JOHNSTON CL;MACKSVILLE;2447;1245;M;20240830;20241011;610000;R1;R;RESIDENCE;;AAE;;0;AU491157;
C;164;3193328;9;20241021 01:06;2/1085118;
D;164;3193328;9;20241021 01:06;P;;;;;;
D;164;3193328;9;20241021 01:06;P;;;;;;
D;164;3193328;9;20241021 01:06;V;;;;;;
B;164;3631353;10;20241021 01:06;;;2;JACKAROO CL;SCOTTS HEAD;2447;482.4;M;20240916;20241014;395000;R1;V;VACANT LAND;;AAJ;;0;AU493827;
C;164;3631353;10;20241021 01:06;2/1168117;
D;164;3631353;10;20241021 01:06;P;;;;;;
D;164;3631353;10;20241021 01:06;P;;;;;;
D;164;3631353;10;20241021 01:06;V;;;;;;
B;164;4437490;11;20241021 01:06;;;14;IRVINES RD;NEWEE CREEK;2447;13.47;H;20240827;20241011;1350000;R5;V;VACANT LAND;;ARL;;0;AU490999;
C;164;4437490;11;20241021 01:06;2/1285802;
D;164;4437490;11;20241021 01:06;P;;;;;;
D;164;4437490;11;20241021 01:06;V;;;;;;
Z;66;11;11;42;
