A;RTSALEDATA;159;20241021 01:06;VALNET;
B;159;4148103;1;20241021 01:06;;;227;CANIABA ST;SOUTH LISMORE;2480;131.9;H;20240730;20240910;2850000;RU1;3;FARM;;RGA;;0;AU404586;
C;159;4148103;1;20241021 01:06;2/817331 Enclosure Permit 39759;
D;159;4148103;1;20241021 01:06;P;;;;;;
D;159;4148103;1;20241021 01:06;V;;;;;;
B;159;4148104;2;20241021 01:06;;;;CANIABA ST;SOUTH LISMORE;2480;6070;M;20240730;20240910;2850000;SP2;3;FARM;;SXX;;0;AU404586;
C;159;4148104;2;20241021 01:06;1/623974;
D;159;4148104;2;20241021 01:06;P;;;;;;
D;159;4148104;2;20241021 01:06;V;;;;;;
B;159;1744641;3;20241021 01:06;;;633;BALLINA RD;GOONELLABAH;2480;739.8;M;20240913;20241011;570000;R1;R;RESIDENCE;;AKK;;0;AU490290;
C;159;1744641;3;20241021 01:06;23/28818;
D;159;1744641;3;20241021 01:06;P;;;;;;
D;159;1744641;3;20241021 01:06;V;;;;;;
D;159;1744641;3;20241021 01:06;V;;;;;;
D;159;1744641;3;20241021 01:06;V;;;;;;
B;159;1745949;4;20241021 01:06;;;18;CARLTON AVE;GOONELLABAH;2480;599;M;20240918;20241016;400000;R1;R;RESIDENCE;;AJJ;;0;AU502601;
C;159;1745949;4;20241021 01:06;61/811708;
D;159;1745949;4;20241021 01:06;P;;;;;;
D;159;1745949;4;20241021 01:06;V;;;;;;
B;159;1759959;5;20241021 01:06;;;85;GRAHAM RD;MAROM CREEK;2480;3.027;H;20241015;20241017;231000;RU1;R;RESIDENCE;;RHE;;0;AU506459;
C;159;1759959;5;20241021 01:06;1/559890;
D;159;1759959;5;20241021 01:06;P;;;;;;
D;159;1759959;5;20241021 01:06;P;;;;;;
D;159;1759959;5;20241021 01:06;V;;;;;;
D;159;1759959;5;20241021 01:06;V;;;;;;
B;159;1746668;6;20241021 01:06;;;1;CONTE ST;EAST LISMORE;2480;632.4;M;20240828;20241014;650000;R1;R;RESIDENCE;;AEE;;0;AU494532;
C;159;1746668;6;20241021 01:06;4/233507;
D;159;1746668;6;20241021 01:06;P;;;;;;
D;159;1746668;6;20241021 01:06;P;;;;;;
D;159;1746668;6;20241021 01:06;P;;;;;;
D;159;1746668;6;20241021 01:06;P;;;;;;
D;159;1746668;6;20241021 01:06;P;;;;;;
D;159;1746668;6;20241021 01:06;V;;;;;;
B;159;1752326;7;20241021 01:06;;;58;NIMBIN RD;NORTH LISMORE;2480;3.22;H;20240927;20241014;735000;RU1;R;RESIDENCE;;RHN;;0;AU493754;
C;159;1752326;7;20241021 01:06;12/600467;
D;159;1752326;7;20241021 01:06;P;;;;;;
D;159;1752326;7;20241021 01:06;P;;;;;;
D;159;1752326;7;20241021 01:06;V;;;;;;
B;159;1760550;8;20241021 01:06;;;6;DUNROMIN DR;MODANVILLE;2480;5042;M;20241003;20241017;600000;R5;R;RESIDENCE;;ARR;;0;AU505341;
C;159;1760550;8;20241021 01:06;15/828006;
D;159;1760550;8;20241021 01:06;P;;;;;;
D;159;1760550;8;20241021 01:06;P;;;;;;
D;159;1760550;8;20241021 01:06;P;;;;;;
D;159;1760550;8;20241021 01:06;V;;;;;;
D;159;1760550;8;20241021 01:06;V;;;;;;
D;159;1760550;8;20241021 01:06;V;;;;;;
B;159;1760591;9;20241021 01:06;;;43;FUNNELL DR;MODANVILLE;2480;5398;M;20240917;20241016;740000;R5;R;RESIDENCE;;ARR;;0;AU500774;
C;159;1760591;9;20241021 01:06;33/847302;
D;159;1760591;9;20241021 01:06;P;;;;;;
D;159;1760591;9;20241021 01:06;P;;;;;;
D;159;1760591;9;20241021 01:06;V;;;;;;
B;159;1755274;10;20241021 01:06;;;51;WALKER ST;EAST LISMORE;2480;607;M;20240917;20241015;535000;R1;R;RESIDENCE;;AEE;;0;AU498978;
C;159;1755274;10;20241021 01:06;1/22428;
D;159;1755274;10;20241021 01:06;P;;;;;;
D;159;1755274;10;20241021 01:06;P;;;;;;
D;159;1755274;10;20241021 01:06;V;;;;;;
B;159;1758100;11;20241021 01:06;;;3;CEDAR DR;DUNOON;2480;1263;M;20240821;20241011;680000;RU5;R;RESIDENCE;;DCB;;0;AU489974;
C;159;1758100;11;20241021 01:06;23/790382;
D;159;1758100;11;20241021 01:06;P;;;;;;
D;159;1758100;11;20241021 01:06;P;;;;;;
D;159;1758100;11;20241021 01:06;V;;;;;;
B;159;1747438;12;20241021 01:06;;;27;DIADEM ST;LISMORE;2480;468.8;M;20240924;20241014;395000;R1;R;RESIDENCE;;ADD;;0;AU494092;
C;159;1747438;12;20241021 01:06;1/330940;
D;159;1747438;12;20241021 01:06;P;;;;;;
D;159;1747438;12;20241021 01:06;P;;;;;;
D;159;1747438;12;20241021 01:06;V;;;;;;
D;159;1747438;12;20241021 01:06;V;;;;;;
B;159;1747788;13;20241021 01:06;;;6;DUKE ST;GOONELLABAH;2480;632.32;M;20240919;20241017;590000;R1;R;RESIDENCE;;AJJ;;0;AU506326;
C;159;1747788;13;20241021 01:06;119/242433;
D;159;1747788;13;20241021 01:06;P;;;;;;
D;159;1747788;13;20241021 01:06;P;;;;;;
D;159;1747788;13;20241021 01:06;V;;;;;;
D;159;1747788;13;20241021 01:06;V;;;;;;
B;159;1750894;14;20241021 01:06;;;86;LAKE ST;NORTH LISMORE;2480;3234;M;20240916;20241016;360000;RU2;R;RESIDENCE;;RUL;;0;AU500773;
C;159;1750894;14;20241021 01:06;3/744956 4/744957;
D;159;1750894;14;20241021 01:06;P;;;;;;
D;159;1750894;14;20241021 01:06;V;;;;;;
B;159;1753430;15;20241021 01:06;;;29;POUND ST;LISMORE;2480;694.8;M;20240926;20241017;710000;R1;R;RESIDENCE;;ADD;;0;AU504693;
C;159;1753430;15;20241021 01:06;15/48/758615;
