A;RTSALEDATA;070;20241021 01:05;VALNET;
B;070;3096547;1;20241021 01:05;;;15;DRISCOLL RD;NARRANDERA;2700;2238;M;20240917;20241015;55000;E4;V;VACANT LAND;;GID;;0;AU500093;
C;070;3096547;1;20241021 01:05;164/1069082;
D;070;3096547;1;20241021 01:05;P;;;;;;
D;070;3096547;1;20241021 01:05;V;;;;;;
D;070;3096547;1;20241021 01:05;V;;;;;;
B;070;550505;2;20241021 01:05;;;22;DOUGLAS ST;NARRANDERA;2700;670.4;M;20240923;20241016;270000;RU5;R;RESIDENCE;;NVM;;0;AU502130;
C;070;550505;2;20241021 01:05;A/329982;
D;070;550505;2;20241021 01:05;P;;;;;;
D;070;550505;2;20241021 01:05;P;;;;;;
D;070;550505;2;20241021 01:05;V;;;;;;
B;070;550701;3;20241021 01:05;;;55;ELWIN ST;NARRANDERA;2700;1012;M;20240916;20241014;465000;RU5;R;RESIDENCE;;NVM;;0;AU495166;
C;070;550701;3;20241021 01:05;7/68/758757;
D;070;550701;3;20241021 01:05;P;;;;;;
D;070;550701;3;20241021 01:05;P;;;;;;
D;070;550701;3;20241021 01:05;V;;;;;;
D;070;550701;3;20241021 01:05;V;;;;;;
Z;18;3;3;10;
