A;RTSALEDATA;222;20241021 01:07;VALNET;
B;222;2464143;1;20241021 01:07;;;77;BRIDGE ST;LITHGOW;2790;1497.4;M;20240617;20241017;980000;E1;3;WAREHOUSE;;ELC;;0;AU505329;
C;222;2464143;1;20241021 01:07;5A/12/3890 A, B/317573;
D;222;2464143;1;20241021 01:07;P;;;;;;
D;222;2464143;1;20241021 01:07;V;;;;;;
D;222;2464143;1;20241021 01:07;V;;;;;;
B;222;2467265;2;20241021 01:07;;;40;MORT ST;LITHGOW;2790;1214.1;M;20240905;20241017;485000;R1;R;RESIDENCE;;ACE;;0;AU506857;
C;222;2467265;2;20241021 01:07;3, 4, 5/20/2308;
D;222;2467265;2;20241021 01:07;P;;;;;;
D;222;2467265;2;20241021 01:07;P;;;;;;
D;222;2467265;2;20241021 01:07;V;;;;;;
B;222;2467764;3;20241021 01:07;;;2;READ AVE;LITHGOW;2790;234;M;20240910;20241015;419000;R1;R;RESIDENCE;;ACE;;0;AU497439;
C;222;2467764;3;20241021 01:07;B/311740;
D;222;2467764;3;20241021 01:07;P;;;;;;
D;222;2467764;3;20241021 01:07;V;;;;;;
B;222;2470462;4;20241021 01:07;;;25;WILLIWA ST;PORTLAND;2847;644.9;M;20240705;20241011;450000;E1;R;RESIDENCE;;EPC;;0;AU489839;
C;222;2470462;4;20241021 01:07;4/129606;
D;222;2470462;4;20241021 01:07;P;;;;;;
D;222;2470462;4;20241021 01:07;V;;;;;;
D;222;2470462;4;20241021 01:07;V;;;;;;
B;222;2473235;5;20241021 01:07;;;34;LYON PDE;WALLERAWANG;2845;1113;M;20240906;20241011;545000;R2;R;RESIDENCE;;AWA;;0;AU492105;
C;222;2473235;5;20241021 01:07;215/26070;
D;222;2473235;5;20241021 01:07;P;;;;;;
D;222;2473235;5;20241021 01:07;V;;;;;;
D;222;2473235;5;20241021 01:07;V;;;;;;
B;222;2468175;6;20241021 01:07;;;19;STEPHENSON ST;HERMITAGE FLAT;2790;459;M;20240911;20241016;475000;R1;R;RESIDENCE;;AAF;;0;AU500998;
C;222;2468175;6;20241021 01:07;1/595789;
D;222;2468175;6;20241021 01:07;P;;;;;;
D;222;2468175;6;20241021 01:07;V;;;;;;
B;222;2465939;7;20241021 01:07;;;82;INCH ST;LITHGOW;2790;419.1;M;20240902;20241014;560000;R1;R;RESIDENCE;;AAF;;0;AU494228;
C;222;2465939;7;20241021 01:07;18/23/3214 1/629055;
D;222;2465939;7;20241021 01:07;P;;;;;;
D;222;2465939;7;20241021 01:07;P;;;;;;
D;222;2465939;7;20241021 01:07;V;;;;;;
B;222;2463695;8;20241021 01:07;;;29;AMIENS ST;LITHGOW;2790;796.7;M;20240904;20241016;525000;R1;R;RESIDENCE;;AAL;;0;AU503077;
C;222;2463695;8;20241021 01:07;11/235224;
D;222;2463695;8;20241021 01:07;P;;;;;;
D;222;2463695;8;20241021 01:07;P;;;;;;
D;222;2463695;8;20241021 01:07;V;;;;;;
D;222;2463695;8;20241021 01:07;V;;;;;;
B;222;3166605;9;20241021 01:07;;;30;HENNING CRES;WALLERAWANG;2845;600.1;M;20240911;20241016;675000;R2;R;RESIDENCE;;AWA;;0;AU501311;
C;222;3166605;9;20241021 01:07;38/1078741;
D;222;3166605;9;20241021 01:07;P;;;;;;
D;222;3166605;9;20241021 01:07;P;;;;;;
D;222;3166605;9;20241021 01:07;V;;;;;;
Z;46;9;9;26;
