A;RTSALEDATA;148;20241021 01:06;VALNET;
B;148;1648439;1;20241021 01:06;;;1;CONVAIR AVE;BALLINA;2478;1870;M;20240912;20241010;2275000;E4;3;COMMERCIAL;;EIA;;0;AU486689;
C;148;1648439;1;20241021 01:06;34/838295;
D;148;1648439;1;20241021 01:06;P;;;;;;
D;148;1648439;1;20241021 01:06;V;;;;;;
B;148;1653861;2;20241021 01:06;;;708;RIVER DR;EMPIRE VALE;2478;2561;M;20240823;20241017;1200000;RU1;R;RESIDENCE;;RHS;;0;AU505178;
C;148;1653861;2;20241021 01:06;1/581639;
D;148;1653861;2;20241021 01:06;P;;;;;;
D;148;1653861;2;20241021 01:06;V;;;;;;
B;148;1643484;3;20241021 01:06;;;37;CATHERINE CRES;BALLINA;2478;670.3;M;20240917;20241015;750000;R3;R;RESIDENCE;;DBE;;0;AU498100;
C;148;1643484;3;20241021 01:06;336/263137;
D;148;1643484;3;20241021 01:06;P;;;;;;
D;148;1643484;3;20241021 01:06;P;;;;;;
D;148;1643484;3;20241021 01:06;V;;;;;;
B;148;1649513;4;20241021 01:06;;2;70;WESTLAND DR;WEST BALLINA;2478;484;M;20240903;20241014;710000;;R;RESIDENCE;2;;;0;AU494586;
C;148;1649513;4;20241021 01:06;2/SP57767;
D;148;1649513;4;20241021 01:06;P;;;;;;
D;148;1649513;4;20241021 01:06;P;;;;;;
D;148;1649513;4;20241021 01:06;V;;;;;;
B;148;1647045;5;20241021 01:06;;;19;PACIFIC TCE;EAST BALLINA;2478;727.2;M;20240919;20241017;1620000;R3;R;RESIDENCE;;DEC;;0;AU504944;
C;148;1647045;5;20241021 01:06;23/113003;
D;148;1647045;5;20241021 01:06;P;;;;;;
D;148;1647045;5;20241021 01:06;V;;;;;;
B;148;1652789;6;20241021 01:06;;;15;LINDSAY CRES;WARDELL;2477;734.6;M;20240816;20241015;700000;R2;R;RESIDENCE;;ADZ;;0;AU499248;
C;148;1652789;6;20241021 01:06;14/841934;
D;148;1652789;6;20241021 01:06;P;;;;;;
D;148;1652789;6;20241021 01:06;V;;;;;;
B;148;1658002;7;20241021 01:06;;;7;BERTRAM PL;WOLLONGBAR;2477;1422;M;20240918;20241014;1150000;R2;R;RESIDENCE;;ADW;;0;AU494969;
C;148;1658002;7;20241021 01:06;104/263555;
D;148;1658002;7;20241021 01:06;P;;;;;;
D;148;1658002;7;20241021 01:06;P;;;;;;
D;148;1658002;7;20241021 01:06;V;;;;;;
B;148;1658010;8;20241021 01:06;;;12;BEWERS CL;WOLLONGBAR;2477;833.4;M;20241001;20241017;727500;R2;R;RESIDENCE;;ADW;;0;AU506158;
C;148;1658010;8;20241021 01:06;1/814058;
D;148;1658010;8;20241021 01:06;P;;;;;;
D;148;1658010;8;20241021 01:06;V;;;;;;
D;148;1658010;8;20241021 01:06;V;;;;;;
B;148;1658179;9;20241021 01:06;;;41;DALMACIA DR;WOLLONGBAR;2477;779.8;M;20240909;20241015;925000;R2;R;RESIDENCE;;ADW;;0;AU499263;
C;148;1658179;9;20241021 01:06;86/807798;
D;148;1658179;9;20241021 01:06;P;;;;;;
D;148;1658179;9;20241021 01:06;P;;;;;;
D;148;1658179;9;20241021 01:06;V;;;;;;
D;148;1658179;9;20241021 01:06;V;;;;;;
B;148;1644918;10;20241021 01:06;;;124;FOX ST;BALLINA;2478;665.4;M;20240913;20241011;880000;R2;R;RESIDENCE;;AAB;;0;AU489045;
C;148;1644918;10;20241021 01:06;43/251130;
D;148;1644918;10;20241021 01:06;P;;;;;;
D;148;1644918;10;20241021 01:06;V;;;;;;
B;148;1655973;11;20241021 01:06;;;19;CLARE ST;ALSTONVILLE;2477;648;M;20240920;20241014;1000000;R3;R;RESIDENCE;;ADX;;0;AU494261;
C;148;1655973;11;20241021 01:06;210/835001;
D;148;1655973;11;20241021 01:06;P;;;;;;
D;148;1655973;11;20241021 01:06;P;;;;;;
D;148;1655973;11;20241021 01:06;V;;;;;;
D;148;1655973;11;20241021 01:06;V;;;;;;
B;148;1658694;12;20241021 01:06;;2;71;SIMPSON AVE;WOLLONGBAR;2477;236;M;20240920;20241015;500000;;R;RESIDENCE;2;;;0;AU499253;
C;148;1658694;12;20241021 01:06;2/SP35065;
D;148;1658694;12;20241021 01:06;P;;;;;;
D;148;1658694;12;20241021 01:06;V;;;;;;
B;148;1650728;13;20241021 01:06;;4;12;FERN ST;LENNOX HEAD;2478;147;M;20241014;20241014;560000;;R;RESIDENCE;4;;;0;AU494580;
C;148;1650728;13;20241021 01:06;4/SP15549;
D;148;1650728;13;20241021 01:06;P;;;;;;
D;148;1650728;13;20241021 01:06;V;;;;;;
D;148;1650728;13;20241021 01:06;V;;;;;;
D;148;1650728;13;20241021 01:06;V;;;;;;
B;148;2916124;14;20241021 01:06;;6;69;JAMESON AVE;EAST BALLINA;2478;120;M;20240813;20241014;620000;;R;RESIDENCE;6;;;0;AU496448;
C;148;2916124;14;20241021 01:06;6/SP68007;
D;148;2916124;14;20241021 01:06;P;;;;;;
D;148;2916124;14;20241021 01:06;V;;;;;;
B;148;2923237;15;20241021 01:06;;;18;EDGEWATER COVE;BALLINA;2478;530.9;M;20240829;20241015;960000;R2;R;RESIDENCE;;AAB;;0;AU499889;
C;148;2923237;15;20241021 01:06;158/1041678;
D;148;2923237;15;20241021 01:06;P;;;;;;
D;148;2923237;15;20241021 01:06;V;;;;;;
D;148;2923237;15;20241021 01:06;V;;;;;;
B;148;1656203;16;20241021 01:06;;2;29;DEEGAN DR;ALSTONVILLE;2477;367;M;20240918;20241016;660000;;R;RESIDENCE;2;;;0;AU503444;
C;148;1656203;16;20241021 01:06;2/SP16262;
D;148;1656203;16;20241021 01:06;P;;;;;;
D;148;1656203;16;20241021 01:06;P;;;;;;
D;148;1656203;16;20241021 01:06;V;;;;;;
D;148;1656203;16;20241021 01:06;V;;;;;;
B;148;4573142;17;20241021 01:06;;;4 A;MCEVOY ST;CUMBALUM;2478;324;M;20240731;20241015;875000;;R;RESIDENCE;1;;;0;AU498037;
C;148;4573142;17;20241021 01:06;1/SP107430;
D;148;4573142;17;20241021 01:06;P;;;;;;
D;148;4573142;17;20241021 01:06;V;;;;;;
B;148;4516939;18;20241021 01:06;;;8;BREAM LANE;SKENNARS HEAD;2478;550.1;M;20240920;20241011;1420000;R2;V;VACANT LAND;;DPS;;0;AU490214;
C;148;4516939;18;20241021 01:06;528/1294963;
D;148;4516939;18;20241021 01:06;P;;;;;;
D;148;4516939;18;20241021 01:06;P;;;;;;
D;148;4516939;18;20241021 01:06;V;;;;;;
B;148;4404608;19;20241021 01:06;;;21;ACREAGE ST;CUMBALUM;2478;452.1;M;20240815;20241014;1040000;R3;R;RESIDENCE;;AAH;;0;AU493879;
C;148;4404608;19;20241021 01:06;334/1273203;
D;148;4404608;19;20241021 01:06;P;;;;;;
D;148;4404608;19;20241021 01:06;P;;;;;;
D;148;4404608;19;20241021 01:06;V;;;;;;
B;148;4493941;20;20241021 01:06;;;;RIVER DR;EMPIRE VALE;2478;9670;M;20240919;20241017;385000;RU1;V;VACANT LAND;;RHS;;0;AU504160;
C;148;4493941;20;20241021 01:06;20/1158884;
D;148;4493941;20;20241021 01:06;P;;;;;;
D;148;4493941;20;20241021 01:06;P;;;;;;
D;148;4493941;20;20241021 01:06;V;;;;;;
B;148;3783588;21;20241021 01:06;;5;7;STINSON ST;BALLINA;2478;120;M;20240917;20241015;590000;;3;COMMERCIAL;5;;;0;AU499128;
C;148;3783588;21;20241021 01:06;5/SP90071;
D;148;3783588;21;20241021 01:06;P;;;;;;
D;148;3783588;21;20241021 01:06;V;;;;;;
B;148;3864608;22;20241021 01:06;;;6;AVALON AVE;WOLLONGBAR;2477;468;M;20240923;20241015;860000;R3;R;RESIDENCE;;WWW;;0;AU499954;
C;148;3864608;22;20241021 01:06;59/1210625;
D;148;3864608;22;20241021 01:06;P;;;;;;
D;148;3864608;22;20241021 01:06;V;;;;;;
D;148;3864608;22;20241021 01:06;V;;;;;;
Z;107;22;22;61;
