A;RTSALEDATA;267;20241021 01:08;VALNET;
B;267;2892028;1;20241021 01:08;;4;37;MCKELL ST;BIRCHGROVE;2041;;;20240905;20241017;910000;;R;RESIDENCE;85;;;0;AU505139;
C;267;2892028;1;20241021 01:08;85/SP62555;
D;267;2892028;1;20241021 01:08;P;;;;;;
D;267;2892028;1;20241021 01:08;P;;;;;;
D;267;2892028;1;20241021 01:08;V;;;;;;
B;267;2782125;2;20241021 01:08;;303;27;MARGARET ST;ROZELLE;2039;;;20240821;20241016;815000;;R;RESIDENCE;64;;;0;AU502467;
C;267;2782125;2;20241021 01:08;64/SP68208;
D;267;2782125;2;20241021 01:08;P;;;;;;
D;267;2782125;2;20241021 01:08;V;;;;;;
B;267;2909305;3;20241021 01:08;;;42;TEMPLE ST;STANMORE;2048;199.4;M;20240810;20241015;4010000;R2;R;RESIDENCE;;ETL;;0;AU498383;
C;267;2909305;3;20241021 01:08;2/1041491;
D;267;2909305;3;20241021 01:08;P;;;;;;
D;267;2909305;3;20241021 01:08;P;;;;;;
D;267;2909305;3;20241021 01:08;V;;;;;;
D;267;2909305;3;20241021 01:08;V;;;;;;
B;267;2907346;4;20241021 01:08;;32;18;CECILIA ST;MARRICKVILLE;2204;;;20240904;20241016;1245000;;R;RESIDENCE;32;;;0;AU501735;
C;267;2907346;4;20241021 01:08;32/SP67635;
D;267;2907346;4;20241021 01:08;P;;;;;;
D;267;2907346;4;20241021 01:08;P;;;;;;
D;267;2907346;4;20241021 01:08;V;;;;;;
B;267;4186996;5;20241021 01:08;;503;5;MUNGO SCOTT PL;SUMMER HILL;2130;104;M;20240904;20241016;1150000;;R;RESIDENCE;113;;;0;AU501570;
C;267;4186996;5;20241021 01:08;113/SP98375;
D;267;4186996;5;20241021 01:08;P;;;;;;
D;267;4186996;5;20241021 01:08;V;;;;;;
B;267;4219298;6;20241021 01:08;;4;109 A;SALISBURY RD;STANMORE;2048;103;M;20240831;20241014;1490000;;R;RESIDENCE;4;;;0;AU493671;
C;267;4219298;6;20241021 01:08;4/SP99177;
D;267;4219298;6;20241021 01:08;P;;;;;;
D;267;4219298;6;20241021 01:08;P;;;;;;
D;267;4219298;6;20241021 01:08;V;;;;;;
D;267;4219298;6;20241021 01:08;V;;;;;;
B;267;4218812;7;20241021 01:08;;307;180;LIVINGSTONE RD;MARRICKVILLE;2204;62;M;20240918;20241017;780000;;R;RESIDENCE;24;;;0;AU506896;
C;267;4218812;7;20241021 01:08;24/SP99426;
D;267;4218812;7;20241021 01:08;P;;;;;;
D;267;4218812;7;20241021 01:08;V;;;;;;
D;267;4218812;7;20241021 01:08;V;;;;;;
B;267;1298439;8;20241021 01:08;;;10;GRIFFITHS ST;HURLSTONE PARK;2193;714.5;M;20240614;20241014;4200000;R2;R;RESIDENCE;;ESE;;0;AU494881;
C;267;1298439;8;20241021 01:08;25/4170;
D;267;1298439;8;20241021 01:08;P;;;;;;
D;267;1298439;8;20241021 01:08;V;;;;;;
D;267;1298439;8;20241021 01:08;V;;;;;;
B;267;1298899;9;20241021 01:08;;;204;HAWTHORNE PDE;HABERFIELD;2045;557.69;M;20240830;20241011;3250000;R2;R;RESIDENCE;;EHH;;0;AU489648;
C;267;1298899;9;20241021 01:08;9/13749;
D;267;1298899;9;20241021 01:08;P;;;;;;
D;267;1298899;9;20241021 01:08;P;;;;;;
D;267;1298899;9;20241021 01:08;V;;;;;;
D;267;1298899;9;20241021 01:08;V;;;;;;
B;267;1307287;10;20241021 01:08;;;16;WALLACE ST;ASHFIELD;2131;409.6;M;20240903;20241015;2010000;R2;R;RESIDENCE;;EGA;;0;AU498390;
C;267;1307287;10;20241021 01:08;26/8803;
D;267;1307287;10;20241021 01:08;P;;;;;;
D;267;1307287;10;20241021 01:08;P;;;;;;
D;267;1307287;10;20241021 01:08;V;;;;;;
B;267;1302247;11;20241021 01:08;;4;92;MOONBIE ST;SUMMER HILL;2130;;;20240907;20241014;535000;;R;RESIDENCE;4;;;0;AU493718;
C;267;1302247;11;20241021 01:08;4/SP20702;
D;267;1302247;11;20241021 01:08;P;;;;;;
D;267;1302247;11;20241021 01:08;V;;;;;;
B;267;1294412;12;20241021 01:08;;10;15;CECIL ST;ASHFIELD;2131;;;20240816;20241011;1016800;;R;RESIDENCE;10;;;0;AU492015;
C;267;1294412;12;20241021 01:08;10/SP13912;
D;267;1294412;12;20241021 01:08;P;;;;;;
D;267;1294412;12;20241021 01:08;V;;;;;;
D;267;1294412;12;20241021 01:08;V;;;;;;
B;267;2992978;13;20241021 01:08;;;46;PALACE ST;ASHFIELD;2131;626;M;20240817;20241011;2500000;R2;R;RESIDENCE;;ESE;;0;AU489394;
C;267;2992978;13;20241021 01:08;4/130148;
D;267;2992978;13;20241021 01:08;P;;;;;;
D;267;2992978;13;20241021 01:08;P;;;;;;
D;267;2992978;13;20241021 01:08;V;;;;;;
D;267;2992978;13;20241021 01:08;V;;;;;;
B;267;3595007;14;20241021 01:08;;;27;LUCY ST;ASHFIELD;2131;199.4;M;20240731;20241014;1622000;R2;R;RESIDENCE;;EGC;;0;AU494990;
C;267;3595007;14;20241021 01:08;5/1149445;
D;267;3595007;14;20241021 01:08;P;;;;;;
