A;RTSALEDATA;244;20241021 01:07;VALNET;
B;244;2646587;1;20241021 01:07;;;32;MOODANA ST;TOTTENHAM;2873;2023;M;20240912;20241014;137000;RU5;3;WAREHOUSE;;ZTA;;0;AU494712;
C;244;2646587;1;20241021 01:07;4, 5/4/758989;
D;244;2646587;1;20241021 01:07;P;;;;;;
D;244;2646587;1;20241021 01:07;P;;;;;;
D;244;2646587;1;20241021 01:07;V;;;;;;
D;244;2646587;1;20241021 01:07;V;;;;;;
B;244;2646588;2;20241021 01:07;;;36;MOODANA ST;TOTTENHAM;2873;1012;M;20240912;20241014;63000;RU5;R;RESIDENCE;;ZTA;;0;AU494694;
C;244;2646588;2;20241021 01:07;3/4/758989;
D;244;2646588;2;20241021 01:07;P;;;;;;
D;244;2646588;2;20241021 01:07;P;;;;;;
D;244;2646588;2;20241021 01:07;V;;;;;;
D;244;2646588;2;20241021 01:07;V;;;;;;
B;244;2646589;3;20241021 01:07;;;38;MOODANA ST;TOTTENHAM;2873;2024;M;20240912;20241014;137000;RU5;3;WAREHOUSE;;ZTA;;0;AU494712;
C;244;2646589;3;20241021 01:07;1, 2/4/758989;
D;244;2646589;3;20241021 01:07;P;;;;;;
D;244;2646589;3;20241021 01:07;P;;;;;;
D;244;2646589;3;20241021 01:07;V;;;;;;
D;244;2646589;3;20241021 01:07;V;;;;;;
Z;20;3;3;12;
