A;RTSALEDATA;230;20241007 01:07;VALNET;
B;230;2605340;1;20241007 01:07;;;90;RIVER ST;BALRANALD;2715;813;M;20240829;20241001;175000;RU5;R;RESIDENCE;;ZB1;;0;AU462926;
C;230;2605340;1;20241007 01:07;1/860341;
D;230;2605340;1;20241007 01:07;P;;;;;;
D;230;2605340;1;20241007 01:07;P;;;;;;
D;230;2605340;1;20241007 01:07;V;;;;;;
B;230;4119662;2;20241007 01:07;;;79;KYALITE RD;KYALITE;2715;12.62;H;20240827;20240930;899000;RU5;3;COMMERCIAL;;ZK1;;0;AU460914;
C;230;4119662;2;20241007 01:07;2/1239770;
D;230;4119662;2;20241007 01:07;P;;;;;;
D;230;4119662;2;20241007 01:07;V;;;;;;
B;230;4568765;3;20241007 01:07;;;31;KYALITE RD;KYALITE;2715;4.895;H;20240827;20240930;2100000;RU1;3;COMMERCIAL;;RX1;;0;AU460909;
C;230;4568765;3;20241007 01:07;2/1137021;
D;230;4568765;3;20241007 01:07;P;;;;;;
D;230;4568765;3;20241007 01:07;V;;;;;;
D;230;4568765;3;20241007 01:07;V;;;;;;
B;230;2605104;4;20241007 01:07;;;147;MARKET ST;BALRANALD;2715;1106.6;M;20240723;20241001;220000;RU5;R;RESIDENCE;;ZB1;;0;AU462027;
C;230;2605104;4;20241007 01:07;3/15019;
D;230;2605104;4;20241007 01:07;P;;;;;;
D;230;2605104;4;20241007 01:07;V;;;;;;
D;230;2605104;4;20241007 01:07;V;;;;;;
Z;21;4;4;11;
