A;RTSALEDATA;084;20241007 01:06;VALNET;
B;084;3444974;1;20241007 01:06;;9;2;FINLAY RD;TURRAMURRA;2074;;;20240820;20240927;615000;;R;RESIDENCE;9;;;0;AU454060;
C;084;3444974;1;20241007 01:06;9/SP82042;
D;084;3444974;1;20241007 01:06;P;;;;;;
D;084;3444974;1;20241007 01:06;V;;;;;;
D;084;3444974;1;20241007 01:06;V;;;;;;
B;084;3474543;2;20241007 01:06;LYNBARA APARTMENTS;7;1;LYNBARA AVE;ST IVES;2075;;;20240830;20240927;1760000;;R;RESIDENCE;7;;;0;AU454315;
C;084;3474543;2;20241007 01:06;7/SP82721;
D;084;3474543;2;20241007 01:06;P;;;;;;
D;084;3474543;2;20241007 01:06;V;;;;;;
B;084;3524438;3;20241007 01:06;FILADELFIA;38;3;BUNDARRA AVE S;WAHROONGA;2076;;;20240816;20241001;825000;;R;RESIDENCE;38;;;0;AU461763;
C;084;3524438;3;20241007 01:06;38/SP83732;
D;084;3524438;3;20241007 01:06;P;;;;;;
D;084;3524438;3;20241007 01:06;V;;;;;;
D;084;3524438;3;20241007 01:06;V;;;;;;
B;084;3552650;4;20241007 01:06;;1218;8;AVON RD;PYMBLE;2073;;;20240822;20241003;890000;;R;RESIDENCE;89;;;0;AU470909;
C;084;3552650;4;20241007 01:06;89/SP84532;
D;084;3552650;4;20241007 01:06;P;;;;;;
D;084;3552650;4;20241007 01:06;P;;;;;;
D;084;3552650;4;20241007 01:06;V;;;;;;
D;084;3552650;4;20241007 01:06;V;;;;;;
B;084;3588041;5;20241007 01:06;BUILDING A;303;1;BUCKINGHAM RD;KILLARA;2071;;;20240806;20241001;1300000;;R;RESIDENCE;30;;;0;AU462935;
C;084;3588041;5;20241007 01:06;30/SP85481;
D;084;3588041;5;20241007 01:06;P;;;;;;
D;084;3588041;5;20241007 01:06;P;;;;;;
D;084;3588041;5;20241007 01:06;V;;;;;;
B;084;4049914;6;20241007 01:06;;2105;177;MONA VALE RD;ST IVES;2075;;;20240821;20241002;627000;;R;RESIDENCE;33;;;0;AU465253;
C;084;4049914;6;20241007 01:06;33/SP95645;
D;084;4049914;6;20241007 01:06;P;;;;;;
D;084;4049914;6;20241007 01:06;V;;;;;;
D;084;4049914;6;20241007 01:06;V;;;;;;
B;084;4058901;7;20241007 01:06;;201;30;HENRY ST;GORDON;2072;131;M;20240819;20240930;1068000;;R;RESIDENCE;8;;;0;AU457192;
C;084;4058901;7;20241007 01:06;8/SP96164;
D;084;4058901;7;20241007 01:06;P;;;;;;
D;084;4058901;7;20241007 01:06;V;;;;;;
B;084;4562473;8;20241007 01:06;;101;8;MARIAN ST;KILLARA;2071;166;M;20240830;20240930;2100000;;R;RESIDENCE;11;;;0;AU460510;
C;084;4562473;8;20241007 01:06;11/SP107790;
D;084;4562473;8;20241007 01:06;P;;;;;;
D;084;4562473;8;20241007 01:06;P;;;;;;
D;084;4562473;8;20241007 01:06;V;;;;;;
D;084;4562473;8;20241007 01:06;V;;;;;;
D;084;4562473;8;20241007 01:06;V;;;;;;
D;084;4562473;8;20241007 01:06;V;;;;;;
D;084;4562473;8;20241007 01:06;V;;;;;;
B;084;3675976;9;20241007 01:06;ALCOVE;65;132;KILLEATON ST;ST IVES;2075;132;M;20240902;20241002;850000;;R;RESIDENCE;207;;;0;AU468168;
C;084;3675976;9;20241007 01:06;207/SP88426;
D;084;3675976;9;20241007 01:06;P;;;;;;
D;084;3675976;9;20241007 01:06;P;;;;;;
D;084;3675976;9;20241007 01:06;V;;;;;;
B;084;691530;10;20241007 01:06;;;112;COONANBARRA RD;WAHROONGA;2076;1220;M;20240816;20240927;3502000;R2;R;RESIDENCE;;RHB;;0;AU454343;
C;084;691530;10;20241007 01:06;2/562976;
D;084;691530;10;20241007 01:06;P;;;;;;
D;084;691530;10;20241007 01:06;P;;;;;;
D;084;691530;10;20241007 01:06;V;;;;;;
D;084;691530;10;20241007 01:06;V;;;;;;
B;084;702143;11;20241007 01:06;;;10;LIGHTCLIFF AVE;LINDFIELD;2070;1214;M;20240629;20240927;4610000;R2;R;RESIDENCE;;RGE;;0;AU452759;
C;084;702143;11;20241007 01:06;5/8597;
D;084;702143;11;20241007 01:06;P;;;;;;
D;084;702143;11;20241007 01:06;P;;;;;;
D;084;702143;11;20241007 01:06;V;;;;;;
D;084;702143;11;20241007 01:06;V;;;;;;
B;084;704893;12;20241007 01:06;;;20;MIMOSA RD;TURRAMURRA;2074;929.5;M;20240817;20240930;2388000;R2;R;RESIDENCE;;REF;;0;AU457669;
C;084;704893;12;20241007 01:06;B/389985;
D;084;704893;12;20241007 01:06;P;;;;;;
D;084;704893;12;20241007 01:06;V;;;;;;
B;084;683511;13;20241007 01:06;;;17;ALBERT DR;KILLARA;2071;1005;M;20240909;20241002;5000000;R2;R;RESIDENCE;;RGA;;0;AU467445;
C;084;683511;13;20241007 01:06;57/31533;
D;084;683511;13;20241007 01:06;P;;;;;;
D;084;683511;13;20241007 01:06;P;;;;;;
D;084;683511;13;20241007 01:06;V;;;;;;
B;084;713015;14;20241007 01:06;;;29;SADDINGTON ST;SOUTH TURRAMURRA;2074;1018;M;20240806;20241001;2615000;R2;R;RESIDENCE;;REH;;0;AU462395;
C;084;713015;14;20241007 01:06;12/30445;
D;084;713015;14;20241007 01:06;P;;;;;;
D;084;713015;14;20241007 01:06;V;;;;;;
B;084;699938;15;20241007 01:06;;;50;KILLEATON ST;ST IVES;2075;942.2;M;20240630;20240930;2800000;R2;R;RESIDENCE;;RGY;;0;AU457896;
C;084;699938;15;20241007 01:06;2/239132;
D;084;699938;15;20241007 01:06;P;;;;;;
D;084;699938;15;20241007 01:06;V;;;;;;
D;084;699938;15;20241007 01:06;V;;;;;;
B;084;691983;16;20241007 01:06;;;18;CRANFORD AVE;ST IVES;2075;1113;M;20240705;20240927;3600000;R2;R;RESIDENCE;;RGY;;0;AU452196;
C;084;691983;16;20241007 01:06;21/29791;
D;084;691983;16;20241007 01:06;P;;;;;;
D;084;691983;16;20241007 01:06;P;;;;;;
D;084;691983;16;20241007 01:06;V;;;;;;
D;084;691983;16;20241007 01:06;V;;;;;;
B;084;705299;17;20241007 01:06;FERNBANK;36;2;KITCHENER ST;ST IVES;2075;;;20240723;20240916;1810000;;R;RESIDENCE;36;;;0;AU418754;
C;084;705299;17;20241007 01:06;36/SP30478;
D;084;705299;17;20241007 01:06;P;;;;;;
D;084;705299;17;20241007 01:06;P;;;;;;
D;084;705299;17;20241007 01:06;V;;;;;;
B;084;710917;18;20241007 01:06;;;59;PROVINCIAL RD;LINDFIELD;2070;1161;M;20240629;20240927;4200000;R2;R;RESIDENCE;;RGB;;0;AU452520;
C;084;710917;18;20241007 01:06;1/337765;
D;084;710917;18;20241007 01:06;P;;;;;;
D;084;710917;18;20241007 01:06;P;;;;;;
D;084;710917;18;20241007 01:06;V;;;;;;
B;084;684123;19;20241007 01:06;;;7;ARCHBOLD RD;ROSEVILLE;2069;999.5;M;20240531;20240829;3160000;R2;R;RESIDENCE;;RGF;;0;AU372637;
C;084;684123;19;20241007 01:06;PT 4/4171;
D;084;684123;19;20241007 01:06;P;;;;;;
D;084;684123;19;20241007 01:06;V;;;;;;
D;084;684123;19;20241007 01:06;V;;;;;;
B;084;705809;20;20241007 01:06;;;20;MONTREAL AVE;KILLARA;2071;758.8;M;20240531;20240930;3050000;R2;R;RESIDENCE;;RGA;;0;AU461052;
C;084;705809;20;20241007 01:06;97/16187;
D;084;705809;20;20241007 01:06;P;;;;;;
D;084;705809;20;20241007 01:06;P;;;;;;
D;084;705809;20;20241007 01:06;V;;;;;;
B;084;719250;21;20241007 01:06;;;24;WOODLANDS AVE;PYMBLE;2073;973.8;M;20240815;20241002;3110000;R2;R;RESIDENCE;;RGP;;0;AU466675;
C;084;719250;21;20241007 01:06;Y/445693;
D;084;719250;21;20241007 01:06;P;;;;;;
D;084;719250;21;20241007 01:06;P;;;;;;
D;084;719250;21;20241007 01:06;V;;;;;;
B;084;684441;22;20241007 01:06;;;39;ASHMORE AVE;PYMBLE;2073;973.8;M;20240718;20241001;2600000;C4;R;RESIDENCE;;ELB;;0;AU463469;
C;084;684441;22;20241007 01:06;22/11232;
D;084;684441;22;20241007 01:06;P;;;;;;
D;084;684441;22;20241007 01:06;P;;;;;;
D;084;684441;22;20241007 01:06;V;;;;;;
D;084;684441;22;20241007 01:06;V;;;;;;
