A;RTSALEDATA;192;20241007 01:07;VALNET;
B;192;1865920;1;20241007 01:07;;;51;GWYDIR ST;MOREE;2400;1012;M;20240911;20241003;450000;R1;R;RESIDENCE;;ANM;;0;AU468739;
C;192;1865920;1;20241007 01:07;1/333763;
D;192;1865920;1;20241007 01:07;P;;;;;;
D;192;1865920;1;20241007 01:07;V;;;;;;
B;192;1863909;2;20241007 01:07;;;76;AMAROO DR;MOREE;2400;800;M;20240820;20241001;264000;R2;R;RESIDENCE;;AMA;;0;AU462737;
C;192;1863909;2;20241007 01:07;8/826556;
D;192;1863909;2;20241007 01:07;P;;;;;;
D;192;1863909;2;20241007 01:07;P;;;;;;
D;192;1863909;2;20241007 01:07;V;;;;;;
B;192;1866787;3;20241007 01:07;;;22;OAK ST;MOREE;2400;1012;M;20240816;20240927;50000;R1;R;RESIDENCE;;AMM;;0;AU455481;
C;192;1866787;3;20241007 01:07;332/751780;
D;192;1866787;3;20241007 01:07;P;;;;;;
D;192;1866787;3;20241007 01:07;V;;;;;;
D;192;1866787;3;20241007 01:07;V;;;;;;
B;192;3259719;4;20241007 01:07;;3;14;MERINDAH AVE;MOREE;2400;426.8;M;20240821;20241002;570000;R2;R;RESIDENCE;;AMH;;0;AU466900;
C;192;3259719;4;20241007 01:07;3/1093624;
D;192;3259719;4;20241007 01:07;P;;;;;;
D;192;3259719;4;20241007 01:07;V;;;;;;
D;192;3259719;4;20241007 01:07;V;;;;;;
Z;21;4;4;11;
