A;RTSALEDATA;217;20241007 01:07;VALNET;
B;217;3470059;1;20241007 01:07;;;7;HIGGINS AVE;ELDERSLIE;2570;494.4;M;20240628;20241001;1145000;R1;R;RESIDENCE;;AUA;;0;AU462593;
C;217;3470059;1;20241007 01:07;104/1129378;
D;217;3470059;1;20241007 01:07;P;;;;;;
D;217;3470059;1;20241007 01:07;P;;;;;;
D;217;3470059;1;20241007 01:07;V;;;;;;
B;217;3470062;2;20241007 01:07;;;14;HIGGINS AVE;ELDERSLIE;2570;513;M;20240807;20240930;1225000;R1;R;RESIDENCE;;AUA;;0;AU461036;
C;217;3470062;2;20241007 01:07;107/1129378;
D;217;3470062;2;20241007 01:07;P;;;;;;
D;217;3470062;2;20241007 01:07;V;;;;;;
D;217;3470062;2;20241007 01:07;V;;;;;;
B;217;4195302;3;20241007 01:07;;;44 A;BANFIELD DR;ORAN PARK;2570;259.8;M;20240726;20241001;920000;R2;R;RESIDENCE;;AWA;;0;AU464137;
C;217;4195302;3;20241007 01:07;2/1243786;
D;217;4195302;3;20241007 01:07;P;;;;;;
D;217;4195302;3;20241007 01:07;V;;;;;;
D;217;4195302;3;20241007 01:07;V;;;;;;
B;217;3056812;4;20241007 01:07;;;21;ENDEAVOUR CCT;HARRINGTON PARK;2567;569.7;M;20240820;20241001;1460000;R2;R;RESIDENCE;;AWA;;0;AU463570;
C;217;3056812;4;20241007 01:07;2710/1058961;
D;217;3056812;4;20241007 01:07;P;;;;;;
D;217;3056812;4;20241007 01:07;V;;;;;;
B;217;3066273;5;20241007 01:07;;1;14;PORRENDE ST;NARELLAN;2567;;;20240704;20241003;1465000;;3;WAREHOUSE;1;;;0;AU471510;
C;217;3066273;5;20241007 01:07;1/SP72191;
D;217;3066273;5;20241007 01:07;P;;;;;;
D;217;3066273;5;20241007 01:07;P;;;;;;
D;217;3066273;5;20241007 01:07;V;;;;;;
D;217;3066273;5;20241007 01:07;V;;;;;;
B;217;4064197;6;20241007 01:07;;;25;GREENBERG ST;SPRING FARM;2570;309.7;M;20240818;20240930;955000;E1;R;RESIDENCE;;ECA;;0;AU457956;
C;217;4064197;6;20241007 01:07;31/1210526;
D;217;4064197;6;20241007 01:07;P;;;;;;
D;217;4064197;6;20241007 01:07;P;;;;;;
D;217;4064197;6;20241007 01:07;V;;;;;;
D;217;4064197;6;20241007 01:07;V;;;;;;
B;217;4063668;7;20241007 01:07;;;23;ARCADIAN HILLS CRES;COBBITTY;2570;305;M;20240810;20240930;900000;R1;R;RESIDENCE;;COB;;0;AU457899;
C;217;4063668;7;20241007 01:07;1078/1218210;
D;217;4063668;7;20241007 01:07;P;;;;;;
D;217;4063668;7;20241007 01:07;P;;;;;;
D;217;4063668;7;20241007 01:07;V;;;;;;
D;217;4063668;7;20241007 01:07;V;;;;;;
B;217;4042174;8;20241007 01:07;;;17;BANFIELD DR;ORAN PARK;2570;504.2;M;20240713;20240927;1802000;R2;R;RESIDENCE;;AWA;;0;AU453960;
C;217;4042174;8;20241007 01:07;1044/1217147;
D;217;4042174;8;20241007 01:07;P;;;;;;
D;217;4042174;8;20241007 01:07;V;;;;;;
D;217;4042174;8;20241007 01:07;V;;;;;;
B;217;4042236;9;20241007 01:07;;;1;LILLYWHITE CCT;ORAN PARK;2570;388.8;M;20240711;20240930;1025000;R2;R;RESIDENCE;;AWA;;0;AU460662;
C;217;4042236;9;20241007 01:07;1106/1217147;
D;217;4042236;9;20241007 01:07;P;;;;;;
D;217;4042236;9;20241007 01:07;V;;;;;;
D;217;4042236;9;20241007 01:07;V;;;;;;
B;217;4087500;10;20241007 01:07;;;52;JENNINGS CRES;SPRING FARM;2570;375;M;20240904;20241002;990000;R1;R;RESIDENCE;;EAA;;0;AU465934;
C;217;4087500;10;20241007 01:07;7071/1230441;
D;217;4087500;10;20241007 01:07;P;;;;;;
D;217;4087500;10;20241007 01:07;P;;;;;;
D;217;4087500;10;20241007 01:07;V;;;;;;
B;217;4549678;11;20241007 01:07;;;49;BRANGUS LOOP;ORAN PARK;2570;392.9;M;20211001;20240927;1144900;R3;R;RESIDENCE;;AMA;;0;AU453812;
C;217;4549678;11;20241007 01:07;214/1250425;
D;217;4549678;11;20241007 01:07;P;;;;;;
D;217;4549678;11;20241007 01:07;V;;;;;;
B;217;4549679;12;20241007 01:07;;;47;BRANGUS LOOP;ORAN PARK;2570;201.7;M;20210616;20240927;719900;R3;R;RESIDENCE;;AMA;;0;AU453827;
C;217;4549679;12;20241007 01:07;215/1250425;
D;217;4549679;12;20241007 01:07;P;;;;;;
