A;RTSALEDATA;538;20241007 01:09;VALNET;
B;538;4547028;1;20241007 01:09;;;19;ANDERSON ST;TEMORA;2666;1022;M;20240919;20241001;175000;R1;R;RESIDENCE;;CNT;;0;AU461833;
C;538;4547028;1;20241007 01:09;25/1304379;
D;538;4547028;1;20241007 01:09;P;;;;;;
D;538;4547028;1;20241007 01:09;V;;;;;;
B;538;4547029;2;20241007 01:09;;;21;ANDERSON ST;TEMORA;2666;1030;M;20240911;20240927;95000;R1;V;VACANT LAND;;CNT;;0;AU455181;
C;538;4547029;2;20241007 01:09;26/1304379;
D;538;4547029;2;20241007 01:09;P;;;;;;
D;538;4547029;2;20241007 01:09;V;;;;;;
B;538;3694928;3;20241007 01:09;;;130;VESPER ST;TEMORA;2666;1012;M;20240905;20240927;510000;R1;R;RESIDENCE;;AAC;;0;AU453815;
C;538;3694928;3;20241007 01:09;7/4816;
D;538;3694928;3;20241007 01:09;P;;;;;;
D;538;3694928;3;20241007 01:09;P;;;;;;
D;538;3694928;3;20241007 01:09;V;;;;;;
B;538;4448882;4;20241007 01:09;;;14;HARRISON ST;ARIAH PARK;2665;955.1;M;20240730;20240827;360000;RU5;R;RESIDENCE;;VAP;;0;AU367206;
C;538;4448882;4;20241007 01:09;123/1268659;
D;538;4448882;4;20241007 01:09;P;;;;;;
D;538;4448882;4;20241007 01:09;V;;;;;;
D;538;4448882;4;20241007 01:09;V;;;;;;
Z;20;4;4;10;
