A;RTSALEDATA;231;20241007 01:07;VALNET;
B;231;2609312;1;20241007 01:07;;;69;MAIN ST;WEST WYALONG;2671;701.9;M;20240926;20241003;80000;E1;3;COMMERCIAL;;BWW;;0;AU468792;
C;231;2609312;1;20241007 01:07;739/662571;
D;231;2609312;1;20241007 01:07;P;;;;;;
D;231;2609312;1;20241007 01:07;P;;;;;;
D;231;2609312;1;20241007 01:07;V;;;;;;
B;231;2607314;2;20241007 01:07;;;53;ROBERTSON ST;BARMEDMAN;2668;1012;M;20200205;20200318;200000;RU5;R;RESIDENCE;;VBM;;0;AP972126;
C;231;2607314;2;20241007 01:07;17/8/758055;
D;231;2607314;2;20241007 01:07;P;;;;;;
D;231;2607314;2;20241007 01:07;V;;;;;;
Z;11;2;2;5;
