A;RTSALEDATA;226;20241007 01:07;VALNET;
B;226;3500016;1;20241007 01:07;;;34;SCENIC VIEW;RAZORBACK;2571;1.009;H;20240710;20241002;2350000;RU2;R;RESIDENCE;;MWA;;0;AU466468;
C;226;3500016;1;20241007 01:07;5/270625;
D;226;3500016;1;20241007 01:07;P;;;;;;
D;226;3500016;1;20241007 01:07;P;;;;;;
D;226;3500016;1;20241007 01:07;V;;;;;;
D;226;3500016;1;20241007 01:07;V;;;;;;
B;226;4149368;2;20241007 01:07;;;29;ANTILL ST;THIRLMERE;2572;461.6;M;20240802;20240930;850000;R2;R;RESIDENCE;;THI;;0;AU458672;
C;226;4149368;2;20241007 01:07;102/1224299;
D;226;4149368;2;20241007 01:07;P;;;;;;
D;226;4149368;2;20241007 01:07;P;;;;;;
D;226;4149368;2;20241007 01:07;V;;;;;;
B;226;2593425;3;20241007 01:07;;;19;COURTLAND AVE;TAHMOOR;2573;978;M;20240820;20241003;775000;R2;R;RESIDENCE;;TAE;;0;AU470002;
C;226;2593425;3;20241007 01:07;34/246831;
D;226;2593425;3;20241007 01:07;P;;;;;;
D;226;2593425;3;20241007 01:07;V;;;;;;
B;226;2590371;4;20241007 01:07;;;6;AMBLECOTE PL;TAHMOOR;2573;1156;M;20240816;20240927;880000;R2;R;RESIDENCE;;TAR;;0;AU453368;
C;226;2590371;4;20241007 01:07;6/262150;
D;226;2590371;4;20241007 01:07;P;;;;;;
D;226;2590371;4;20241007 01:07;P;;;;;;
D;226;2590371;4;20241007 01:07;V;;;;;;
D;226;2590371;4;20241007 01:07;V;;;;;;
B;226;2593176;5;20241007 01:07;;;55;COACHWOOD CRES;PICTON;2571;975;M;20240905;20241003;982000;R2;R;RESIDENCE;;PIC;;0;AU469972;
C;226;2593176;5;20241007 01:07;36/246487;
D;226;2593176;5;20241007 01:07;P;;;;;;
D;226;2593176;5;20241007 01:07;P;;;;;;
D;226;2593176;5;20241007 01:07;V;;;;;;
D;226;2593176;5;20241007 01:07;V;;;;;;
D;226;2593176;5;20241007 01:07;V;;;;;;
B;226;2592439;6;20241007 01:07;;;1;CAMBALAN ST;BARGO;2574;1188;M;20241001;20241001;250000;R2;R;RESIDENCE;;BAR;;0;AU461960;
C;226;2592439;6;20241007 01:07;1/582811;
D;226;2592439;6;20241007 01:07;P;;;;;;
D;226;2592439;6;20241007 01:07;P;;;;;;
D;226;2592439;6;20241007 01:07;V;;;;;;
D;226;2592439;6;20241007 01:07;V;;;;;;
B;226;2600021;7;20241007 01:07;;;9;REDBANK PL;PICTON;2571;1896;M;20240821;20241002;2030000;E4;3;COMMERCIAL;;PTI;;0;AU465941;
C;226;2600021;7;20241007 01:07;9/801886;
D;226;2600021;7;20241007 01:07;P;;;;;;
D;226;2600021;7;20241007 01:07;V;;;;;;
D;226;2600021;7;20241007 01:07;V;;;;;;
B;226;2600090;8;20241007 01:07;;;1;REMEMBRANCE DRWY;YANDERRA;2574;1265;M;20240814;20240930;750000;R2;R;RESIDENCE;;YAN;;0;AU457708;
C;226;2600090;8;20241007 01:07;1/13114;
D;226;2600090;8;20241007 01:07;P;;;;;;
D;226;2600090;8;20241007 01:07;V;;;;;;
B;226;2602886;9;20241007 01:07;;;7;TOP RIDGE RD;RAZORBACK;2571;5.079;H;20240522;20241003;2050000;C4;R;RESIDENCE;;DOV;;0;AU471067;
C;226;2602886;9;20241007 01:07;4/1013814;
D;226;2602886;9;20241007 01:07;P;;;;;;
D;226;2602886;9;20241007 01:07;P;;;;;;
D;226;2602886;9;20241007 01:07;V;;;;;;
D;226;2602886;9;20241007 01:07;V;;;;;;
B;226;2603146;10;20241007 01:07;;;14 A;VICTORIA RD;THIRLMERE;2572;930;M;20240818;20240930;820000;R2;R;RESIDENCE;;THI;;0;AU460121;
C;226;2603146;10;20241007 01:07;5042/1011275;
D;226;2603146;10;20241007 01:07;P;;;;;;
D;226;2603146;10;20241007 01:07;V;;;;;;
D;226;2603146;10;20241007 01:07;V;;;;;;
B;226;2600793;11;20241007 01:07;;;15;RIXON RD;APPIN;2560;975;M;20240813;20240930;977500;R2;R;RESIDENCE;;APP;;0;AU460439;
C;226;2600793;11;20241007 01:07;216/815532;
D;226;2600793;11;20241007 01:07;P;;;;;;
D;226;2600793;11;20241007 01:07;V;;;;;;
D;226;2600793;11;20241007 01:07;V;;;;;;
D;226;2600793;11;20241007 01:07;V;;;;;;
B;226;2598469;12;20241007 01:07;;;6;MORTIMER ST;YANDERRA;2574;1127;M;20240719;20241001;635000;R2;R;RESIDENCE;;YAN;;0;AU461850;
C;226;2598469;12;20241007 01:07;1/580410;
D;226;2598469;12;20241007 01:07;P;;;;;;
D;226;2598469;12;20241007 01:07;P;;;;;;
D;226;2598469;12;20241007 01:07;V;;;;;;
B;226;2999968;13;20241007 01:07;;;130;RIDGE RD;OAKDALE;2570;8.096;H;20240524;20240930;2562500;RU1;R;RESIDENCE;;TWA;;0;AU459403;
C;226;2999968;13;20241007 01:07;1/612514;
D;226;2999968;13;20241007 01:07;P;;;;;;
D;226;2999968;13;20241007 01:07;V;;;;;;
B;226;2974519;14;20241007 01:07;;;18;WILMOTT CT;CAMDEN PARK;2570;752.1;M;20240726;20241001;1480000;R2;R;RESIDENCE;;CAM;;0;AU463569;
C;226;2974519;14;20241007 01:07;211/1049111;
D;226;2974519;14;20241007 01:07;P;;;;;;
D;226;2974519;14;20241007 01:07;P;;;;;;
D;226;2974519;14;20241007 01:07;V;;;;;;
D;226;2974519;14;20241007 01:07;V;;;;;;
B;226;4527619;15;20241007 01:07;;;71;BULLEN DR;SILVERDALE;2752;576.9;M;20240808;20241003;1339000;R2;R;RESIDENCE;;SIL;;0;AU468825;
C;226;4527619;15;20241007 01:07;505/1275379;
