A;RTSALEDATA;137;20241007 01:06;VALNET;
B;137;3039772;1;20241007 01:06;;3;139;GEORGES RIVER RD;CROYDON PARK;2133;;;20240817;20240930;739000;;R;RESIDENCE;3;;;0;AU457159;
C;137;3039772;1;20241007 01:06;3/SP71487;
D;137;3039772;1;20241007 01:06;P;;;;;;
D;137;3039772;1;20241007 01:06;P;;;;;;
D;137;3039772;1;20241007 01:06;V;;;;;;
D;137;3039772;1;20241007 01:06;V;;;;;;
B;137;3086149;2;20241007 01:06;;12;3;GROSVENOR ST;CROYDON;2132;;;20240822;20241003;788000;;R;RESIDENCE;12;;;0;AU471516;
C;137;3086149;2;20241007 01:06;12/SP72450;
D;137;3086149;2;20241007 01:06;P;;;;;;
D;137;3086149;2;20241007 01:06;P;;;;;;
D;137;3086149;2;20241007 01:06;V;;;;;;
D;137;3086149;2;20241007 01:06;V;;;;;;
B;137;3615661;3;20241007 01:06;;20;92;LIVERPOOL RD;BURWOOD HEIGHTS;2136;;;20240905;20240927;730000;;R;RESIDENCE;20;;;0;AU453670;
C;137;3615661;3;20241007 01:06;20/SP85235;
D;137;3615661;3;20241007 01:06;P;;;;;;
D;137;3615661;3;20241007 01:06;V;;;;;;
B;137;4048102;4;20241007 01:06;;302;9;PARNELL ST;STRATHFIELD;2135;;;20240817;20240930;630000;;R;RESIDENCE;11;;;0;AU459023;
C;137;4048102;4;20241007 01:06;11/SP95532;
D;137;4048102;4;20241007 01:06;P;;;;;;
D;137;4048102;4;20241007 01:06;V;;;;;;
B;137;4048102;5;20241007 01:06;;605;9;PARNELL ST;STRATHFIELD;2135;;;20240815;20241003;800000;;R;RESIDENCE;30;;;0;AU469124;
C;137;4048102;5;20241007 01:06;30/SP95532;
D;137;4048102;5;20241007 01:06;P;;;;;;
D;137;4048102;5;20241007 01:06;P;;;;;;
D;137;4048102;5;20241007 01:06;V;;;;;;
B;137;1393709;6;20241007 01:06;;2 C;292;LIVERPOOL RD;ENFIELD;2136;;;20240820;20241001;617750;;R;RESIDENCE;8;;;0;AU462437;
C;137;1393709;6;20241007 01:06;8/SP7882;
D;137;1393709;6;20241007 01:06;P;;;;;;
D;137;1393709;6;20241007 01:06;V;;;;;;
