A;RTSALEDATA;238;20241007 01:07;VALNET;
B;238;2632818;1;20241007 01:07;;;4;DUBBO LANE;COONAMBLE;2829;2023;M;20240820;20241001;315000;R1;R;RESIDENCE;;AAD;;0;AU462919;
C;238;2632818;1;20241007 01:07;15/13/758282;
D;238;2632818;1;20241007 01:07;P;;;;;;
D;238;2632818;1;20241007 01:07;V;;;;;;
D;238;2632818;1;20241007 01:07;V;;;;;;
B;238;2633051;2;20241007 01:07;;;14;LIMERICK ST;COONAMBLE;2829;1385;M;20240808;20240927;145000;R1;R;RESIDENCE;;AAA;;0;AU452409;
C;238;2633051;2;20241007 01:07;22/4918;
D;238;2633051;2;20241007 01:07;P;;;;;;
D;238;2633051;2;20241007 01:07;V;;;;;;
B;238;2633629;3;20241007 01:07;;;62;WINGADEE ST;COONAMBLE;2829;2023.4;M;20240913;20240930;40000;R1;R;RESIDENCE;;AAA;;0;AU460955;
C;238;2633629;3;20241007 01:07;6/3591;
D;238;2633629;3;20241007 01:07;P;;;;;;
D;238;2633629;3;20241007 01:07;P;;;;;;
D;238;2633629;3;20241007 01:07;V;;;;;;
Z;16;3;3;8;
