A;RTSALEDATA;097;20241007 01:06;VALNET;
B;097;2945056;1;20241007 01:06;;;8;FAIRWAY VIEW;CATALINA;2536;467.8;M;20240807;20241001;855000;R2;R;RESIDENCE;;ERD;;0;AU464642;
C;097;2945056;1;20241007 01:06;34/270266;
D;097;2945056;1;20241007 01:06;P;;;;;;
D;097;2945056;1;20241007 01:06;P;;;;;;
D;097;2945056;1;20241007 01:06;V;;;;;;
B;097;2978768;2;20241007 01:06;;;11;GLENDUART GR;MORUYA;2537;1.194;H;20240712;20241001;1020000;R5;R;RESIDENCE;;ERX;;0;AU464645;
C;097;2978768;2;20241007 01:06;22/1051014;
D;097;2978768;2;20241007 01:06;P;;;;;;
D;097;2978768;2;20241007 01:06;P;;;;;;
D;097;2978768;2;20241007 01:06;V;;;;;;
B;097;3011296;3;20241007 01:06;;;7 D;ERIC FENNING DR;SURF BEACH;2536;451.8;M;20240925;20240927;645000;R2;R;RESIDENCE;;ERG;;0;AU451857;
C;097;3011296;3;20241007 01:06;5/1055867;
D;097;3011296;3;20241007 01:06;P;;;;;;
D;097;3011296;3;20241007 01:06;V;;;;;;
B;097;4543652;4;20241007 01:06;;;10;YELLOWFIN CL;NAROOMA;2546;527.3;M;20240923;20241003;1170000;R2;R;RESIDENCE;;ERS;;0;AU471311;
C;097;4543652;4;20241007 01:06;8/271486;
D;097;4543652;4;20241007 01:06;P;;;;;;
D;097;4543652;4;20241007 01:06;V;;;;;;
B;097;1001284;5;20241007 01:06;;5;15;ERIC FENNING DR;SURF BEACH;2536;;;20240820;20241001;450000;;R;RESIDENCE;5;;;0;AU462314;
C;097;1001284;5;20241007 01:06;5/SP52053;
D;097;1001284;5;20241007 01:06;P;;;;;;
D;097;1001284;5;20241007 01:06;V;;;;;;
D;097;1001284;5;20241007 01:06;V;;;;;;
B;097;999518;6;20241007 01:06;QUARTERDECK;9;17;BARBARA CRES;DENHAMS BEACH;2536;628.7;M;20240812;20240930;2500000;R2;R;RESIDENCE;;ERI;;0;AU458630;
C;097;999518;6;20241007 01:06;10/285281;
D;097;999518;6;20241007 01:06;P;;;;;;
D;097;999518;6;20241007 01:06;P;;;;;;
D;097;999518;6;20241007 01:06;V;;;;;;
D;097;999518;6;20241007 01:06;V;;;;;;
B;097;1015851;7;20241007 01:06;;;13;NATIVE WAY;MORUYA HEADS;2537;;;20240716;20240930;450000;;V;VACANT LAND;8;;;0;AU458916;
C;097;1015851;7;20241007 01:06;8/SP54196;
D;097;1015851;7;20241007 01:06;P;;;;;;
D;097;1015851;7;20241007 01:06;V;;;;;;
D;097;1015851;7;20241007 01:06;V;;;;;;
D;097;1015851;7;20241007 01:06;V;;;;;;
D;097;1015851;7;20241007 01:06;V;;;;;;
