A;RTSALEDATA;158;20241007 01:06;VALNET;
B;158;3090116;1;20241007 01:06;;;7;ROSEWOOD PL;KYOGLE;2474;1027;M;20240517;20240930;769000;R1;R;RESIDENCE;;AAA;;0;AU459799;
C;158;3090116;1;20241007 01:06;38/1064252;
D;158;3090116;1;20241007 01:06;P;;;;;;
D;158;3090116;1;20241007 01:06;V;;;;;;
B;158;3160173;2;20241007 01:06;;;12;IRWIN ST;KYOGLE;2474;942.2;M;20240902;20240927;485000;R1;R;RESIDENCE;;AAA;;0;AU454331;
C;158;3160173;2;20241007 01:06;2/223989;
D;158;3160173;2;20241007 01:06;P;;;;;;
D;158;3160173;2;20241007 01:06;V;;;;;;
B;158;4454585;3;20241007 01:06;;;35;HOWARD CT;KYOGLE;2474;860.9;M;20240816;20240927;210000;R1;R;RESIDENCE;;AAA;;0;AU453504;
C;158;4454585;3;20241007 01:06;108/1288635;
D;158;4454585;3;20241007 01:06;P;;;;;;
D;158;4454585;3;20241007 01:06;P;;;;;;
D;158;4454585;3;20241007 01:06;V;;;;;;
B;158;4454588;4;20241007 01:06;;;41;HOWARD CT;KYOGLE;2474;1583;M;20240917;20240927;193000;R1;V;VACANT LAND;;AAA;;0;AU453433;
C;158;4454588;4;20241007 01:06;111/1288635;
D;158;4454588;4;20241007 01:06;P;;;;;;
D;158;4454588;4;20241007 01:06;P;;;;;;
D;158;4454588;4;20241007 01:06;V;;;;;;
Z;20;4;4;10;
